,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Temperature","Used Space"
05/02/2020 23:34:18,24.21875,33.59375,24.21875,23.4375,26.3671875,59,59,60,55,61,3409.72485,3409.72485,3510.011,3510.011,11.4181032,9.199779,0.265440553,0.8208474,100.286026,69.86043,5.51025772,2.377266,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:19,28.125,39.0625,31.46081,32.8125,32.8652039,56,57,54,53,57,2306.57471,2306.57471,2005.71716,3409.71924,10.6067123,8.328617,0.3148548,0.8824803,100.285858,69.4260254,5.475994,2.41152954,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:20,18.75,18.75,15.5288458,16.40625,17.3587742,60,59,57,54,60,3409.72021,3409.72021,3409.72021,3510.006,10.1625767,8.170747,0.110799506,0.649308264,100.285889,70.9284439,5.59449768,2.293026,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:21,10.9375,8.59375,10.9375,10.9375,10.3515625,54,55,53,51,55,2106.00269,3409.71851,3510.00439,3409.71851,7.02323055,5.16449261,0.00835857447,0.5060625,100.285843,70.80429,5.58470535,2.3028183,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:22,9.375,12.5,12.5248013,14.84375,12.3108864,55,56,54,53,56,2106.00317,2106.00317,3409.71924,3510.00513,8.764069,6.736712,0.144984409,0.639301836,100.285858,71.15338,5.61224,2.27528381,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:23,2.34375,8.59375,4.6875,6.25,5.46875,53,54,63,52,63,3510.00513,3510.00513,3510.00513,3610.291,4.91720533,3.07669067,0.0101275574,0.473171771,100.285866,71.26428,5.620987,2.26653671,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:24,4.6875,34.375,10.9375,4.6875,13.671875,55,56,54,53,56,902.573,902.573,902.573,902.573,11.7172956,9.818298,0.00286498363,0.6441336,100.285889,71.1917343,5.615265,2.27225876,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:25,17.1875,13.28125,10.15625,8.59375,12.3046875,55,60,54,54,59,3510.00464,3409.71875,3409.71875,3409.71875,6.874366,4.88810444,0.122504748,0.5753512,100.285843,70.9954758,5.599785,2.2877388,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:26,13.28125,10.9375,10.9375,10.15625,11.328125,53,54,52,51,54,902.5722,902.5722,902.5722,902.5722,7.21517324,5.232063,0.121803671,0.5769648,100.285805,70.96713,5.59754944,2.28997421,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:27,17.1875,21.875,18.812,17.1875,18.7655029,57,59,57,55,59,802.2869,802.2869,902.5728,902.5728,8.454649,6.30308676,0.2432429,0.7110083,100.285866,71.14574,5.611637,2.27588654,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:28,17.96875,14.84375,14.0144234,14.84375,15.4176712,57,58,56,55,58,902.572632,902.572632,902.572632,902.572632,6.705256,4.7262044,0.112196743,0.596685469,100.285851,71.5783539,5.64575958,2.241764,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:29,7.8125,8.59375,6.25,7.8125,7.6171875,53,57,52,52,57,3510.00732,3510.00732,3510.00732,3409.72144,4.93885565,3.09676743,0.0137924179,0.47688517,100.285919,71.53047,5.641983,2.24554062,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:30,13.28125,8.59375,9.375,9.375,10.15625,52,54,52,51,54,2808.00415,2808.00415,2507.14648,2507.14648,4.96668434,3.13554287,0.00165160571,0.482941747,100.285858,71.498024,5.63942337,2.24810028,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:31,21.09375,23.4375,17.96875,25.78125,22.0703125,58,59,57,55,59,902.5724,902.5724,902.5724,902.5724,9.670316,7.627968,0.143994972,0.682381868,100.28582,70.7862549,5.58328247,2.30424118,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:32,14.0625,16.40625,9.375,10.9375,12.6953125,59,59,62,55,62,3509.99438,3509.99438,3409.709,3409.709,6.02990246,4.106355,0.0798240453,0.5445639,100.285553,70.3483658,5.548744,2.33877945,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:33,14.0625,16.40625,10.9375,14.84375,14.0625,57,57,55,54,57,3209.15918,3209.15918,3209.15918,2908.30054,8.950668,6.867535,0.179152548,0.6738698,100.286224,70.43789,5.555805,2.33171844,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:34,20.3125,21.875,17.1875,17.1875,19.140625,58,58,56,54,58,3409.71948,3510.00537,3209.14771,3209.14771,12.8086071,10.293273,0.5286509,0.933335543,100.285866,70.54255,5.56406,2.32346344,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:35,10.9375,8.692956,8.64335251,8.630955,9.226191,53,54,53,51,54,1704.85913,1704.85913,2106.00244,2106.00244,6.6590786,4.71491957,0.09224001,0.5646709,100.285835,70.8897552,5.591446,2.29607773,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:36,7.03125,6.935096,7.03125,7.776439,7.193512,54,54,53,51,54,3008.576,2707.71826,2707.71826,2707.71826,5.313476,3.480428,0.011785564,0.467494,100.285866,70.83036,5.58676147,2.30076218,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:37,7.03125,7.03125,7.7524066,7.03125,7.21153641,54,54,52,51,55,3409.71851,3510.00439,3610.29,3510.00439,5.719158,3.88803935,0.00497820461,0.4630345,100.285835,70.77547,5.582432,2.30509186,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:38,14.0625,14.0625,10.9375,10.15625,12.3046875,54,54,53,52,54,3510.00684,3510.00684,3510.00684,3409.721,6.939503,4.982139,0.106365308,0.582069755,100.285912,70.67825,5.57476425,2.3127594,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:39,17.1875,10.15625,9.375,12.5,12.3046875,52,53,51,50,53,1303.71558,1303.71558,1303.71558,1303.71558,6.57844925,4.582223,0.126043364,0.5690586,100.285812,70.78456,5.583149,2.30437469,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:40,19.53125,17.96875,11.71875,18.75,16.9921875,53,54,53,51,54,3008.57764,3008.57764,3008.57764,3008.57764,7.1560297,5.13798332,0.158303291,0.606147,100.285919,70.9909744,5.59943,2.28809357,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:41,14.0625,12.6612072,13.49206,13.28125,13.3742571,51,53,52,50,53,3008.57544,3409.71875,3409.71875,3409.71875,3.85703945,2.01437855,0.0146325883,0.471070975,100.285851,70.98517,5.59897232,2.28855133,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:42,12.5,13.1370182,10.76923,12.5,12.2265635,60,60,58,56,61,3510.00537,3510.00537,3510.00537,3510.00537,7.06604576,5.09013,0.110352635,0.581349134,100.285866,70.9577,5.59680557,2.290718,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:43,8.59375,7.8125,6.25,10.15625,8.203125,55,56,54,53,56,3309.43384,3008.57617,3008.57617,3008.57617,7.644234,5.66036,0.114782117,0.5952654,100.285873,71.01903,5.60164261,2.285881,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:44,17.96875,10.9375,17.2495,16.505455,15.6653042,55,55,54,52,55,902.572144,902.572144,902.572144,902.572144,7.781618,5.72437,0.177350059,0.644047737,100.285789,71.15836,5.61263275,2.274891,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:45,10.15625,10.15625,8.59375,12.4278841,10.3335323,56,58,55,54,58,3510.00781,3510.00781,3409.722,3409.722,5.77628756,3.8181603,0.118126228,0.577519536,100.285934,71.53816,5.64258957,2.244934,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:46,19.53125,19.7668667,10.90144,17.286705,16.8715649,55,56,54,53,56,3510.00342,3409.71753,3510.00342,3510.00342,10.7584982,8.561968,0.253603578,0.7717092,100.285812,71.7173538,5.656723,2.23080063,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3035278
05/02/2020 23:34:48,16.40625,15.45673,9.375,18.6177845,14.9639425,57,58,56,54,58,3510.006,3409.72021,3510.006,3409.72021,9.704513,7.539768,0.250525326,0.7218258,100.285889,71.9612,5.67595673,2.211567,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:34:48,13.28125,15.625,15.625,12.5,14.2578125,60,59,58,56,60,3409.71851,3409.71851,3409.71851,3409.71851,12.4355726,10.1677465,0.323011369,0.814701,100.285843,72.35798,5.7072525,2.18027115,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:34:49,23.4375,21.875,14.84375,26.5625,21.6796875,61,60,58,55,61,3409.71875,3409.71875,3409.71875,3409.71875,10.45275,8.267204,0.26842162,0.7318882,100.285843,72.6395,5.729458,2.1580658,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:34:50,20.3125,17.96875,19.53125,17.96875,18.9453125,63,63,64,58,65,3409.722,3409.722,3409.722,3409.722,10.4290648,8.415406,0.1167824,0.7025239,100.285942,72.85564,5.74650574,2.141018,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:34:51,18.75,28.125,22.65625,25.78125,23.828125,59,59,57,54,59,3409.71826,3510.00415,3409.71826,3209.14673,10.1885347,7.95902348,0.2888959,0.7933748,100.285835,73.03812,5.76089859,2.126625,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:34:52,15.625,18.75,17.96875,14.84375,16.796875,61,61,59,55,59,3510.004,3409.718,3409.718,3409.718,10.66008,8.482515,0.260105222,0.7351904,100.285828,73.14853,5.76960754,2.117916,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:34:53,32.03125,36.71875,28.125,25.78125,30.6640625,55,55,54,51,56,1303.71533,1303.71533,1704.85852,2106.00171,13.5152655,11.14209,0.386708528,0.95373863,100.2858,73.33086,5.783989,2.1035347,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:34:54,29.6875,25,27.34375,21.875,25.9765625,54,54,52,51,55,2106.005,2106.005,3409.72217,3409.72217,9.660566,7.556037,0.183315843,0.7809859,100.28595,73.9276657,5.83106232,2.05646133,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:34:55,25,20.3125,10.9375,19.53125,18.9453125,61,62,56,58,62,3409.71973,3510.00562,3409.71973,3409.71973,9.970362,8.002382,0.07893259,0.6501936,100.285873,74.05075,5.84077072,2.046753,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:34:56,8.618551,17.36111,13.28125,17.2495,14.1276064,61,61,60,57,61,3510.00513,3409.71924,3409.71924,3409.71924,10.1459,8.126874,0.142224148,0.639390349,100.285858,74.17108,5.85026169,2.037262,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:34:58,21.0680733,16.0113449,14.084506,18.906498,17.5176029,64,59,66,57,59,3510.00513,3510.00513,3510.00513,3409.71924,13.8824558,7.836148,0.121259354,0.6049046,100.285858,74.359314,5.86510849,2.02241516,45,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:34:58,26.31579,16.6666622,23.68421,22.8070145,22.36842,56,57,54,54,57,3610.292,3610.292,3610.292,3510.006,21.6497269,9.317912,0.140593037,0.6547669,100.285889,74.53395,5.87888336,2.00864029,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:34:59,14.84375,15.625,14.0625,18.75,15.8203125,56,57,55,53,57,3510.00415,3510.00415,3510.00415,3510.00415,20.20814,7.883015,0.163591951,0.662520051,100.285835,74.7623749,5.8969,1.99062347,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:00,12.5,7.03125,2.34375,14.84375,9.1796875,54,56,53,52,56,2707.71875,2406.861,2406.861,2406.861,17.74946,5.64221525,0.009291119,0.454042315,100.285873,74.76286,5.89693832,1.99058533,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:01,12.5,9.375,3.125,15.625,10.15625,61,61,58,56,62,3509.99561,3409.71021,3509.99561,3509.99561,16.1553555,6.61111641,0.0930091,0.531480551,100.285591,74.8042145,5.9002,1.98732376,46,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75.72656,4020.27344,1.848793,39,77488,13071,38,18.3115387
05/02/2020 23:35:02,19.53125,16.6046619,14.0873013,16.40625,16.6573639,59,61,58,56,61,3510.01465,3510.01465,3510.01465,3510.01465,13.40595,8.311988,0.36897555,0.7840807,100.286133,74.69675,5.89172363,1.9958,47,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:03,12.5,5.396634,8.55769,12.5,9.738583,57,59,56,53,59,3409.71924,3409.71924,3409.71924,3409.71924,8.915739,4.21081257,0.0899832547,0.5235167,100.285858,74.20523,5.852955,2.03456879,47,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:04,14.0625,12.5,12.5,14.0625,13.28125,59,62,60,54,62,3409.71777,3409.71777,3510.00366,3409.71777,15.07039,5.87004852,0.0748516247,0.5607826,100.28582,74.13239,5.84721,2.04031372,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:05,28.90625,29.6875,20.3125,29.6875,27.1484375,56,56,54,53,57,2106.00366,2507.14722,2507.14722,2507.14722,24.5442867,12.09903,0.234612942,0.7746792,100.285889,73.82112,5.82265854,2.064865,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:06,25,18.75,13.28125,20.3125,19.3359375,58,60,59,55,61,3409.72,3409.72,3409.72,3510.00586,17.9616718,9.250914,0.08341154,0.648273945,100.285881,73.50095,5.79740524,2.09011841,47,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,76.95703,4019.043,1.87883377,39,77488,13071,38,18.3115387
05/02/2020 23:35:07,30.5803528,31.5600166,24.4667645,25.93006,28.1342983,62,59,55,55,62,3510.00513,3510.00513,3510.00513,3510.00513,15.49619,10.5161781,0.24459964,0.824164867,100.285858,73.69098,5.812393,2.07513046,47,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:08,18.6899071,9.278846,13.1490345,14.7355795,13.9633417,55,58,55,53,58,3610.29126,3510.00537,3510.00537,3510.00537,10.1368008,5.333455,0.153430223,0.6330812,100.285866,73.75922,5.81777573,2.069748,48,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:09,10.9375,4.6875,3.125,11.71875,7.6171875,57,59,55,54,59,3510.00537,3510.00537,3510.00537,3409.71948,7.99349546,3.41293931,0.00245491043,0.4579022,100.285866,73.70351,5.813381,2.07414246,48,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:10,12.5,10.15625,8.59375,14.84375,11.5234375,56,56,55,53,57,1704.85864,1704.85864,2106.002,2106.002,13.8960648,5.10843849,0.062456,0.5250683,100.285805,73.62138,5.806904,2.08061981,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:11,19.6428528,16.40625,17.2991028,18.0555573,17.85094,54,56,54,53,56,902.572632,902.572632,902.572632,902.572632,18.9307861,6.549039,0.212350264,0.6947027,100.285843,73.65896,5.809868,2.07765579,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:12,22.5841351,31.25,23.3052845,30.1923027,26.8329315,57,58,55,54,58,2607.43384,2607.43384,2607.43384,2607.43384,19.3567753,6.522756,0.584180832,0.8937742,100.285919,73.67453,5.811096,2.07642746,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:13,35.9375,39.0625,28.125,26.5625,32.421875,61,61,61,57,60,802.2865,802.2865,802.2865,802.2865,21.7405567,8.831859,0.6196555,1.02690649,100.285812,73.90934,5.82961655,2.057907,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:14,30.46875,35.9375,29.6875,22.65625,29.6875,57,58,55,54,59,902.5724,902.5724,902.5724,902.5724,20.38123,7.40195131,0.693438649,0.9983407,100.28582,74.0301056,5.839142,2.04838181,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:15,25.78125,25.78125,17.96875,23.4375,23.2421875,61,59,60,57,63,3409.72266,3409.72266,3409.72266,3409.72266,15.78904,5.898894,0.285675615,0.7103873,100.285957,74.38872,5.867428,2.02009583,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:16,16.40625,13.28125,14.0625,14.0625,14.453125,62,61,58,57,62,3409.71973,3409.71973,3409.71973,3409.71973,9.073481,6.97418642,0.1890817,0.6456433,100.285873,74.48525,5.875042,2.01248169,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3115387
05/02/2020 23:35:17,14.84375,16.40625,15.625,18.75,16.40625,64,63,62,59,64,3509.94067,3509.94067,3409.65649,3409.65649,10.02487,7.759095,0.352447122,0.750753939,100.284019,74.62062,5.8857193,2.00180435,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:18,11.71875,14.0625,11.71875,8.59375,11.5234375,54,55,53,53,55,1704.89026,1704.89026,1704.89026,1704.89026,6.68205833,4.667551,0.136507645,0.5795641,100.287666,74.69312,5.89143753,1.99608612,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:19,24.21875,22.65625,21.875,27.34375,24.0234375,62,61,59,56,62,3409.72,3409.72,3409.72,3510.00586,11.4680271,9.00608349,0.502178,0.890330136,100.285881,74.9712143,5.913372,1.97415161,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:20,9.375,10.15625,11.7435513,14.84375,11.5296364,53,55,54,52,55,1704.85913,1704.85913,1704.85913,1704.85913,8.185056,6.170601,0.128145218,0.610734642,100.285828,75.16723,5.928833,1.95869064,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:21,25.78125,25,14.8197117,24.21875,22.45493,58,58,56,55,59,1303.71606,1704.85938,1704.85938,1704.85938,7.98577,5.81478834,0.2624023,0.6913396,100.285851,75.27073,5.93699646,1.95052719,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:22,14.84375,12.5,9.375,9.375,11.5234375,64,61,58,57,63,3510.00366,3510.00366,3510.00366,3510.00366,8.476353,6.48499632,0.113818,0.6171003,100.28582,75.58848,5.962059,1.92546463,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:23,12.5,13.28125,13.28125,11.71875,12.6953125,55,57,55,54,57,902.572754,3610.291,3610.291,3409.71924,8.876554,6.825875,0.166532874,0.6525672,100.285866,75.81013,5.979542,1.90798187,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:24,11.71875,16.40625,10.9375,13.3184547,13.0952358,56,56,54,53,57,3008.578,3008.578,3008.578,2707.72,8.086287,6.101773,0.116585448,0.599451661,100.285927,75.94216,5.989956,1.89756775,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:25,8.59375,5.46875,5.46875,10.0841341,7.403845,55,56,54,53,56,3510.00586,3610.29175,3409.72,3610.29175,4.990508,3.15503526,0.0161373578,0.452028,100.285881,75.8812256,5.98514938,1.90237427,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:26,14.0625,6.25,7.03125,8.59375,8.984375,63,63,61,56,63,3409.71851,3510.00439,3409.71851,3409.71851,6.343811,4.422322,0.08848044,0.5335547,100.285835,75.99338,5.99399567,1.893528,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:27,10.9747047,15.8234119,8.730162,16.40625,12.9836321,62,61,60,57,62,3510.00635,3510.00635,3409.72046,3510.00635,7.69827461,5.640934,0.164715961,0.6300912,100.2859,76.03086,5.996952,1.89057159,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:28,16.0839138,16.808712,15.9090881,13.0769253,15.4696579,56,56,55,53,56,1303.71558,1704.85876,1704.85876,1704.85876,8.446116,6.37601328,0.1779098,0.651634455,100.285812,76.22334,6.01213455,1.8753891,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:29,11.1111107,3.96825075,4.7747016,7.936507,6.94764233,52,53,52,51,54,2106.00366,2106.00366,2106.00366,2106.00366,3.93665266,2.11309838,0.00481442,0.444408,100.285889,76.1732941,6.00818634,1.87933731,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:30,10.15625,6.25,6.213939,5.54315472,7.04084,54,54,53,52,55,902.5723,902.5723,902.5723,902.5723,5.72675562,3.81390834,0.07090048,0.5118148,100.28582,76.07927,6.00077057,1.88675308,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:31,17.6923027,15.3846149,13.0769253,16.8414955,15.7488346,63,59,60,56,63,3510.00635,3510.00635,3510.00635,3510.00635,8.84431,6.777107,0.175870523,0.671154737,100.2859,76.3562,6.02261353,1.86491013,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:32,23.8095226,23.01587,14.2857132,20.63492,20.4365,55,55,53,51,55,1704.85925,1704.85925,1704.85925,1704.85925,8.650835,6.53601551,0.208232343,0.7123513,100.285843,76.45767,6.03061676,1.85690689,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:33,10.9375,11.71875,10.9375,9.375,10.7421875,61,58,56,54,61,3409.71973,3409.71973,3409.71973,3409.71973,6.64585733,4.732917,0.06632199,0.570443,100.285873,76.52088,6.03560257,1.85192108,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
05/02/2020 23:35:34,18.4615364,11.5384579,6.92307949,13.0769253,12.5,54,54,53,52,55,1303.71606,1303.71606,1704.8595,1704.8595,5.934392,3.99590468,0.08897167,0.5213174,100.285851,76.37855,6.024376,1.86314774,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,39,77488,13071,38,18.3198624
