,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/2,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/3,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/7,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/8,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/load/1,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/2,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/3,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/7,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/8,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/load/1,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/2,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/3,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/7,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/8,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/load/1,/battery/level/0,/battery/voltage/1,/battery/current/2,/battery/energy/3,/battery/energy/4,/battery/energy/5,/battery/power/0,/battery/level/0,/battery/timespan/0
07/14/2024 18:18:17,31.9953918,1.48381591,32.19722,1.47007108,46.8433075,3.352338,47.9934235,4.5001626,29.81853,4.38016033,31.1116219,2.58003473,30.4059334,29.0861855,14.8918571,12.5443878,13.4503422,12.1380386,35.92521,16.926342,20.15472,47.9934235,58,64,62,66,61,63,58,58,58,58,55,55,55,55,60,42,36,38,34,39,37,42,42,42,42,45,45,45,45,66,59,4081.77417,3484.44141,4081.77417,4081.77417,4081.77417,4081.77417,3285.33057,3285.33057,3285.33057,3484.44141,3484.44141,1692.443,3484.44141,3285.33057,29.806181,23.1409855,0,1.206543,1.18664551,1.26660156,1.24157715,1.24157715,1.246582,1.26660156,1.28161621,1.28161621,1.28161621,1.26660156,1.26660156,1.26660156,1.15222168,1.2421875,99.5554657,11.0441818,20.6229019,34.8759,11.080368,27.8367157,28.4717331,53,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,60.71875,6141,5921,220,3.58247828,2.258,0,0,0.196073249,1023.82422,16.973444,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,19.33924,3.08648539,15.6819324,8765862,3.986224E+07,62.4170036,0,0.1651943,0.175029963,0,13003.501,0,0,0,0,0,0,0,0,0,0,0.00527462643,0.412699252,6549.6123,648398.938,2.15620923,51.0001831,16.529,4.8762784,90005,82535,42093,80.6,8.299538,
07/14/2024 18:18:18,28.97839,2.26314664,18.6999016,1.93747878,38.6953278,3.443396,44.89792,1.76258087,5.873239,2.060002,21.3754883,2.13968754,26.4334984,10.2965355,9.903204,5.41940928,2.49288678,2.89426446,24.06674,19.10625,13.636982,44.89792,59,68,59,76,57,63,56,56,56,56,57,57,57,57,73,41,32,41,24,43,37,44,44,44,44,43,43,43,43,76,59.57143,4081.77734,2190.222,4081.77734,4081.77734,2190.222,4081.77734,3285.333,3285.333,1692.44421,3285.333,3484.444,3484.444,1692.44421,1692.44421,29.4327049,23.0236759,0,1.24243164,1.2175293,1.2175293,1.22680664,1.30688477,1.27685547,1.21679688,1.27185059,1.25683594,1.28186035,1.24682617,1.29418945,1.29418945,1.29418945,1.28417969,99.55554,11.0484161,20.6186676,34.8892746,11.1156578,27.8014259,28.5624161,53,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,60.65625,6141,5921,220,3.58247828,2.106,0,0,0.0429174341,1031.83984,4.37946558,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,33.3386765,4.90672159,33.6483345,14900034,5840915,62.4170036,0,0.162912309,0.1696346,0,6335.04443,0,0,0,0,0,0,0,0,0,0,0.00527784135,0.414759219,3558.27051,2279947.5,7.5177145,51.0001831,16.529,4.8762784,90005,82535,42093,80.6,8.299538,
07/14/2024 18:18:19,17.6647129,1.043421,23.3076267,5.088109,37.5882645,0,67.88491,0,12.9542408,0,27.10513,0,20.71938,5.638748,5.74020147,1.23724341,0,0,21.24068,6.34924173,12.4738512,67.88491,55,65,75,71,65,70,55,55,55,55,55,55,57,57,72,45,35,25,29,35,30,45,45,45,45,45,45,43,43,75,60.3571434,4081.77515,4380.44141,4081.77515,4081.77515,4081.77515,4081.77515,3285.331,1692.44336,1692.44336,1692.44336,3484.44214,3484.44214,3484.44214,3484.44214,33.2653046,26.3069916,0,1.18396,1.21887207,1.21386719,1.2388916,1.13500977,1.170044,1.28137207,1.32128906,1.32128906,1.15490723,1.25488281,1.23486328,1.23486328,1.23486328,1.23986816,99.55549,11.0314865,20.6355972,34.8358078,11.1402092,27.7768745,28.6254959,53,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,60.6875,6141,5921,220,3.58247828,2.662,0,0,0.275955439,1053.75781,7.91267967,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,31.9301128,8.775331,31.0278931,6858072.5,5.945867E+07,62.4170036,0,0.3155359,0.324092776,0,14917.4951,0,0,0,0,0,0,0,0,0,0,0.00527878851,0.414760023,987.943,845.143,0.006034851,51.0001831,16.529,4.8762784,90005,82535,42093,80.6,8.299538,
07/14/2024 18:18:20,21.65792,0,17.3045578,0.381147861,49.9129181,1.69379711,64.32124,0.554418564,11.7382288,0.536829233,25.6592216,0.5922973,20.22375,16.7815685,7.25528,5.33403158,3.478825,9.169417,13.329917,6.944269,13.7846355,64.32124,56,68,63,76,55,74,55,55,55,55,55,55,57,57,72,44,32,37,24,45,26,45,45,45,45,45,45,43,43,76,59.7142868,4081.77466,4380.441,4081.77466,4679.10742,4081.77466,4081.77466,3484.44165,1692.44312,3285.33081,3484.44165,3285.33081,3384.88623,3484.44165,2588.44238,29.2054176,22.3248158,0,1.11621094,1.07128906,1.16625977,1.13623047,1.17626953,1.26367188,1.32873535,1.28369141,1.26367188,1.26367188,1.27368164,1.298706,1.27368164,1.298706,1.298706,99.55548,11.0353012,20.6317825,34.8478622,11.1660194,27.7510643,28.6918182,53,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,60.5625,6141,5921,220,3.58247828,2.152,0,3072,0.0419705547,1079.68359,4.42854357,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,3.73254013,3.38434887,4.037582,845251.1,2.339823E+07,62.4170036,0,0,0.0322586671,0,0,0,0,0,0,0,0,0,0,0,0,0.00528056826,0.414767385,1933.17346,7981.54834,0.03264106,52.00097,16.53,4.87598276,90005,82535,42919,80.6,8.299538,
07/14/2024 18:18:21,29.46254,1.23199821,24.255764,0,41.9969559,1.58388019,44.7910919,1.26644373,17.2477951,1.21150017,37.6958237,1.27487183,22.7063541,7.88887739,8.23853,5.7872057,4.5563755,1.4531374,15.5449209,16.3675842,14.2100811,44.7910919,58,55,63,62,58,63,54,54,54,54,55,55,55,55,61,42,45,37,38,42,37,46,46,46,46,45,45,45,45,63,56.7857132,4579.553,4081.77563,4380.442,4380.442,2190.221,2190.221,3484.44263,3185.77612,3285.33154,2488.88745,3285.33154,3285.33154,1692.44348,3285.33154,20.16606,13.2702379,0,1.2734375,1.25842285,1.25842285,1.25842285,1.25842285,1.25842285,1.21594238,1.24584961,1.22338867,1.30834961,1.293335,1.293335,1.293335,1.26330566,1.26330566,99.5555038,11.0892868,20.5777969,35.0183334,11.2249031,27.69218,28.8431244,53,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,60.375,6141,5921,220,3.58247828,3.695,0,0,0.0404363,1129.27734,4.404775,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,6.09185648,2.57773137,5.971126,2697898.75,21603606,62.4170036,0,0.161414653,0.13205415,0,12946.7266,0,0,0,0,0,0,0,0,0,0,0.005303732,0.414770961,24189.5078,3743.38281,0.09196013,52.00097,16.532,4.87539339,90005,82535,42919,80.6,8.299538,
07/14/2024 18:18:22,21.1670876,2.12301016,16.13521,2.00443864,29.2298489,3.10673714,32.55096,2.09233761,15.5555906,2.15618014,41.1595421,2.07082629,29.5379219,15.56223,7.39933252,3.06899548,2.34407783,4.738009,17.3565979,15.9862881,13.2672606,41.1595421,54,59,58,56,58,58,55,55,54,54,54,54,54,54,58,46,41,42,44,42,42,45,45,46,46,46,46,46,46,59,55.5,4380.442,2190.221,4081.77563,3882.66455,2190.221,4380.442,3285.33154,3285.33154,1692.44348,3484.44263,3484.44263,1692.44348,3285.33154,3086.22046,18.5605431,11.5245018,0,1.21484375,1.204834,1.23901367,1.23901367,1.2442627,1.28430176,1.25927734,1.26928711,1.33935547,1.34936523,1.19934082,1.2043457,1.2043457,1.2791748,1.28417969,99.5555038,11.0813828,20.585701,34.9933777,11.2389107,27.6781731,28.87912,52,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,60.1875,6141,5921,220,3.58247828,5.939,0,0,0.0421475023,1121.64453,4.389126,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,1.90005958,0,1.897341,447016.7,0,62.4170036,0,0.15843834,0.155769423,0,10667.4424,0,0,0,0,0,0,0,0,0,0,0.00530409254,0.4147711,383.9374,145.836685,0.00174411223,52.00097,16.532,4.87732935,90005,82535,42919,80.632,8.299538,
07/14/2024 18:18:23,26.63873,0,28.5081387,0,42.5365677,1.35186911,30.05647,0,14.473999,0,36.9355621,0,20.1004086,12.9845438,4.53875065,0.5133033,2.04098821,0.9003103,19.7705383,9.074009,11.852294,42.5365677,62,57,60,62,61,66,54,54,54,54,54,54,55,55,64,38,43,40,38,39,34,46,46,46,46,46,46,45,45,66,57.2857132,2190.22,2190.22,4081.77368,2887.10815,2190.22,3583.99634,3086.21924,3285.33,3086.21924,1692.44275,1891.55371,3285.33,3086.21924,2687.99731,16.15891,9.305186,0,1.16638184,1.15637207,1.22143555,1.2064209,1.32397461,1.33898926,1.27893066,1.27392578,1.2689209,1.25891113,1.28393555,1.27392578,1.2388916,1.24389648,1.31896973,99.55546,11.0496216,20.6174622,34.89309,11.2193184,27.6977654,28.8287735,52,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,60.09375,6141,5921,220,3.58247828,2.116,0,0,0.0175156035,1121.64453,2.05425763,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,3.2230978,4.576891,4.59619856,463770.156,30451908,62.4170036,0,0.159388632,0.156479821,0,7496.28857,0,0,0,0,0,0,0,0,0,0,0.00530447345,0.414771438,399.2354,346.524628,0.002455177,52.00097,16.532,4.87732935,90005,82535,42919,80.632,8.299538,
07/14/2024 18:18:24,26.6267,1.23933554,21.7942181,1.50665045,39.52924,0.48828125,35.83479,0,8.914351,1.22292042,54.657547,2.71180868,19.8674316,16.6707516,2.87825465,0,0.3483355,0,16.3511925,18.4326115,13.2617111,54.657547,57,60,53,58,55,61,52,52,52,52,53,53,53,53,61,43,40,47,42,45,39,48,48,48,48,47,47,47,47,61,54.57143,2190.22168,4081.77661,4380.44336,2289.777,4081.77661,3783.11,1692.444,3484.44336,1692.444,1692.444,3484.44336,3484.44336,3484.44336,1692.444,18.0712242,11.3217888,0,1.29626465,1.25622559,0.8364258,1.31506348,1.33007813,1.28503418,1.19067383,1.12658691,1.26660156,0.8416748,1.34667969,1.19665527,1.19665527,1.19665527,1.19665527,99.55553,11.0326958,20.634388,34.8396378,11.2279282,27.6891556,28.8508987,52,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,59.9375,6141,5921,220,3.58247828,2.184,0,0,0.031646,1117.57031,4.315936,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,3.11197114,2.18018246,3.35162783,471954.938,28711948,62.4170036,0,0.1712997,0.197184369,0,32548.625,0,0,0,0,0,0,0,0,0,0,0.00530478638,0.4147716,333.752838,184.756042,0.00170702511,52.00097,16.532,4.87732935,90005,82535,42919,80.632,8.299538,
07/14/2024 18:18:25,23.07399,0,18.4060574,0,45.51366,0,37.60875,1.32446289,4.664111,0,58.14781,0,13.4342489,7.71091,2.31267214,1.35193467,1.26869082,1.34205818,7.060128,2.60549784,11.0686188,58.14781,54,55,57,62,55,58,52,52,52,52,54,54,54,54,61,46,45,43,38,45,42,48,48,48,48,46,46,46,46,62,54.6428566,4081.77539,4081.77539,2190.221,2190.221,2190.221,4081.77539,3185.776,1692.44348,3185.776,3285.33154,2588.44287,3484.44238,3484.44238,3484.44238,15.9632444,9.431069,0,1.241333,1.17407227,1.18908691,1.38903809,1.20080566,1.39135742,1.37133789,1.2064209,1.27636719,1.27636719,1.326416,1.241333,1.2064209,1.168335,1.21325684,99.5555,11.0383072,20.6287766,34.8573532,11.2245369,27.6925468,28.842186,52,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,59.78125,6141,5921,220,3.58247828,2.328,0,0,0.0404925831,1117.57031,4.201505,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,3.504481,0,3.479944,1609008.5,0,62.4170036,0,0.172300935,0.18328774,0,13897.3779,0,0,0,0,0,0,0,0,0,0,0.00530530326,0.414771885,557.948242,310.641449,0.00285955472,52.00097,16.532,4.87732935,90005,82535,42919,80.632,8.299538,
07/14/2024 18:18:26,26.5080681,0,20.81682,0,32.12344,1.34350061,37.5664177,1.3432622,11.8346634,0.0153183937,48.67647,0,38.0183334,6.372637,5.66712,2.91382074,5.181384,2.99295783,7.913452,5.977088,12.6486893,48.67647,53,60,55,57,53,63,52,52,52,53,54,54,54,54,59,47,40,45,43,47,37,48,48,48,47,46,46,46,46,63,54.7142868,2190.22,2190.22,4081.77368,4081.77368,2190.22,4081.77368,3285.33,3185.77466,3285.33,3185.77466,3285.33,1692.44275,1692.44275,3484.441,18.0217247,12.0581017,0,1.30847168,1.21850586,1.23876953,1.18383789,1.35632324,1.38134766,0.8280029,0.822998047,0.822998047,0.8330078,0.834472656,0.8244629,0.834472656,0.8244629,1.19946289,99.55546,11.0198784,20.6472054,34.7991638,11.2405548,27.6765289,28.8833466,52,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,59.65625,6141,5921,220,3.58247828,2.309,0,0,0.03599433,1117.57031,4.317811,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,6.84335852,3.1811974,7.687458,1544655.13,44468012,62.4170036,0,0.177810773,0.1985885,0,30592.2031,0,0,0,0,0,0,0,0,0,0,0.00530695263,0.414844275,1734.69714,76145.47,0.2563956,52.00097,16.533,4.87703371,90005,82535,42919,80.632,8.299538,
07/14/2024 18:18:27,29.1909218,0,32.7130547,1.31243467,39.7386627,1.26847029,40.60355,1.93175077,14.4727468,1.36643648,37.30487,1.372236,27.8285618,8.68575,2.50411034,0.80114007,4.708761,5.037558,26.4422417,5.084485,14.10715,40.60355,56,56,58,57,55,58,53,53,53,53,53,53,53,53,59,44,44,42,43,45,42,47,47,47,47,47,47,47,47,58,54.57143,4081.77759,3285.33325,4081.77759,4081.77759,4081.77759,4081.77759,1692.44434,3484.44434,3484.44434,3484.44434,3285.33325,3484.44434,3285.33325,3285.33325,17.7642822,11.6528845,0,1.2286377,1.2286377,1.21862793,0.802368164,1.22729492,1.26135254,0.8314209,1.25134277,1.25134277,1.2713623,1.25634766,1.25134277,1.25634766,1.25634766,1.25634766,99.55555,10.9927292,20.6743546,34.7134247,11.2459564,27.6711273,28.8972244,52,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,59.59375,6141,5921,220,3.58247828,2.296,0,0,0.04255393,1117.57031,4.09151649,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,8.402834,0.782642961,7.16645956,1899732.13,18511344,62.4170036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005307518,0.414937556,595.1917,98210.5547,0.3252864,52.00097,16.534,4.876739,90005,82535,42919,80.632,8.299538,
07/14/2024 18:18:28,35.0482826,2.39492059,33.0009232,0,49.61335,4.14504433,49.15856,1.53161287,24.6832848,0,39.4305534,0,37.62334,26.32175,18.59097,15.0515738,12.7129316,14.5039263,38.50586,19.3884068,20.9241142,49.61335,57,60,57,68,58,63,55,55,55,55,52,52,52,52,67,43,40,43,32,42,37,45,45,45,45,48,48,48,48,68,56.5,4081.77515,4081.77515,4081.77515,3683.55322,2887.10913,3882.664,3285.331,3285.331,2986.66479,3484.44214,3285.331,3285.331,1692.44336,3285.331,32.3222,25.47552,0,1.14648438,1.01647949,1.01647949,1.3215332,1.32653809,1.27990723,0.8321533,1.2520752,1.19213867,1.14208984,1.04211426,1.04211426,1.04211426,1.04211426,1.03710938,99.55549,11.0348091,20.6322746,34.8463058,11.3297272,27.5873566,29.11248,52,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,59.71875,6141,5921,220,3.58247828,2.302,0,3072,0.3046111,1150.418,14.6016684,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,2.92671323,2.81419134,3.62659883,1571436.13,24217416,62.4170036,0,0.1923624,0,0,19606.9375,0,0,0,0,0,0,0,0,0,0,0.00530901738,0.414944321,1813.40393,8154.686,0.0328167565,52.00097,16.534,4.876739,90005,82535,42919,80.632,8.299538,
07/14/2024 18:18:29,10.0758018,0.182807446,13.2894878,1.647824,31.7992516,0.160378218,47.2533722,1.99652314,4.84260941,2.209407,52.48046,3.256631,23.47554,6.856269,6.22913837,7.29404068,7.12142,0.414478779,17.277359,23.10583,13.0484285,52.48046,54,57,60,58,56,61,53,53,53,53,55,55,54,54,60,46,43,40,42,44,39,47,47,47,47,45,45,46,46,61,55.42857,2887.10938,4579.55273,4679.1084,4081.77539,4081.77539,4081.77539,1692.44348,1692.44348,3285.33154,3484.44238,1692.44348,3285.33154,3285.33154,3285.33154,19.5968437,13.6379051,0,1.30957031,1.30957031,1.30456543,1.31958008,1.32885742,1.32885742,1.32885742,1.32885742,1.32885742,1.31384277,1.32885742,1.31384277,1.28881836,1.31384277,1.31384277,99.5555,11.0597458,20.607338,34.92505,11.3489075,27.5681763,29.1617661,52,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,59.5625,6141,5921,220,3.58247828,2.024,0,3072,0.00024350798,1150.418,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,24.6761112,5.79121447,26.0117321,7205216.5,41518172,62.4170036,0,0.319410175,1.00912833,0,30848.6387,0,0,0,0,0,0,0,0,0,0,0.00530920457,0.41494444,201.822937,147.601852,0.00115036964,52.00097,16.535,4.87644434,90005,82535,42919,80.632,8.299538,
07/14/2024 18:18:30,9.74893,0,17.3817577,0,34.5998764,0,35.47843,0.9920418,10.25331,0,23.3213425,0,5.276513,8.218431,3.54413986,2.91676521,5.45156,3.17940116,7.457608,4.859,8.542263,35.47843,53,56,53,55,56,53,53,53,53,53,52,52,52,50,55,47,44,47,45,44,47,47,47,47,47,48,48,48,50,56,53.1428566,3086.21948,3285.33032,3982.21875,2190.22021,2190.22021,2787.553,1692.443,1692.443,3285.33032,3285.33032,3285.33032,2289.776,3285.33032,3285.33032,16.5671349,10.70191,0,1.23400879,1.23400879,1.23400879,1.18908691,1.18908691,1.17907715,1.19067383,1.225708,1.225708,1.22070313,1.20068359,1.2355957,1.24060059,1.28564453,1.27062988,99.5554657,11.0496025,20.6174812,34.89303,11.3496246,27.56746,29.1636047,52,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,59.375,6141,5921,220,3.58247828,2.017,8192,0,0.002964542,1150.42969,0.403899223,0,0,0,0,0,0,0,0,0,0,0,0,62.9269676,18.3639565,1.89172769,19.049902,9126898,14413868,62.4170036,0,0.157317221,0.199158981,0,6332.78271,0,0,0,0,0,0,0,0,0,0,0.00530920457,0.414944649,0,195.266266,0.0006428519,52.00097,16.535,4.87644434,90005,82535,42919,80.632,8.299538,
