,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35
07/04/2024 00:12:18,0.508797169,2.06909776,1.77533031,4.75651026,25.4909821,1.595813,1.7754674,33.56139,0.2265513,1.55932307,8.404863,1.55928731,1.66250467,1.63090825,1.6171813,1.611352,1.64350867,1.62027478,1.61228776,4.67612743,4.96786833,33.56139,51,54,54,52,52,53,54,54,54,54,52,52,52,52,55,49,46,46,48,48,47,46,46,46,46,48,48,48,48,54,52.8571434,796.4443,696.888733,597.333252,696.888733,696.888733,1095.111,895.9998,796.4443,995.555359,895.9998,1095.111,796.4443,696.888733,696.888733,6.8513875,1.6662,0,0.6571045,0.656494141,0.661499,0.6627197,0.657714844,0.6623535,0.6673584,0.6623535,0.662597656,0.662597656,0.662597656,0.667602539,0.667602539,0.667602539,0.669555664,99.5555344,13.2134056,18.4536781,41.7259941,15.6320114,23.5350723,39.91109,54,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,61.6875,6141,5921,220,3.58247828,19.54,0,0,0.17522034,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57961,0,0.0104834661,0.0973667055,0,4148.43164,62.4125366,0,0,0.08734872,0,0
07/04/2024 00:12:19,1.06626153,0.7340312,0,6.76703453,18.4784718,0,0,33.0388,0,0,8.626234,0,0,0,0,0,0,0,0,0,2.84843445,33.0388,53,54,55,53,52,51,53,53,53,53,52,52,52,52,58,47,46,45,47,48,49,47,47,47,47,48,48,48,48,55,52.7142868,1194.667,696.8891,1393.7782,1393.7782,1095.11145,896.000244,995.555847,696.8891,1095.11145,696.8891,597.3335,995.555847,796.444641,1095.11145,6.754925,1.57087433,0,0.66796875,0.672973633,0.672973633,0.662963867,0.6685791,0.6685791,0.6685791,0.6685791,0.679443359,0.679443359,0.679443359,0.6744385,0.6744385,0.6744385,0.6744385,99.55558,13.2127609,18.4543228,41.72396,15.62886,23.5382233,39.90305,54,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,61.84375,6141,5921,220,3.58247828,19.537,1024,0,0.17210339,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57961,0,0,0,0,0,62.4125366,0,0.180116117,0.130198523,0,14116.1738
07/04/2024 00:12:20,0.310319662,0.23354888,1.660192,0,39.7504349,2.943188,21.4837437,0,7.77446032,0,4.671174,0,0.00361204147,0,0,0,0,0,1.40795112,0.832998753,3.81402969,39.7504349,54,54,55,51,54,53,54,54,54,54,52,52,52,52,56,46,46,45,49,46,47,46,46,46,46,48,48,48,48,55,53.2142868,1294.22229,896,896,696.8889,796.444458,1194.66675,597.3334,696.8889,896,796.444458,597.3334,1393.77783,1095.11121,1294.22229,6.71331644,1.55195093,0,0.7026367,0.6876221,0.6876221,0.6904297,0.686401367,0.686889648,0.691894531,0.711914063,0.686889648,0.686889648,0.686889648,0.7125244,0.6875,0.7125244,0.7125244,99.55556,13.1988983,18.4681854,41.68018,15.6170578,23.5500259,39.8729134,54,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,61.96875,6141,5921,220,3.58247828,19.562,0,0,0.206086829,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57961,0,0.017678,0.1960014,0,55365.5469,62.4125366,0,0.1775659,0.35636273,0,10198.957
07/04/2024 00:12:21,0.7415235,2.02325583,0,0.280892849,33.41086,0,23.511797,1.846236,3.1449616,1.81292892,9.003967,1.81027651,1.88649893,1.8596828,1.85217857,1.86426044,1.90636516,1.85494423,1.855731,2.5593102,4.54360247,33.41086,53,54,55,50,53,53,52,52,54,54,53,53,53,53,56,47,46,45,50,47,47,48,48,46,46,47,47,47,47,55,53,1393.77734,1393.77734,1393.77734,796.4442,995.5553,1095.11084,597.3332,1393.77734,796.4442,895.999756,796.4442,696.8887,696.8887,895.999756,6.932637,1.73401284,0,0.6563721,0.6621094,0.6621094,0.6633301,0.673339844,0.673339844,0.6933594,0.686523438,0.686523438,0.686523438,0.686523438,0.686523438,0.686523438,0.686523438,0.689331055,99.55553,13.2008362,18.4662476,41.6863022,15.614769,23.5523148,39.8670731,55,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,62.125,6141,5921,220,3.58247828,19.579,1024,0,0.177497447,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57961,0,0,0.166648716,0,0,62.4125366,0,0,0.165939927,0,0
07/04/2024 00:12:22,0.817424059,0,1.99025273,0.2419591,32.0730324,0.272011757,24.4552841,0.248736143,10.14496,0.2482295,8.610243,0.24138093,0.350993872,0.301074982,0.3152132,1.95239186,0.335747,0.309818983,0.303834677,3.93394828,4.29439545,32.0730324,53,54,52,52,53,52,53,53,53,53,53,53,53,53,56,47,46,48,48,47,48,47,47,47,47,47,47,47,47,54,52.8571434,995.5557,696.889038,995.5557,796.4446,1294.22253,1095.11133,995.5557,696.889038,696.889038,696.889038,1095.11133,696.889038,796.4446,696.889038,6.94894075,1.61652815,0,0.6870117,0.6870117,0.6870117,0.6768799,0.686889648,0.681884766,0.682373047,0.6723633,0.682373047,0.6723633,0.6723633,0.684082031,0.679077148,0.684082031,0.674072266,99.55557,13.19458,18.4725037,41.6665459,15.61034,23.5567436,39.8557625,55,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,62.21875,6141,5921,220,3.58247828,19.538,0,0,0.180049583,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57961,0,0.126468584,0,0,342468.1,62.4125366,0,0.350156754,0,0,20385.0566
07/04/2024 00:12:23,0,0,0,0,29.2581081,0,21.3927326,0,6.698799,0,7.566327,0,0,0,0,0,0,0,0,0,1.78949237,29.2581081,54,54,55,52,54,53,53,53,53,53,52,52,52,53,55,46,46,45,48,46,47,47,47,47,47,48,48,48,47,55,53.07143,1393.77747,995.555359,895.9998,796.4443,597.3332,597.3332,597.3332,895.9998,597.3332,1692.44409,1194.66638,895.9998,895.9998,895.9998,6.822044,1.56991816,0,0.6628418,0.6621094,0.6621094,0.657959,0.657959,0.657959,0.6633301,0.6633301,0.6633301,0.6633301,0.6640625,0.6690674,0.6690674,0.6690674,0.6690674,99.5555344,13.19455,18.4725342,41.66645,15.6100883,23.5569954,39.85512,55,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,62.25,6141,5921,220,3.58247828,19.552,1024,0,0.172601566,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57961,0,0,0.0061794566,0,0,62.4125366,0,0.18285574,0.1892258,0,9245.702
07/04/2024 00:12:24,0.7968426,2.17285752,2.11484432,1.938796,33.72363,1.97178125,23.71875,1.92215443,3.08424234,1.93635225,6.35756254,1.943934,2.036637,1.99719667,1.98940635,1.98119283,2.007711,1.979512,2.73916125,3.34268212,4.98775244,33.72363,51,54,55,53,55,53,54,54,54,54,54,53,53,53,57,49,46,45,47,45,47,46,46,46,46,46,47,47,47,55,53.57143,995.5556,995.5556,597.3334,696.8889,1393.77783,796.444458,696.8889,796.444458,1393.77783,995.5556,995.5556,1991.11121,696.8889,696.8889,6.79361868,1.53793943,0,0.653564453,0.658569336,0.657959,0.657959,0.6627197,0.6623535,0.6623535,0.6673584,0.6673584,0.668334961,0.668334961,0.668334961,0.668334961,0.668334961,0.673339844,99.55556,13.1944771,18.4726067,41.66622,15.6097946,23.55729,39.8543663,55,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,62.46875,6141,5921,220,3.58247828,19.555,0,0,0.168526188,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57961,0,0.0560005866,0.437468261,0,68830.18,62.4125366,0,0.180428818,0.562211633,0,10122.1055
07/04/2024 00:12:25,1.343143,0,0,0,29.983633,0,27.5933857,0,6.7758503,0,7.33553171,0,0,0,0,0,0,0,1.28496885,0.9131789,3.46699953,29.983633,51,53,55,54,54,54,52,52,52,52,53,53,53,53,58,49,47,45,46,46,46,48,48,48,48,47,47,47,47,55,52.92857,1294.222,1095.111,796.444336,1592.88867,1393.77759,796.444336,1095.111,895.9998,796.444336,1095.111,796.444336,696.8888,696.8888,995.555359,6.801729,1.64600742,0,0.6672363,0.6715088,0.6665039,0.6665039,0.6665039,0.6680908,0.6936035,0.713623047,0.7186279,0.7186279,0.7121582,0.7171631,0.7171631,0.7121582,0.7121582,99.55554,13.18874,18.478344,41.6481056,15.6092339,23.55785,39.85294,55,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,62.53125,6141,5921,220,3.58247828,19.589,0,0,0.169571325,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57961,0,0.009437284,0,0,4086.85962,62.4125366,0,0,0,0,0
07/04/2024 00:12:26,0,1.44281983,1.18521452,1.01414919,30.6087322,1.04663968,23.6830349,1.03840232,4.097593,1.01661086,5.581057,1.02525949,1.10068321,1.09590292,1.09173059,1.31210685,1.13157034,1.11345649,2.213025,3.18490863,4.196894,30.6087322,54,54,57,54,51,54,54,54,53,53,54,54,54,53,56,46,46,43,46,49,46,46,46,47,47,46,46,46,47,57,53.7857132,1095.11108,1393.77771,1095.11108,895.999939,696.888855,696.888855,1095.11108,696.888855,1493.33325,895.999939,696.888855,696.888855,995.5555,895.999939,6.722504,1.50345016,0,0.657959,0.662963867,0.6635742,0.658569336,0.6685791,0.6635742,0.669677734,0.669677734,0.669677734,0.6796875,0.6796875,0.6744385,0.6744385,0.6744385,0.6744385,99.55555,13.18689,18.4801941,41.64226,15.60487,23.5622139,39.8417969,55,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,62.6875,6141,5921,220,3.58247828,19.568,1024,0,0.169798851,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57961,0,0,0.00286438456,0,0,62.4125366,0,0.229729518,0.2321721,0,11551.9873
07/04/2024 00:12:27,5.96046448E-05,1.32570267,1.35875344,1.17234588,27.8830643,1.19957328,24.350584,0,7.196617,0,9.468108,0,0,0,0,0,0,0,0.8308649,0.885266066,3.60751152,27.8830643,54,56,57,54,54,54,53,53,53,53,53,53,53,53,56,46,44,43,46,46,46,47,47,47,47,47,47,47,47,57,53.7857132,1194.66663,1493.33337,1194.66663,896,696.8889,1493.33337,1194.66663,896,796.444458,1194.66663,1095.11108,995.555542,995.555542,995.555542,6.363303,1.52313375,0,0.668823242,0.667114258,0.667114258,0.6682129,0.6732178,0.6727295,0.6727295,0.6781006,0.683105469,0.6781006,0.683105469,0.6781006,0.683105469,0.684814453,0.684814453,99.55556,13.1847115,18.4823723,41.6353836,15.6050949,23.5619888,39.84237,54,390,405,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,61.96875,6141,5921,220,3.58247828,19.596,0,0,0.186326638,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.57961,0,0.0109062735,0.03863797,0,3349.67188,62.4125366,0,0.3035443,0.344962,0,57363.3
07/04/2024 00:12:28,0.294822454,0,0,0,41.3871231,0,28.40895,0.0916183,6.00520372,0.09093881,1.31002665,0.12485981,0.332140923,0.140362978,0.142538548,0.128531456,0.157940388,0.136321783,1.04498267,1.03868842,3.76108885,41.3871231,54,56,55,53,54,53,52,52,52,52,52,52,52,52,57,46,44,45,47,46,47,48,48,48,48,48,48,48,48,56,52.92857,995.5555,895.999939,1194.6665,1095.111,1592.88867,1294.222,995.5555,1194.6665,1194.6665,895.999939,1194.6665,1095.111,995.5555,1095.111,7.05821466,2.32521057,0,0.6705322,0.6705322,0.6705322,0.6777344,0.6768799,0.6763916,0.6763916,0.6763916,0.6763916,0.6763916,0.6763916,0.6784668,0.6784668,0.6784668,0.6784668,99.55554,13.187748,18.4793358,41.64497,15.6045914,23.5624924,39.8410835,54,2355,8000.982,0,0,0,0,0,0.2734375,0,0,0,0.0294917412,0,0,0,0,0,62.1875,6141,5921,220,3.58247828,79.481,98304,2048,0.04828733,824.84375,0.105562456,0,0,0,0,0,0,0,0,0,0,0,0,63.5792274,0,0.00574079,0.108052567,0,3436.26147,62.4125481,0,0.140402138,0.216700166,0,4723.626
07/04/2024 00:12:29,1.28633976,0,0,0,65.14204,0,24.1899719,0,5.211896,0,0.377249718,0,0,0,0,0,0,0,0,0,4.62468863,65.14204,54,54,57,54,54,53,53,53,53,53,54,54,54,54,57,46,46,43,46,46,47,47,47,47,47,46,46,46,46,57,53.8571434,1294.22266,796.4447,796.4447,696.8891,796.4447,696.8891,1393.7782,896.0003,696.8891,696.8891,597.333557,597.333557,597.333557,696.8891,8.016569,2.9721148,0,0.657714844,0.657714844,0.657714844,0.6624756,0.6680908,0.6680908,0.6871338,0.6821289,0.827148438,0.802124,0.7821045,0.887084961,0.7821045,0.697143555,0.697143555,99.55559,13.1876717,18.4794121,41.6447334,15.6042786,23.5628052,39.8402863,55,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0.0211070385,0,0,0,0,0,62.625,6141,5921,220,3.58247828,19.277,0,0,0.183554068,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5792274,0,0.041353222,0.125510648,0,35406.2,62.4125481,0,0,0.13780953,0,0
07/04/2024 00:12:30,0,1.91550851,2.06788182,1.90736651,33.04703,1.897651,24.6296883,1.90317035,5.4331007,1.88868046,7.497394,1.880151,1.96992159,1.95367336,1.95347667,2.05025673,1.95798874,1.94432735,2.46407986,2.67850757,5.01009226,33.04703,54,56,57,53,55,54,54,54,53,53,54,54,54,54,57,46,44,43,47,45,46,46,46,47,47,46,46,46,46,57,54.2142868,796.444153,895.9997,696.8886,597.3331,1095.11072,597.3331,995.5552,1294.2218,696.8886,696.8886,597.3331,1294.2218,1493.33276,796.444153,6.93023539,1.63807225,0,0.6859131,0.6859131,0.6859131,0.687255859,0.6722412,0.6722412,0.6672363,0.6680908,0.6680908,0.6621094,0.6621094,0.6621094,0.6621094,0.6621094,0.6621094,99.55552,13.1835365,18.4835472,41.63167,15.6042976,23.5627861,39.8403358,55,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,62.90625,6141,5921,220,3.58247828,19.587,1024,0,0.173094854,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5792274,0,0.008963879,0,0,3945.61035,62.4125481,0,0.219334915,0,0,33044.3438
07/04/2024 00:12:31,1.71061158,0,0,0,28.76411,0,34.41254,0,0.9830594,0,6.567073,0,0,0,0,0,0,0,0,0,2.36430168,34.41254,55,56,55,54,55,53,54,54,54,54,53,53,53,53,58,45,44,45,46,45,47,46,46,46,46,47,47,47,47,56,54,1393.77783,1194.66675,1792,1393.77783,1393.77783,1891.55566,1692.44446,1592.88892,896,796.444458,796.444458,796.444458,1194.66675,796.444458,6.934769,1.61421478,0,0.661376953,0.661376953,0.661376953,0.6665039,0.6665039,0.661499,0.661499,0.657348633,0.6673584,0.6673584,0.6689453,0.6689453,0.6689453,0.6689453,0.6689453,99.55556,13.1847763,18.4823074,41.63559,15.6041946,23.56289,39.8400764,55,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,62.96875,6141,5921,220,3.58247828,19.599,0,0,0.176349863,824.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5792274,0,0.0185978971,0.1618702,0,16496.082,62.4125481,0,0.190815255,0.334326267,0,13303.3154
07/04/2024 00:12:32,10.5167027,1.06412172,7.15518,0.9953022,43.54972,0.9829104,36.136837,2.5490582,20.4976311,0.9797394,20.40515,0.981211662,1.07300878,1.05115175,1.049602,1.03837848,1.06207132,1.04092956,1.0375917,1.74344778,7.74548626,43.54972,55,57,58,55,53,55,55,55,55,55,54,54,54,54,58,45,43,42,45,47,45,45,45,45,45,46,46,46,46,58,54.92857,1692.44458,995.5556,796.4445,796.4445,1194.66675,1294.22229,1194.66675,796.4445,597.3334,1095.11121,1393.77783,1294.22229,896.000061,995.5556,9.040731,3.20762444,0,0.668823242,0.678833,0.6738281,0.6738281,0.6738281,0.678588867,0.6685791,0.678588867,0.678588867,0.678588867,0.678588867,0.6791992,0.6791992,0.6791992,0.6791992,99.5555649,13.1985931,18.46849,41.67922,15.61903,23.5480537,39.87795,55,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,63.125,6141,5921,220,3.58247828,19.543,0,0,0.112154461,858.3906,0.5168792,0,0,0,0,0,0,0,0,0,0,0,0,63.5792274,0.585467458,0.0561960675,0.9318368,942146.4,80466.12,62.4125481,0,0.353682071,0.5700733,0,47958.9141
07/04/2024 00:12:33,0.6783128,0,0,0,25.8128223,0,25.1962185,0,5.85296726,0,3.68723869,0,0,0,0,0,0,0,0,0,1.98485255,25.8128223,54,55,57,52,54,54,54,54,54,54,54,54,54,54,58,46,45,43,48,46,46,46,46,46,46,46,46,46,46,57,54.1428566,895.999756,1493.333,1493.333,796.4443,696.888733,1294.22192,696.888733,696.888733,696.888733,1194.66638,895.999756,696.888733,2389.33276,796.4443,7.895001,1.43345177,0,0.663208,0.663208,0.65625,0.6628418,0.6628418,0.6678467,0.6685791,0.673584,0.673584,0.6685791,0.673584,0.678588867,0.683959961,0.6789551,0.6739502,99.5555344,13.2004509,18.4666328,41.6850853,15.6189232,23.54816,39.8776741,56,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,63.28125,6141,5921,220,3.58247828,19.577,1024,0,0.0499940924,858.3906,0.05319746,0,0,0,0,0,0,0,0,0,0,0,0,63.5792274,0,0.06982535,0,0,55777.7266,62.4125481,0,0,0,0,0
07/04/2024 00:12:34,0,1.119113,1.19302869,1.01063848,22.7227688,1.01160407,20.4228878,1.01618171,6.92591667,1.00587606,8.293575,1.01128817,1.11385584,1.08688474,1.08190775,1.06531382,1.11379623,1.07318163,3.17831635,2.072072,3.869754,22.7227688,54,54,54,53,56,54,54,54,54,54,54,54,54,54,57,46,46,46,47,44,46,46,46,46,46,46,46,46,46,56,54.07143,896.000244,995.5558,896.000244,696.889038,1194.667,1095.11133,995.5558,1493.33374,1592.88928,1792.00049,1592.88928,1095.11133,995.5558,1592.88928,7.87631035,1.50553739,0,0.739990234,0.7199707,0.685302734,0.805297852,0.681518555,0.841552734,0.686523438,0.737060547,0.837036133,0.837036133,0.737060547,0.737060547,0.8170166,0.7969971,0.7969971,99.55558,13.1836014,18.4834824,41.6318779,15.6025543,23.56453,39.8358879,56,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,63.34375,6141,5921,220,3.58247828,19.584,0,0,0,858.3906,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5792274,0,0.0142033631,0.2011555,0,4136.70947,62.4125481,0,0.185802966,0.3730575,0,11375.9453
07/04/2024 00:12:35,1.32567883,0.6084502,0.7697284,0.5962014,19.2477818,0.6092787,23.2201271,0,3.67972255,0.601249933,7.04237843,0.5969107,0.669181347,0.6617725,0.6507993,0.6475389,0.672847033,2.97442079,1.65647268,2.17931271,3.37107778,23.2201271,54,56,54,54,56,54,54,54,54,54,54,54,54,54,58,46,44,46,46,44,46,46,46,46,46,46,46,46,46,56,54.2857132,1393.77771,796.4444,696.888855,796.4444,895.999939,696.888855,1095.11108,1592.88879,895.999939,696.888855,1294.22217,796.4444,796.4444,895.999939,7.566806,1.14996409,0,0.665527344,0.6706543,0.6706543,0.680664063,0.679931641,0.679931641,0.679931641,0.6945801,0.699584961,0.6945801,0.6945801,0.6945801,0.6945801,0.6795654,0.6795654,99.55555,13.1862335,18.48085,41.64019,15.6033821,23.5637016,39.838,56,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,63.53125,6141,5921,220,3.58247828,19.589,0,0,0.000234144318,858.3906,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5792274,0,0.03793063,0,0,41226.1836,62.4125481,0,0.171968177,0.121387608,0,7852.58936
07/04/2024 00:12:36,0.386792421,0,0.101780891,0,18.68307,1.91062093,21.888649,6.57384968,1.23531222,0,6.21672249,0,0,0,0,0,0,0,0,1.17310882,2.87445784,21.888649,54,57,57,55,55,54,54,54,54,54,55,55,55,54,57,46,43,43,45,45,46,46,46,46,46,45,45,45,46,57,54.7857132,995.5555,597.333252,995.5555,597.333252,995.5555,1194.6665,796.4444,597.333252,696.888855,1294.22217,796.4444,1095.111,1194.6665,1194.6665,7.193591,1.25962365,0,0.6763916,0.6763916,0.6763916,0.680297852,0.6777344,0.682739258,0.682739258,0.692749,0.682739258,0.682739258,0.682739258,0.6937256,0.6837158,0.6837158,0.6937256,99.55555,13.1850014,18.4820824,41.6363,15.6023827,23.5647011,39.8354454,56,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,63.5625,6141,5921,220,3.58247828,19.629,0,0,0,858.3906,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5792274,0,0.0252763648,0.0182492826,0,16770.959,62.4125481,0,0,0,0,0
