,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
05/08/2020 23:53:01,42.1875,60.15625,49.21875,46.5504761,49.5282478,67,75,65,65,75,3409.70654,3409.70654,3610.27734,3409.70654,34.1032028,21.3644123,0.391678065,1.11622775,100.285484,62.9316521,4.963749,2.92377472,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:02,16.40625,39.84375,27.34375,10.9375,23.6328125,72,72,65,64,72,3409.71729,3409.71729,3409.71729,3510.00317,27.6468773,15.3763447,0.07379386,0.7358633,100.285805,62.8976021,4.96106339,2.92646027,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:03,14.84375,34.375,18.75,19.53125,21.875,68,70,70,64,70,3409.71338,3610.285,3509.99927,3509.99927,27.6943,15.4249678,0.07641592,0.7266226,100.28569,62.8617172,4.958233,2.92929077,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:04,21.09375,27.34375,16.6294632,21.875,21.7354889,67,70,77,64,77,3409.71143,3509.997,3409.71143,3409.71143,27.26444,15.0036383,0.07903815,0.6965733,100.285637,62.8625374,4.95829773,2.929226,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:05,25,26.5625,31.7427864,12.5,23.9513226,69,76,67,65,76,3409.71362,3409.71362,3509.99951,3409.71362,28.779459,16.54335,0.0443120562,0.7292568,100.2857,62.866703,4.958626,2.92889786,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:06,9.375,39.0625,19.53125,14.84375,20.703125,68,76,73,64,74,3409.7124,3409.7124,3409.7124,3409.7124,26.9899235,14.7890615,0.04827456,0.668538749,100.28566,62.8574142,4.95789337,2.92963028,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:07,28.90625,45.3125,23.4375,12.5,27.5390625,81,71,81,65,81,3409.71265,3409.71265,3409.71265,3409.71265,29.4549332,17.1228619,0.111877821,0.7903469,100.285667,62.9641533,4.96631241,2.92121124,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:08,47.65625,41.40625,43.75,44.53125,44.3359375,80,79,83,72,83,3409.71143,3409.71143,3409.71143,3409.71143,36.5989876,24.19913,0.09558118,1.05780172,100.285629,62.5366173,4.93259048,2.95493317,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:09,50.78125,42.96875,45.3125,54.6875,48.4375,84,71,69,66,84,3409.71387,3409.71387,3409.71387,3409.71387,35.40788,22.8801365,0.189879939,1.09411371,100.285706,62.2975578,4.91373444,2.97378922,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:10,23.4375,18.75,32.8125,14.0625,22.265625,82,70,77,64,82,3409.712,3509.99756,3409.712,3509.99756,28.2421284,16.009985,0.06115736,0.682252467,100.285645,62.1234932,4.90000534,2.98751831,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:11,28.125,25,18.75,21.875,23.4375,73,70,67,65,73,3409.713,3409.713,3509.99878,3409.713,27.8389168,15.6638966,0.0206849165,0.6399548,100.285675,61.8869476,4.88134766,3.006176,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:12,30.61756,34.4246025,28.2862072,15.625,27.2383461,84,80,68,65,84,3409.71216,3409.71216,3409.71216,3409.71216,30.9510555,18.7205143,0.0357635245,0.6863996,100.285652,62.0238647,4.892147,2.99537659,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:13,23.2932682,30.2524033,37.2235527,18.75,27.3798046,74,74,74,66,74,3509.99829,3409.71265,3409.71265,3409.71265,29.1533642,16.9819412,0.0199757069,0.632947862,100.285667,62.0146751,4.89142227,2.99610138,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:14,60.15625,67.1875,61.71875,71.09375,65.03906,82,80,78,72,82,3409.712,3409.712,3409.712,3409.712,38.7882843,26.2458267,0.148699656,1.2880168,100.285645,63.23054,4.98732376,2.9002,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:15,64.0625,60.15625,58.59375,67.1875,62.5,84,79,78,75,84,3409.71338,3409.71338,3409.71338,3409.71338,38.9164963,26.4638958,0.08562499,1.18560517,100.285683,62.35013,4.917881,2.96964264,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:16,57.8125,66.40625,60.15625,60.15625,61.1328125,84,79,83,73,84,3409.712,3409.712,3409.712,3409.712,39.1451569,26.6853466,0.110555492,1.220428,100.285645,62.36701,4.91921234,2.96831131,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:17,25.78125,42.96875,28.90625,14.84375,28.125,67,80,66,64,78,3409.7124,3409.7124,3409.7124,3409.7124,28.7660751,16.4359,0.08965958,0.726736963,100.28566,62.43728,4.924755,2.96276855,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:18,21.09375,27.34375,10.9375,14.84375,18.5546875,67,80,65,65,80,3610.28369,3409.7124,3409.7124,3409.7124,27.1649036,15.0201406,0.0192871857,0.6036401,100.28566,62.41856,4.923279,2.96424484,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:19,14.84375,19.53125,18.75,28.125,20.3125,69,67,65,62,68,3409.71313,3409.71313,3409.71313,3409.71313,27.299448,14.94721,0.127627686,0.792256057,100.285683,62.19314,4.9054985,2.98202515,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:20,49.21875,44.53125,50,46.875,47.65625,83,77,79,72,83,3409.7124,3409.7124,3409.7124,3409.7124,36.3967857,23.8665962,0.138854727,1.28021014,100.28566,62.5133057,4.930752,2.95677185,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.46049,40,43.6855774
05/08/2020 23:53:21,28.125,37.5,35.15625,32.03125,33.203125,68,67,64,62,68,3409.71118,3509.99683,3409.71118,3409.71118,29.9685726,17.6511784,0.0746933,0.868317246,100.285629,62.1950722,4.905651,2.98187256,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:22,12.5,5.46875,14.0625,7.8125,9.9609375,65,65,62,61,66,3409.71,3409.71,3409.71,3409.71,20.9174175,8.691662,0.08391697,0.565997064,100.285583,62.0989723,4.89807129,2.98945236,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:23,19.53125,17.96875,23.4375,17.96875,19.7265625,73,70,69,65,73,3510.0022,3409.71655,3409.71655,3409.71655,27.4910717,15.2439137,0.0772017762,0.680823565,100.285774,62.26046,4.91080856,2.976715,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:24,16.40625,17.1875,32.03125,17.96875,20.8984375,68,69,74,65,74,3509.99683,3509.99683,3409.71118,3409.71118,27.4935627,15.2052679,0.113339148,0.6641052,100.285622,62.2631226,4.91101837,2.97650528,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:25,14.84375,23.4375,28.8822117,17.96875,21.2830544,68,69,75,64,75,3409.714,3409.714,3510,3409.714,27.7429028,15.4812956,0.0981470644,0.6427778,100.285713,62.2562065,4.910473,2.97705078,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:26,16.40625,18.75,31.25,16.40625,20.703125,69,69,76,64,75,3409.71167,3409.71167,3509.99731,3409.71167,27.45957,15.151638,0.114821076,0.6431318,100.285637,62.1233978,4.89999771,2.987526,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:27,9.375,18.75,32.03125,19.53125,19.921875,70,70,72,64,72,3409.71265,3509.99829,3409.71265,3409.71265,27.78056,15.4754333,0.120972395,0.681705654,100.285667,62.1282349,4.900379,2.98714447,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:28,14.84375,16.40625,32.03125,16.40625,19.921875,68,67,73,64,73,3409.71045,3409.71045,3509.996,3409.71045,26.4470425,14.1712761,0.0880738,0.689758837,100.285606,62.1961861,4.905739,2.98178482,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:29,23.4375,16.40625,20.3125,22.65625,20.703125,72,70,68,65,72,3409.71387,3409.71387,3409.71387,3409.71387,27.8826962,15.5788279,0.107057557,0.7240729,100.2857,62.756382,4.94992447,2.93759918,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:30,21.09375,25,23.4375,19.53125,22.265625,70,70,73,64,73,3409.713,3409.713,3409.713,3409.713,27.4365177,15.1339073,0.09552,0.770690739,100.285667,62.68185,4.944046,2.94347763,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:31,28.125,16.40625,30.46875,17.96875,23.2421875,70,69,72,64,72,3409.71338,3409.71338,3409.71338,3509.999,28.36251,16.0285358,0.110318579,0.813661337,100.285683,62.7513,4.949524,2.93799973,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:32,36.71875,45.3125,42.96875,38.28125,40.8203125,84,79,81,73,84,3409.71143,3409.71143,3409.71143,3409.71143,32.0433464,19.6795959,0.08978257,0.9819931,100.285629,63.1741028,4.982872,2.90465164,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:33,49.21875,60.15625,60.15625,49.21875,54.6875,72,71,69,66,71,3409.71338,3409.71338,3409.71338,3409.71338,33.69848,21.08169,0.244925141,1.21376193,100.285683,62.28561,4.912792,2.97473145,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:34,9.375,18.75,25,14.0625,16.796875,67,68,66,63,68,3509.99829,3509.99829,3409.71265,3409.71265,25.1998882,12.733036,0.294811219,0.6715958,100.285667,61.7158852,4.867855,3.01966858,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:35,14.0625,14.84375,9.375,6.25,11.1328125,65,64,60,59,65,3409.71313,3509.99878,3509.99878,3409.71313,19.9046135,7.695133,0.106003828,0.520376861,100.285675,61.59425,4.858261,3.02926254,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:36,14.0625,8.59375,9.375,5.46875,9.375,63,64,61,59,64,3409.71143,3409.71143,3409.71143,3409.71143,20.515646,8.29854,0.103772067,0.5249467,100.285629,61.4569473,4.847431,3.04009247,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:37,10.9375,9.375,11.71875,7.03125,9.765625,62,63,60,59,63,3509.99878,3409.71313,3409.71313,3509.99878,20.5361938,8.4048605,0.0300315283,0.499793,100.285683,61.41516,4.84413528,3.04338837,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:38,8.59375,10.15625,17.96875,5.46875,10.546875,63,64,60,60,64,3610.2832,3509.99756,3409.712,3509.99756,21.28275,9.076606,0.0642692,0.60363,100.285645,61.2222862,4.82892227,3.05860138,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:39,9.375,8.59375,7.8125,8.59375,8.59375,62,64,60,59,63,3409.713,3409.713,3409.713,3409.713,19.9076538,7.76700163,0.0399785154,0.5003113,100.285675,61.1923523,4.826561,3.06096268,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:40,7.8125,10.15625,10.9375,4.6875,8.3984375,62,63,63,59,63,3509.99854,3409.713,3610.28418,3509.99854,20.4057674,8.254871,0.03906158,0.516345263,100.285675,61.0633163,4.81638336,3.07114029,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:41,11.71875,5.46875,12.5,2.34375,8.0078125,61,63,58,58,63,3409.712,3409.712,3509.99756,3409.712,19.9453068,7.818316,0.0292759277,0.5150981,100.285645,61.0564957,4.81584549,3.07167816,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:42,13.28125,10.15625,7.8125,3.90625,8.7890625,61,63,59,58,64,3610.27686,3409.706,3409.706,3509.99146,20.8363075,8.699378,0.022460876,0.5506577,100.285469,61.0145645,4.812538,3.0749855,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:43,7.03125,7.8125,14.0625,1.5625,7.6171875,62,63,59,59,64,3409.71875,3610.29053,3510.00464,3409.71875,20.1423,8.004894,0.0306396913,0.516541243,100.285851,60.9657631,4.808689,3.07883453,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:44,7.03125,15.625,5.46875,8.59375,9.1796875,62,63,59,58,63,3409.66846,3409.66846,3409.66846,3509.953,19.929184,7.81860542,0.0139141725,0.51397,100.28437,60.96253,4.80843353,3.07909,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:45,4.6875,7.8125,15.625,4.6875,8.203125,61,62,58,58,63,3409.75659,3409.75659,3610.33057,3510.04346,20.2803745,8.145907,0.0357713029,0.5208204,100.286957,60.9685249,4.80890656,3.078617,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:46,10.9375,2.34375,12.5,4.6875,7.6171875,64,61,59,58,64,3509.99585,3409.71021,3409.71021,3409.71021,19.9761524,7.847109,0.0177714024,0.5314988,100.285591,60.9224319,4.805271,3.0822525,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:47,8.59375,11.71875,12.5,7.03125,9.9609375,64,62,60,59,64,3409.7146,3409.7146,3409.7146,3510.00049,20.4975052,8.356358,0.0151984831,0.5522726,100.285728,60.8731,4.80138,3.08614349,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:48,10.9375,3.90625,13.2936478,3.90625,8.010912,61,63,59,59,63,3409.71313,3409.71313,3409.71313,3409.71313,19.9358463,7.808262,0.03545881,0.5026485,100.285683,60.8868866,4.80246735,3.0850563,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:49,12.5,8.59375,7.03125,3.90625,8.0078125,63,63,59,58,64,3810.85425,3409.71167,3509.99731,3610.283,19.95811,7.82006168,0.0206313133,0.552162349,100.285637,60.86212,4.800514,3.08700943,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:50,21.875,17.96875,25,14.0625,19.7265625,70,68,64,63,70,3409.71338,3409.71338,3409.71338,3409.71338,26.546587,14.3736382,0.0338135771,0.6536274,100.285683,61.8192863,4.876011,3.01151276,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,45,78112,13235,57.518322,40,43.685585
05/08/2020 23:53:51,13.28125,14.0625,18.75,12.5744047,14.66704,63,72,60,58,72,3509.9978,3610.28345,3409.71216,3509.9978,23.0102444,10.8668242,0.01296314,0.5806635,100.285652,61.7594147,4.8712883,3.01623535,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:53:52,6.25,8.59375,13.28125,2.3317337,7.61418343,62,62,59,58,62,3610.28418,3409.713,3610.28418,3409.713,19.9090557,7.764756,0.0385134146,0.5072662,100.285675,61.7015228,4.866722,3.02080154,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:53:53,6.25,10.15625,13.28125,7.03125,9.1796875,63,62,58,58,63,3509.99731,3409.71167,3610.283,3509.99731,20.1643448,8.044449,0.01690677,0.5203257,100.285637,61.6848869,4.86541,3.0221138,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:53:54,7.03125,9.375,10.9375,0.78125,7.03125,63,61,58,58,63,3409.71265,3509.99829,3610.284,3409.71265,19.5533,7.43870544,0.0150713623,0.513785243,100.285667,61.6163521,4.86000443,3.02751923,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:53:55,10.9375,8.59375,11.71875,4.6875,8.984375,61,61,59,58,62,3409.713,3509.99878,3409.713,3509.99878,20.2255764,8.086666,0.02954323,0.5107805,100.285675,61.59159,4.8580513,3.02947235,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:53:56,10.15625,10.9375,10.15625,4.6875,8.984375,61,62,59,58,62,3409.71265,3409.71265,3509.99829,3409.71265,19.6730518,7.57205057,0.0205133688,0.499929667,100.285667,61.612484,4.85969925,3.0278244,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:53:57,12.5,10.9375,7.03125,1.5625,8.0078125,62,62,59,58,62,3509.99683,3509.99683,3509.99683,3509.99683,20.638464,8.50414,0.0183105245,0.5189203,100.285622,61.54434,4.85432434,3.03319931,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:53:58,4.6875,5.46875,1.5625,13.28125,6.25,59,62,59,58,62,3409.713,3509.99854,3509.99854,3409.713,19.5954666,7.48897,0.0310056787,0.4763156,100.285667,61.5766945,4.85687637,3.03064728,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:53:59,6.25,7.8125,11.71875,6.262398,8.010912,64,61,59,57,64,3409.7124,3409.7124,3409.7124,3610.28369,20.0788689,7.96031857,0.0195313785,0.5206944,100.28566,61.48751,4.849842,3.03768158,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:00,8.59375,6.25,4.699898,12.4879837,8.007908,60,63,59,58,63,3409.71362,3509.99927,3509.99927,3409.71362,20.06273,7.95285463,0.0169059038,0.5056513,100.28569,61.5342331,4.853527,3.03399658,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:01,7.8125,10.9375,11.71875,6.287205,9.188986,62,62,58,57,62,3409.711,3509.99658,3810.85352,3509.99658,19.9115,7.79080868,0.0325623825,0.4842361,100.285622,61.46033,4.847698,3.03982544,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:02,12.5,9.375,10.15625,1.53846145,8.392429,61,61,58,58,62,3409.7124,3409.7124,3409.7124,3509.998,20.4289246,8.277547,0.03790572,0.542155564,100.28566,61.4982033,4.850685,3.03683853,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:03,10.15625,13.28125,10.9375,3.125,9.375,60,61,58,57,62,3409.71387,3409.71387,3409.71387,3509.99976,20.1084366,8.005318,0.0159281269,0.4818106,100.285706,61.4754677,4.848892,3.03863144,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:04,10.15625,8.59375,11.71875,6.25,9.1796875,62,61,59,58,62,3409.71265,3509.99829,3509.99829,3409.71265,20.4613571,8.311858,0.0335714258,0.554294765,100.285667,61.45264,4.84709167,3.040432,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:05,10.9375,17.96875,15.625,14.84375,14.84375,73,68,67,66,73,3409.71216,3409.71216,3409.71216,3409.71216,22.9219818,10.6578608,0.103763565,0.6393667,100.285652,61.5823555,4.85732269,3.030201,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:06,18.75,8.59375,11.71875,16.40625,13.8671875,61,63,59,58,63,3509.9978,3409.71216,3509.9978,3409.71216,22.5098152,10.3345795,0.0442448072,0.5434677,100.285652,61.957943,4.88694763,3.000576,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:07,7.8125,6.25,9.375,9.375,8.203125,64,62,58,58,64,3409.71143,3509.997,3509.997,3409.71143,20.5218334,8.384834,0.01507899,0.5416227,100.285629,61.9387932,4.885437,3.00208664,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:08,12.5,17.1875,16.40625,11.71875,14.453125,64,66,62,62,66,3509.999,3610.285,3509.999,3509.999,23.2496624,11.0168228,0.07285973,0.653206,100.28569,61.33246,4.837612,3.0499115,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:09,11.71875,10.15625,11.7683525,3.90625,9.387398,62,63,59,58,63,3409.71167,3409.71167,3409.71167,3409.71167,20.606081,8.464435,0.0391244665,0.533276856,100.285637,61.2494659,4.831066,3.05645752,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:10,11.71875,10.9375,13.2692337,7.03125,10.7391834,64,68,61,59,68,3509.99951,3610.2854,3409.71387,3409.71387,21.30998,9.181406,0.0169065315,0.5397883,100.285706,61.4090652,4.84365463,3.043869,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
05/08/2020 23:54:11,13.28125,37.5,19.53125,11.71875,20.5078125,66,75,63,61,75,3509.99829,3509.99829,3409.71265,3409.71265,26.98144,14.7763414,0.0286694691,0.6565978,100.285667,61.4484329,4.84676,3.04076385,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,57.6171875,6.8359375,44,78112,13235,57.6111565,40,43.685585
