,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space"
10/12/2023 11:59:37,48.0889435,58.9663429,48.8581734,59.6875,53.9002342,76,80,75,75,80,3409.71436,3409.71436,3409.71436,3409.71436,35.98943,26.7892971,0.03287938,2.21590853,100.285713,16.58931,5.29447937,26.620533,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,98.63281,2.9296875,36,35.23066,81.48378
10/12/2023 11:59:38,47.65625,57.03125,41.40625,42.1875,47.0703125,71,78,66,69,77,3409.71484,3510.00049,3409.71484,3409.71484,33.2835426,23.5091858,0.634682834,2.066741,100.285728,16.5259552,5.27426147,26.64075,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,133.789063,3.90625,36,35.23066,81.48378
10/12/2023 11:59:39,35.9375,42.1875,34.375,31.25,35.9375,79,77,75,72,79,3409.71387,3409.71387,3409.71387,3409.71387,29.5615654,19.7837734,0.679135442,1.92560112,100.285706,16.4993515,5.26577,26.6492424,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,121.09375,2.9296875,36,35.23066,81.48378
10/12/2023 11:59:40,45.3125,43.75,43.75,39.0625,42.96875,78,76,75,73,78,3409.71436,3409.71436,3409.71436,3409.71436,33.6112747,23.5614815,0.843020737,2.25614142,100.285721,16.64849,5.313366,26.6016464,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,69.33594,1.953125,36,35.23066,81.48378
10/12/2023 11:59:41,65.625,67.1875,64.84375,60.15625,64.453125,81,81,78,76,81,3409.71484,3409.71484,3409.71484,3409.71484,43.53742,27.5336342,6.796994,3.45043588,100.285728,17.1662521,5.478611,26.4364014,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,52.734375,1.953125,36,35.23066,81.48378
10/12/2023 11:59:42,78.90625,78.125,79.6875,77.34375,78.515625,83,84,80,80,83,3409.71436,3409.71436,3409.71436,3409.71436,43.0270042,29.67012,4.113898,3.25781131,100.285721,17.28817,5.517521,26.3974915,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,88.86719,2.9296875,36,35.23066,81.48051
10/12/2023 11:59:43,71.875,65.625,67.1875,71.875,69.140625,83,81,76,76,83,3409.715,3409.715,3409.715,3409.715,38.1039352,28.4684849,0.381958961,2.644404,100.285736,17.6389389,5.629471,26.2855415,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,95.703125,1.953125,36,35.23066,81.48051
10/12/2023 11:59:44,60.51587,65.625,68.75,64.0625,64.73834,83,75,71,75,83,3409.7146,3409.7146,3409.7146,3409.7146,36.75662,27.16704,0.5720425,2.31664085,100.285721,17.4746246,5.57703,26.3379822,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,84.96094,1.953125,36,35.23066,81.48051
10/12/2023 11:59:45,76.79086,70.3125,78.125,78.90625,76.03365,82,80,77,80,82,3409.7146,3409.7146,3510.00024,3409.7146,39.1998,29.9474754,0.284215957,2.47883773,100.285721,17.7428665,5.662636,26.2523766,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,100.585938,1.953125,36,35.23066,81.48051
10/12/2023 11:59:46,64.0625,71.875,72.65625,75,70.89844,83,83,80,77,83,3409.714,3409.714,3409.714,3409.714,39.5124054,30.3084736,0.180444315,2.49434161,100.285713,17.8032455,5.68190765,26.2331047,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,70.3125,1.953125,36,35.23066,81.48051
