,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Used Space"
12/04/2023 21:36:58,0.78125,0.78125,3.90625,1.5625,0.78125,0,0,0,0,0,0,0,0,0,0.78125,39.668354,6.203289,9.434589,52,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.353,0,0,23.0336227
12/04/2023 21:36:59,0.78125,0,2.34375,0,0,0,0,0,0,0,0,0,0,0,0.3125012,39.5808067,6.189598,9.44828,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.3300018,0,0,23.0336227
12/04/2023 21:37:00,8.59375,2.34375,17.1875,4.6875,1.5625,0,0,0,0,0,0,3.125,1.5625,1.53846145,3.74879837,40.31467,6.30435944,9.333519,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.371,0,0,23.0336227
12/04/2023 21:37:01,0.793647766,0,9.399801,14.84375,0.78125,0,0,0,0,0,0,0,0,0,2.58184671,42.3061,6.615776,9.022102,52,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,22.7580013,0.9765625,2.9296875,23.0336227
12/04/2023 21:37:02,2.30768919,0,5.46875,0.78125,2.34375,0.78125,1.53846145,1.53846145,0,0,0,0,0,0,1.32211447,42.4531174,6.63876724,8.999111,52,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.656,0.9765625,0,23.0336227
12/04/2023 21:37:03,1.5625,0,9.375,17.96875,2.34375,0,0,0,0,0,0,0,0,0,3.125,40.14011,6.27706146,9.360817,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.7020016,0,0,23.0336227
12/04/2023 21:37:04,0,0,10.15625,6.25,1.5625,0,0,0,0,0,0,1.5625,0,0,1.87500119,40.01987,6.258259,9.37962,52,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,22.1260014,7.8125,0,23.0336227
12/04/2023 21:37:05,7.8125,0,5.46875,10.15625,0.78125,0.78125,0,0,0,0,0,0,0,0,2.49999762,39.91632,6.24206543,9.395813,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.503,0.9765625,0,23.0336227
12/04/2023 21:37:06,0,0,8.59375,2.34375,0,0,0,0,0,0,0,0,0,0,1.09375119,39.92027,6.24268341,9.395195,52,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.981,0,1.953125,23.0336227
12/04/2023 21:37:07,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,1.5625,39.90578,6.24041748,9.397461,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.4730015,15.625,0,23.0336227
12/04/2023 21:37:08,0,0.78125,14.0625,6.25,0,0,0,0,0,0,0,0,3.125,0,2.26562619,40.10125,6.27098465,9.366894,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,20.7440014,0.9765625,0,23.0336227
12/04/2023 21:37:10,0,0,4.6875,18.75,0,0.7692337,1.53846145,0,0,0,0,0,1.53846145,0,2.5745213,41.9448967,6.559292,9.078587,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.7650013,11.71875,0,23.0336227
12/04/2023 21:37:10,1.5625,0.793647766,8.5464,11.71875,0,0,1.58730149,0,0,0,0,3.125,0,0,2.49775052,41.93902,6.5583725,9.079506,52,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,20.4870014,0.9765625,0,23.0336227
12/04/2023 21:37:12,1.5625,1.5625,6.362009,2.34375,2.34375,0,0,0,0,0,0,10.9375,0,0,1.96431875,40.3619232,6.3117485,9.32613,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.3720016,11.71875,0,23.0336227
12/04/2023 21:37:13,0.78125,0,3.90625,3.125,0,0,0,0,0,0,0,0,1.53846145,0,0.858175755,40.1667976,6.28123474,9.356644,52,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.42,6.8359375,0,23.0340958
12/04/2023 21:37:14,0.78125,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0.390625,40.1610374,6.28033447,9.357544,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.2990017,0,0,23.0340958
12/04/2023 21:37:16,0.78125,0.78125,7.03125,5.555558,0,1.5625,0,0,0,0,0,0,3.174603,0,1.72990561,40.0883446,6.26896667,9.368912,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.298,26.3671875,0,23.0340958
12/04/2023 21:37:18,1.5625,0,3.125,4.76190472,0,0,0,0,0,0,0,0,0,0,0.9449363,40.16404,6.28080368,9.357075,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.627,16.6015625,0,23.0340958
12/04/2023 21:37:19,0,0,0.78125,11.1111107,0,0,0,0,0,0,0,0,0,0,1.18923187,40.1924133,6.28524,9.352638,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.5280018,15.625,0,23.0340958
12/04/2023 21:37:20,0.78125,0,8.59375,13.8461533,0,1.5625,0,0,0,0,0,0,0,0,2.478373,40.18104,6.28346252,9.354416,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,20.5350018,0,0.9765625,23.0340958
12/04/2023 21:37:21,1.5625,0,3.125,3.125,0,0,0,0,0,0,0,0,0,0,0.78125,40.18419,6.28395462,9.353924,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.5710011,0,0,23.0340958
12/04/2023 21:37:22,0,0,12.5,13.28125,0,0.793647766,0,0,0,0,0,0,0,0,2.657491,40.1618958,6.280468,9.35741,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,0,0,23.0340958
12/04/2023 21:37:23,2.34375,0,0,5.46875,0,0.78125,0,0,0,0,0,0,0,0,0.8593738,40.1631126,6.28065872,9.35722,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.607,0.9765625,0,23.0340958
12/04/2023 21:37:24,0.78125,0,3.125,0.78125,0,1.58730149,0,0,0,0,0,0,1.5625,0,0.705605745,40.10237,6.27116,9.366718,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.3270016,0.9765625,0,23.0340958
12/04/2023 21:37:25,1.5504837,2.272725,18.75,5.46875,0,2.30768919,0,0,0,0,0,0,7.8125,0,3.42558622,40.52875,6.337837,9.300041,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.45,0.9765625,0,23.0340958
12/04/2023 21:37:26,4.6875,0,19.53125,3.125,0,0,0,0,0,0,0,0,3.125,0,2.89062262,42.37496,6.626545,9.011333,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.0280018,159.179688,7.8125,23.0340958
12/04/2023 21:37:28,0,0,3.125,11.71875,0,0,0,0,0,0,0,0,0,0,1.48437619,42.3631058,6.624691,9.013187,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,23.339,9.765625,0,23.0340958
12/04/2023 21:37:28,2.34375,0.7692337,6.226325,15.625,0,0.78125,1.51515007,0,0,0,0,0,0,0,2.65032053,42.7457,6.68452072,8.953358,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,20.485,0,0,23.0340958
12/04/2023 21:37:30,0,0,2.34375,2.34375,0,0,0,0,0,0,0,0,0,0,0.4687488,42.72965,6.68201065,8.955868,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.354,16.6015625,0,23.0340958
12/04/2023 21:37:32,2.34375,0,13.28125,5.46875,0,0.7692337,0,1.51515007,1.51515007,0,0,0,0,0,2.33781934,41.52132,6.49305344,9.144825,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.6920013,16.6015625,0,23.0340958
12/04/2023 21:37:33,0.78125,0,4.6875,2.34375,0,2.34375,0,0,0,0,0,0,0,0,1.01562738,42.81476,6.69532,8.942558,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.329,0.9765625,0,23.0340958
12/04/2023 21:37:34,1.5625,0.806450844,3.125,7.25806332,0.806450844,0,1.61290169,0,0,0,0,0,0,0,1.43648982,42.8764038,6.70496,8.932919,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.426,0,0,23.0340958
12/04/2023 21:37:35,1.5625,0.757575035,5.54315472,13.6363621,1.51515007,1.53846145,3.03030014,1.51515007,0,1.51515007,1.51515007,1.51515007,1.5625,1.51515007,3.06375623,40.7794,6.377033,9.260845,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,20.832,41.9921875,2.9296875,23.0340958
12/04/2023 21:37:36,0,0,1.53846145,3.90625,0.793647766,0,0,0,0,0,0,0,0,0,0.623834133,40.35802,6.311138,9.32674,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.29,0,0,23.0340958
12/04/2023 21:37:37,7.936507,0,0.7692337,12.5,0.7692337,0,0,4.545456,0,0,0,0,0,0,2.42477655,40.9350853,6.40137863,9.2365,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,0.9765625,0,23.0340958
12/04/2023 21:37:38,3.8461566,0.793647766,4.76190472,9.375,0.793647766,0,0,4.838711,0,0,0,0,0,0,2.19897032,43.119194,6.74292755,8.894951,52,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,22.767,20.5078125,0,23.0340958
12/04/2023 21:37:40,1.5625,0,5.46875,7.03125,0,1.5625,1.53846145,0,0,0,0,0,0,0,1.63942575,42.8663521,6.703388,8.93449,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,15.625,0,23.0340958
12/04/2023 21:37:41,0.78125,0.78125,2.35614777,9.375,0.806450844,1.5625,0,0,0,0,0,0,0,0,1.56625509,40.6606026,6.35845566,9.279423,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.405,6.8359375,1.953125,23.0340958
12/04/2023 21:37:42,0,0,3.125,0.757575035,0,0,0,0,0,0,0,0,0,0,0.3882587,40.58942,6.34732437,9.290554,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.43,0,0,23.0340958
12/04/2023 21:37:43,0.78125,0,0,0.78125,0,0,0,0,0,0,0,0,0,0,0.156247616,40.5860062,6.34679031,9.291088,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.423,0,0,23.033493
12/04/2023 21:37:44,0.78125,0,3.125,13.28125,0,0,0,0,0,0,0,0,0,0,1.71874762,40.4279327,6.322071,9.315807,50,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.4830017,0.9765625,0,23.033493
12/04/2023 21:37:45,0,0,8.59375,6.25,0,0.78125,0,0,0,0,0,0,0,1.58730149,1.64186358,40.3811455,6.31475449,9.323124,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,20.9340019,145.507813,5.859375,23.033493
12/04/2023 21:37:46,0.78125,0.757575035,2.34375,3.125,0.78125,0,0,0,0,0,0,0,0,0,0.7788837,40.3873177,6.3157196,9.322159,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.649,0,0.9765625,23.033493
12/04/2023 21:37:47,0.78125,0,1.5625,25,0,0,0,0,0,0,0,0,0,1.5625,2.81249881,40.6012039,6.349167,9.288712,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,1.953125,0,23.033493
12/04/2023 21:37:48,0,0,6.25,4.6875,0,0,0,0,0,0,0,0,0,0,1.09375119,40.357872,6.31111526,9.326763,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.656,2.9296875,0,23.033493
12/04/2023 21:37:49,1.5625,3.076923,6.349206,11.71875,0,0,0,0,0,0,0,0,0,0,2.27073431,40.37234,6.31337738,9.324501,50,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,0.9765625,0,23.033493
12/04/2023 21:37:50,0.78125,0,4.615384,5.46875,0,0,0,0,0,0,0,0,0,0,1.086539,40.3583832,6.31119537,9.326683,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.5740013,0,0,23.033493
12/04/2023 21:37:51,2.34375,0,3.90625,0.78125,1.53846145,0,0,0,0,0,0,0,0,0,0.856971741,40.15462,6.279331,9.358547,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.4340019,0.9765625,0,23.033493
12/04/2023 21:37:52,0.78125,0,3.125,23.4375,0,0,0,0,0,0,0,0,0,0,2.734375,40.14121,6.277233,9.360645,50,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,590.006042,0,0,23.033493
12/04/2023 21:37:53,0,0,3.125,7.8125,0,0,0,0,0,0,0,0,0,1.58730149,1.17311478,40.1321564,6.275818,9.362061,50,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.6150017,0,0,23.033493
12/04/2023 21:37:54,0,0,0,25.78125,0,2.30768919,0,0,0,0,0,0,0,0,2.80889273,40.1506958,6.278717,9.359161,50,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,0,0,23.033493
12/04/2023 21:37:55,0.78125,0,5.46875,3.90625,0.7692337,0,0,0,0,0,0,0,0,0,1.09254718,40.2930832,6.30098343,9.336895,50,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.7990017,0.9765625,0,23.033493
12/04/2023 21:37:56,0,0,17.1875,7.8125,0,4.6875,1.5625,7.936507,0,0,0,0,0,0,3.4437,40.2917671,6.30077744,9.337101,50,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,0,0,23.033493
12/04/2023 21:37:57,1.5625,1.5625,9.375,2.34375,3.8461566,0,0,0,0,0,1.51515007,0,0,0,1.94475055,41.2698441,6.45372772,9.184151,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.6980019,8.7890625,0,23.033493
12/04/2023 21:37:58,13.28125,0.7692337,36.71875,1.5625,3.96825075,0.7692337,3.125,6.25,0,0,0,0,0,0,6.175673,43.9829636,6.878002,8.759876,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,0,0,23.033493
12/04/2023 21:37:59,2.34375,0.78125,9.375,13.49206,4.615384,3.96825075,1.5625,3.125,1.53846145,0,1.53846145,0,0,0,3.845787,43.8148155,6.85170746,8.786171,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.4830017,0.9765625,1.953125,23.033493
12/04/2023 21:38:00,5.46875,1.58730149,9.375,11.5384579,2.41935253,2.34375,1.5625,1.5625,0,0,0,0,0,0,3.42950821,43.72602,6.837822,8.800056,50,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,0,0,23.033493
12/04/2023 21:38:01,0,0,7.8125,3.125,0,1.58730149,0,0,0,0,0,0,0,0,1.25247836,43.70358,6.83431244,8.803566,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,22.87,7.8125,0,23.033493
12/04/2023 21:38:02,0,0,1.5625,25.78125,0,0.757575035,0,0,0,0,0,0,0,0,2.8101325,43.73922,6.83988571,8.797993,50,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,0,0,23.033493
12/04/2023 21:38:03,0,0,2.34375,2.34375,0,0,0,0,0,0,0,0,0,0,0.4687488,43.73802,6.839699,8.79818,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.5770016,0,0,23.033493
12/04/2023 21:38:04,3.125,0,3.8942337,10.15625,0.78125,2.34375,4.6875,3.125,0,0,1.5625,0,0,0,2.49879956,40.4861145,6.331169,9.306709,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.927002,0,0,23.033493
12/04/2023 21:38:05,2.34375,1.5625,8.730162,5.46875,0,6.25,0,0,0,0,0,0,0,0,2.43551135,41.6831741,6.518364,9.119514,50,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.538,0.9765625,0,23.033493
12/04/2023 21:38:06,0.78125,0.78125,1.53846145,8.59375,0.7692337,1.5625,0,0,0,0,0,0,0,0,1.4026463,41.8594437,6.545929,9.091949,51,2355,8000.98242,0,1,0,0,1,6141,402.71875,5738.28125,6.55786943,23.5220013,6.8359375,0.9765625,23.033493
12/04/2023 21:38:07,0.78125,1.61290169,0.78125,3.125,0,0.78125,0,0,0,0,0,0,0,0,0.7081628,41.8399773,6.542885,9.094994,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.2930012,0.9765625,0,23.033493
12/04/2023 21:38:09,0,0,7.14285374,9.350962,0,0,0,1.51515007,1.51515007,0,1.53846145,3.076923,0,1.5625,2.10979581,41.9846573,6.56551,9.072369,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,0,0,23.033493
12/04/2023 21:38:10,5.46875,3.96825075,15.8730145,3.96825075,2.34375,2.34375,0,3.174603,0,0,0,0,0,0,3.55530977,42.2571869,6.60812759,9.029751,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.672,15.625,0,23.033493
12/04/2023 21:38:11,0.78125,1.53846145,19.9999981,16.9230766,0,0.78125,1.53846145,9.375,0,0,0,0,0,1.5625,4.626197,42.64183,6.66827774,8.969601,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.783,0.9765625,13.671875,23.033493
12/04/2023 21:38:13,10.15625,1.5625,26.1904774,2.30768919,2.34375,1.61290169,3.076923,0,4.615384,0,0,3.076923,0,3.125,5.112076,43.21177,6.75740433,8.880474,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.6680012,10.7421875,0,23.033493
12/04/2023 21:38:14,3.90625,1.53846145,16.1290283,12.5,3.78787518,2.272725,9.375,0,0,0,1.51515007,1.51515007,3.03030014,0,4.785216,43.76205,6.84345627,8.794422,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,19.152,0.9765625,0,22.98021
12/04/2023 21:38:15,3.125,0,18.939394,0,0.793647766,0,3.125,0,0,0,0,0,0,0,2.442056,43.86582,6.859684,8.778194,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,20.7990017,0.9765625,9.765625,22.98021
12/04/2023 21:38:16,0.78125,0.7692337,25,19.53125,0.7692337,2.30768919,20.3125,9.230768,0,1.53846145,0,10.9375,0,1.53846145,7.09375143,43.97062,6.876072,8.76180649,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,0.9765625,0,22.98021
12/04/2023 21:38:17,0.78125,1.5625,7.03125,1.5625,2.34375,0,21.53846,18.75,0,0,0,4.615384,0,1.5625,3.651446,44.02838,6.885105,8.752773,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.9980011,78.125,1.953125,22.98021
12/04/2023 21:38:18,0.78125,0.793647766,35.9375,7.8125,1.5625,0.78125,6.25,7.8125,0,0,12.5,4.76190472,1.58730149,1.58730149,6.491816,44.76457,7.000229,8.63765,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,590.006042,0,0,22.98021
12/04/2023 21:38:19,1.5625,2.30768919,13.28125,5.46875,3.125,8.730162,12.6984119,17.4603157,1.5625,1.5625,6.25,10.9375,3.125,1.5625,6.20548153,45.11367,7.054821,8.583057,52,2355,7000.97852,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,18.927,0.9765625,0,22.98021
12/04/2023 21:38:20,0.78125,0.78125,8.59375,19.8412666,0,2.34375,3.125,1.58730149,1.58730149,1.58730149,11.1111107,0,1.58730149,0,4.263389,45.1664352,7.063072,8.574806,51,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,18.773,0,0,22.98021
12/04/2023 21:38:21,1.5625,0.78125,4.76190472,3.076923,0,0.7692337,0,0,0,0,1.53846145,0,0,0,1.1721015,45.1172829,7.05538559,8.582493,51,2355,8000.98242,0,2,0,0,0,6141,402.71875,5738.28125,6.55786943,21.8160019,42.96875,6.8359375,22.98021
12/04/2023 21:38:22,4.6875,3.125,8.59375,28.96825,4.6875,1.5625,3.125,1.58730149,0,1.58730149,10.9375,0,1.5625,0,6.102431,45.498436,7.11499,8.522888,52,2355,7000.97852,0,1,0,0,0,6141,402.71875,5738.28125,6.55786943,18.8720016,0,0,22.98021
12/04/2023 21:38:23,25,13.28125,5.46875,2.38095522,7.03125,3.125,3.125,6.153846,0,0,1.5625,0,0,0,6.17078543,45.831974,7.16714859,8.47073,0,2355,7000.97852,0,1,0,0,0,6141,402.71875,5738.28125,6.55786943,22.2780018,15.625,0,22.98021
12/04/2023 21:38:24,5.46875,1.5625,26.1538448,14.6886463,5.46875,1.5625,4.6875,1.58730149,1.58730149,1.58730149,1.58730149,1.58730149,4.6875,4.76190472,6.594169,46.46468,7.26609039,8.371788,52,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.266,55.6640625,4.8828125,22.98021
12/04/2023 21:38:25,5.506718,0,30.4086571,16.6422482,3.125,0.78125,6.25,4.6875,1.53846145,0,3.125,1.53846145,1.5625,0,6.581479,49.0057755,7.66346359,7.974415,0,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,19.3100014,14.6484375,0,22.98021
12/04/2023 21:38:26,0.806450844,4.73748446,41.4310532,12.0455742,0,3.96825075,22.2222214,6.25,3.174603,9.523809,12.5,7.936507,7.936507,0,9.776056,49.9047661,7.80404663,7.833832,53,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.156,0,9.765625,22.98021
12/04/2023 21:38:27,6.2379837,3.174603,35.9254837,14.24799,9.387398,5.396634,7.69230747,21.53846,18.4615364,4.615384,0,18.75,10.76923,9.230768,11.9898977,50.95673,7.96855164,7.669327,52,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,19.502,0,0,22.98021
12/04/2023 21:38:28,3.1129837,0.7692337,32.0436478,14.2857132,2.34375,2.34375,25,38.0952377,1.58730149,0,1.5625,0,1.58730149,4.6875,9.115898,51.5593376,8.062786,7.57509232,53,2355,7000.97852,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,19.839,0.9765625,0,22.98021
12/04/2023 21:38:29,21.875,0,10.9375,25.74519,2.34375,1.5625,1.5625,0,1.53846145,0,3.076923,0,1.5625,1.58730149,6.71278238,52.2572975,8.171932,7.465946,52,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,1.2,0.9765625,0,22.98021
12/04/2023 21:38:30,17.1875,0.78125,6.25,21.53846,3.125,3.125,6.25,0,0,0,0,1.5625,1.53846145,0,5.66827059,52.36731,8.18913651,7.448742,53,2355,7000.97852,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,22.693,0,0,22.98021
12/04/2023 21:38:31,4.6875,14.0625,3.90625,29.6875,3.125,1.5625,1.5625,9.375,6.25,0,1.5625,1.5625,4.6875,3.125,7.109374,52.8079147,8.258038,7.379841,0,2355,7000.97852,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,19.103,15.625,0,22.98021
12/04/2023 21:38:32,1.5625,1.5625,17.96875,14.84375,0.78125,0.78125,6.25,4.76190472,0,0,3.125,0,0,3.174603,4.615575,53.63394,8.387211,7.25066757,53,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.19,0,0,22.98021
12/04/2023 21:38:33,11.6225958,31.2748013,13.3060513,5.4214,4.6875,1.5625,6.25,12.3076916,4.615384,1.51515007,11.1111107,6.153846,1.51515007,14.2857132,9.675187,54.89182,8.583916,7.05396271,53,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,19.5980015,0,0,22.98021
12/04/2023 21:38:34,9.375,31.25,8.5464,0,0.78125,2.34375,6.25,6.25,6.25,3.125,7.69230747,4.6875,3.125,0,7.098639,56.7783,8.87892151,6.758957,53,2355,7000.97852,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.2,33.203125,0.9765625,22.98021
12/04/2023 21:38:35,22.65625,26.5625,15.0297642,10.9375,8.59375,4.6875,20.3125,14.0625,7.8125,10.9375,7.8125,11.1111107,0,7.936507,12.8459749,56.8271866,8.886566,6.75131226,53,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,19.416,0,0,22.98021
12/04/2023 21:38:36,4.6875,12.5,7.03125,4.6875,2.34375,2.34375,14.0625,3.125,4.6875,0,12.5,3.076923,1.5625,1.53846145,5.38702,56.9457169,8.905102,6.73277664,53,2355,7000.97852,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,22.5590019,0,0.9765625,22.98021
12/04/2023 21:38:37,11.7311478,19.53125,7.8125,5.555558,2.35614777,0.78125,12.5,10.9375,3.174603,6.349206,10.9375,4.6875,3.125,0,7.3623476,56.5045776,8.836117,6.80176163,0,2355,7000.97852,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,19.218,13.671875,0,22.98021
12/04/2023 21:38:38,2.34375,21.09375,14.0625,4.615384,3.13739777,2.34375,4.6875,1.5625,0,1.5625,3.125,1.5625,0,0,5.384654,57.1202049,8.932388,6.70549,53,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,21.4590015,0,6.8359375,22.98021
12/04/2023 21:38:39,4.6875,3.125,23.413826,3.96825075,3.125,2.34375,34.375,15.625,1.5625,1.5625,4.6875,9.375,6.25,4.6875,7.972586,57.2128525,8.946877,6.691002,53,2355,8000.98242,0,0,0,0,0,6141,402.71875,5738.28125,6.55786943,19.3890018,0,0,22.98021
