,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/2,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/3,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/7,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/8,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/load/1,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/2,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/3,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/7,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/8,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/load/1,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/2,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/3,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/7,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/8,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/load/1,/battery/level/0,/battery/voltage/1,/battery/current/2,/battery/energy/3,/battery/energy/4,/battery/energy/5,/battery/power/0,/battery/level/0
07/17/2024 15:55:48,8.735842,0.8913815,0,0,25.3147488,0,24.6193771,0.892519951,17.9936829,0.870418549,9.780539,0.8644581,19.1489277,11.6922321,1.32945776,2.51405835,5.878198,1.75244808,3.29300165,1.47261024,6.667346,25.3147488,50,57,59,66,52,54,51,51,51,51,49,49,49,49,56,50,43,41,34,48,46,49,49,49,49,51,51,51,51,66,52.7142868,2190.22314,2190.22314,2190.22314,4380.44629,2190.22314,2887.1123,3285.33447,1692.44507,1692.44507,1692.44507,3285.33447,1692.44507,1692.44507,1692.44507,17.3859081,11.6686716,0,1.24841309,1.36340332,1.35839844,1.35839844,1.13391113,0.998901367,0.9838867,1.27392578,1.28393555,1.28894043,1.28393555,1.21899414,1.27929688,1.27929688,1.27929688,99.5555954,10.6491966,21.0178871,33.6285934,10.934948,27.9821358,28.0980682,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.4375,6141,5921,220,3.58247828,2.283,0,0,0.00209158286,437.859375,0.2072787,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0,0.017911,0.0243877452,0,4679.074,62.4164925,0,0.1844673,0.190178722,0,15206.9072,0,0,0,0,0,0,0,0,0,0,0.0011663679,0.015900664,7193.59961,4559.67773,0.03134207,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:55:49,12.936842,1.290673,9.848446,0,34.8306,1.34071112,39.79325,0,26.09244,0,21.89322,0,22.3443623,7.70462132,1.08792186,0,9.85161,3.13001275,1.03213191,0,9.371501,39.79325,50,53,56,52,70,55,52,52,52,52,50,50,50,50,55,50,47,44,48,30,45,48,48,48,48,50,50,50,50,70,53.1428566,2389.33423,2190.223,3384.89014,2190.223,2190.223,2190.223,3285.33447,3484.4458,2688.001,2389.33423,3285.33447,1792.00061,3484.4458,3484.4458,23.3360729,17.2108841,0,0.7578125,1.26281738,1.26281738,1.28283691,1.31091309,1.26086426,1.25585938,0.7862549,0.771240234,0.771240234,0.7562256,0.7562256,1.24841309,1.22351074,1.22351074,99.5555954,10.6653023,21.0017815,33.67946,10.95256,27.9645233,28.1433182,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.5,6141,5921,220,3.58247828,3.166,0,3072,0.0003051716,437.859375,0.194377333,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,8.77641,0.5281228,1.35165143,364621.4,3068043.25,62.4164925,0,0.325045556,0.363375,0,10242.2109,0,0,0,0,0,0,0,0,0,0,0.00116833113,0.0159195215,2108.65356,20254.28,0.0596344881,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:55:50,7.613617,0,1.65026784,0,27.015358,0,23.8638573,1.44870877,19.8622227,1.247102,8.965272,1.25535727,15.6605606,13.92507,1.60369873,2.675414,6.031728,2.20935941,3.18111181,3.7604928,6.97766542,27.015358,49,52,54,54,51,50,48,48,48,48,49,49,49,49,52,51,48,46,46,49,50,52,52,52,52,51,51,51,51,54,49.8571434,2190.22217,4380.44434,4081.77759,4380.44434,4380.44434,4081.77759,3285.333,1692.44434,1692.44434,1692.44434,1692.44434,1692.44434,1692.44434,1692.44434,16.1370335,10.472085,0,0.854614258,0.8395996,0.8496094,0.8395996,0.8395996,0.8395996,0.8395996,0.7578125,0.8428955,0.8428955,0.8428955,0.7578125,0.8428955,0.8428955,0.8428955,99.55555,10.6659164,21.0011673,33.6813965,10.9501648,27.9669189,28.1371689,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.46875,6141,5921,220,3.58247828,2.179,0,0,0.000448211824,437.859375,0.0254892968,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0,0.176324844,0.151937068,0,817288.938,62.4164925,0,0.1230257,0.109932236,0,8270.635,0,0,0,0,0,0,0,0,0,0,0.00116837025,0.0159195215,30.8382187,0,8.22352449E-05,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:55:50,0.65600276,0.333398581,0,0.291842222,18.021822,0.361293554,13.1397429,0,5.545962,0.286185741,2.55886912,0,0.453227758,0,0,1.96364522,0.179612637,0.00975728,0,1.02347732,1.99230909,18.021822,48,50,48,50,47,47,48,48,48,48,48,48,48,48,52,52,50,52,50,53,53,52,52,52,52,52,52,52,52,50,48.1428566,2190.224,2190.224,2190.224,2190.224,2190.224,4579.55957,3285.33618,3285.33618,2289.77979,3484.44751,3285.33618,3484.44751,3484.44751,3285.33618,11.1164541,5.183694,0,1.21325684,1.23327637,1.23828125,1.24328613,1.34240723,1.26245117,1.24743652,1.28564453,1.19567871,1.27563477,1.28063965,1.25598145,1.33105469,1.33105469,1.33105469,99.55564,10.6599007,21.0071831,33.6624,10.9452553,27.9718285,28.12455,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.3125,6141,5921,220,3.58247828,2.24,0,0,0.00121670542,437.859375,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0,0.0131169027,0.0640694946,0,8169.32031,62.4164925,0,0,0.05073331,0,0,0,0,0,0,0,0,0,0,0,0,0.00116837025,0.0159195215,0,0,0,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:55:52,4.71715927,0,3.21664214,0.216341019,29.1163082,0.258880854,30.5191689,0.449848175,16.56307,0.231349468,10.904521,0.204491615,7.027692,0.770992041,1.40740275,0,3.388542,5.99015951,1.01572871,1.01166964,5.63846827,30.5191689,49,52,56,56,50,51,48,48,48,48,48,48,48,48,55,51,48,44,44,50,49,52,52,52,52,52,52,52,52,56,49.8571434,3584.0022,4380.447,4081.78027,4380.447,4380.447,4380.447,3484.44653,3484.44653,1692.44543,1692.44543,3484.44653,3285.33521,3484.44653,3484.44653,17.1856327,11.0534935,0,1.31994629,1.3449707,1.34985352,1.31506348,1.33068848,1.265625,1.265625,1.0567627,1.166748,1.166748,1.166748,1.13635254,1.1463623,1.15136719,1.14135742,99.55561,10.65279,21.0142937,33.639946,10.9195709,27.9975128,28.0585556,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.25,6141,5921,220,3.58247828,2.275,0,0,0.0354730822,443.3047,3.68422222,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0.0174963586,0.179129809,0.138437778,3547.41064,561377.75,62.4164925,0,0.152192339,0.141867757,0,11529.0781,0,0,0,0,0,0,0,0,0,0,0.00116837025,0.0159195215,0,0,0,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:55:53,11.3539515,1.40212178,3.86592746,0,31.3038177,1.40995979,30.7861977,0.0751197338,22.2109966,0,12.3875322,0,7.71628,2.52550244,0.108218193,2.92048454,6.61947727,1.2249887,2.665919,0.6609678,6.93959,31.3038177,51,53,54,57,53,50,50,50,49,49,50,50,50,50,55,49,47,46,43,47,50,50,50,51,51,50,50,50,50,57,51.1428566,2190.223,2190.223,4579.557,4380.446,4380.446,4380.446,3285.33447,3484.44556,1891.55615,1692.445,1692.445,3086.22314,2090.66724,1692.445,17.47763,11.1869955,0,0.8651123,0.8601074,0.8601074,0.850097656,0.850097656,0.850097656,1.04003906,1.03503418,1.03503418,1.02001953,1.02001953,1.01696777,1.01696777,1.01696777,1.01696777,99.55559,10.6133957,21.053688,33.51554,10.8928146,28.02427,27.9898,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.25,6141,5921,220,3.58247828,2.281,2048,0,0.117283896,450.769531,5.12234068,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0.09377104,0.1791339,0.4543163,20830.043,321303.4,62.4164925,0,0.166516542,0.204175442,0,6769.767,0,0,0,0,0,0,0,0,0,0,0.00117085688,0.01592057,2715.685,1144.24939,0.0102931587,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:55:54,5.87554,1.87270045,3.73868942,1.90481544,29.1642132,0,29.48283,1.82906985,18.246048,0.149911642,9.974462,1.718235,23.1519222,4.283881,0.567221642,0,9.34959,1.20100975,2.183789,1.94011927,7.117653,29.48283,51,60,55,52,53,49,50,50,50,50,54,54,54,54,56,49,40,45,48,47,51,50,50,50,50,46,46,46,46,60,52.57143,4081.78027,4380.44727,4679.11426,4081.78027,2289.7793,2190.22363,2488.89038,3285.33545,3086.224,3484.44653,1891.55676,3285.33545,1692.44556,1891.55676,19.07219,13.0122681,0,1.24987793,1.244873,1.27990723,1.31005859,1.31506348,1.12194824,0.842041,0.83203125,0.83203125,0.83203125,0.837036133,0.837036133,0.837036133,0.837036133,1.20202637,99.55562,10.6341362,21.0329475,33.58104,10.9031448,28.0139389,28.01635,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.34375,6141,5921,220,3.58247828,2.294,0,0,0.08291541,455.101563,7.343321,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0,0.124766223,0.10449817,0,309023.438,62.4164925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117085688,0.01592057,0,0,0,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:55:55,4.755461,0,1.6499877,0,30.6178989,0.5889714,39.78309,0,13.7621517,0,7.43883228,0,10.2628412,8.490819,0,0.7033706,8.156931,3.5834074,1.42813921,4.764181,6.18394,39.78309,50,53,54,56,50,55,49,49,49,49,52,52,52,52,57,50,47,46,44,50,45,51,51,51,51,48,48,48,48,56,51.57143,4380.44629,2190.22314,4380.44629,4380.44629,2190.22314,4081.77954,3086.22363,3185.779,1891.5564,2488.89,1792.00073,3285.33472,3285.33472,1692.44519,18.16965,12.1412764,0,1.31384277,1.25878906,1.23876953,1.3338623,1.10375977,1.263794,1.26879883,1.263794,1.348877,1.27380371,1.26062012,0.765380859,1.300415,1.29040527,1.25036621,99.5555954,10.6328659,21.0342178,33.5770264,10.9053383,28.0117455,28.02198,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.40625,6141,5921,220,3.58247828,2.311,0,0,0.06288815,455.101563,4.452212,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0,0.00320578087,0.0111957239,0,4015.881,62.4164925,0,0.318872243,0.339008868,0,40660.8555,0,0,0,0,0,0,0,0,0,0,0.00117603224,0.01592679,5448.31,6548.36475,0.03199113,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:55:55,1.86619759,1.46256685,1.12165213,1.33014917,29.961092,2.91025639,27.2105389,2.85073519,11.8144512,0,4.71140766,0,9.34997749,4.35031033,1.861757,1.45370364,6.882739,3.20894122,1.14889741,2.10354924,5.758065,29.961092,48,50,51,48,50,49,48,48,48,48,49,49,49,49,51,52,50,49,52,50,51,52,52,52,52,51,51,51,51,51,48.8571434,2190.22241,2190.22241,2190.22241,2190.22241,2190.22241,2190.22241,3185.778,1792.00012,1692.44458,1692.44458,1692.44458,2588.44458,1692.44458,1692.44458,14.7046909,8.546815,0,1.25744629,1.26245117,1.227417,1.24743652,1.21740723,1.25744629,1.24743652,1.25744629,1.23242188,1.28320313,1.17822266,1.26318359,1.23815918,1.23815918,1.30822754,99.5555649,10.6266022,21.0404816,33.55725,10.8963623,28.0207214,27.9989166,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.34375,6141,5921,220,3.58247828,2.324,0,0,0.0111123,456.101563,1.101007,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0,0.121318541,0.0913149,0,222867.172,62.4164925,0,0.222499341,0.178631768,0,11961.7529,0,0,0,0,0,0,0,0,0,0,0.001176578,0.0159273129,720.3945,689.66095,0.00376014784,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:55:56,4.283738,0,2.5005877,0,27.37494,0,22.4900475,0,10.5662289,1.5011847,7.83185959,1.50364637,3.72776985,1.30978227,0.230950117,0.08637905,1.65528059,2.54775882,0.272780657,0,4.097623,27.37494,50,50,52,51,50,49,47,47,47,47,50,50,50,50,52,50,50,48,49,50,51,53,53,53,53,50,50,50,50,52,49.2857132,2488.89038,2986.66846,4679.114,4081.78,3882.669,2190.22339,1692.44543,3484.44629,3285.33521,3484.44629,3285.33521,3484.44629,3484.44629,3484.44629,17.55304,11.4897842,0,1.25561523,1.37561035,1.38061523,1.35058594,1.35058594,1.15563965,1.19567871,1.12561035,1.02062988,1.00708008,1.012085,1.012085,1.01708984,1.02709961,1.00708008,99.55561,10.6329231,21.03416,33.57721,10.9003677,28.016716,28.0092087,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.28125,6141,5921,220,3.58247828,2.314,0,0,0.1090862,474.453125,6.8562026,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0,0.0795575157,0.118525662,0,164540.891,62.4164925,0,0,0.022903366,0,0,0,0,0,0,0,0,0,0,0,0,0.001176578,0.0159273129,0,0,0,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:55:58,8.045668,2.24746466,3.3218205,0.525927544,23.21999,0.529271364,16.75992,0.5120814,9.44020748,0.4908502,6.90904236,0,2.867198,2.07116,1.5134573,0,4.37098742,2.19526887,1.21312737,2.81676054,4.34762239,23.21999,51,50,54,49,51,51,48,48,48,48,48,49,49,49,54,49,50,46,51,49,49,52,52,52,52,52,51,51,51,54,49.5,4380.445,4380.445,4480.00049,4081.77832,4081.77832,4081.77832,3484.44482,3484.44482,3484.44482,1692.4447,2588.44482,3285.33374,3484.44482,3484.44482,14.4749575,8.514724,0,1.27685547,1.27685547,1.28686523,1.28686523,1.33190918,1.25683594,1.26184082,1.15478516,1.13977051,1.09484863,1.09985352,1.119751,1.119751,1.10986328,1.13476563,99.5555649,10.6273117,21.039772,33.5594864,10.8971786,28.0199051,28.0010147,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.28125,6141,5921,220,3.58247828,2.302,2048,0,0.107170977,457.9336,9.193755,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0,0.0706381947,0.131009474,0,216061.5,62.4164925,0,0.119333372,0.115821593,0,8779.881,0,0,0,0,0,0,0,0,0,0,0.001176578,0.0159273129,0,0,0,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:55:58,5.83943748,0,2.39149928,0,24.9937782,0,25.0696411,0,17.22123,0,11.0239506,0,12.11735,6.164008,0.09942055,1.370722,3.61719728,4.58629131,1.20540857,0,5.57070971,25.0696411,49,50,50,48,49,48,48,48,48,48,48,48,48,48,52,51,50,50,52,51,52,52,52,52,52,52,52,52,52,50,48.42857,2190.22339,2190.22339,4081.78,2190.22339,4380.447,2190.22339,3185.77954,3185.77954,3484.44629,3086.22388,1692.44531,3185.77954,3185.77954,3484.44629,17.5611267,11.4388647,0,1.20324707,1.17834473,1.18334961,1.18334961,1.18334961,1.18261719,1.18762207,1.26257324,1.16760254,1.26257324,1.19250488,1.16760254,1.23754883,1.17260742,1.12756348,99.55561,10.6292839,21.0378,33.56572,10.89204,28.0250435,27.9878082,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.3125,6141,5921,220,3.58247828,2.268,0,0,0.00341559714,457.9336,0.5861488,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0,0,0,0,0,62.4164925,0,0.296535164,0.293722361,0,12817.6943,0,0,0,0,0,0,0,0,0,0,0.001176578,0.0159273129,0,0,0,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:55:59,7.62381,0,0.662970543,0,28.3505974,1.02539659,28.0530815,0,11.9877815,1.01388693,6.91377544,0.9979248,6.783688,1.79330111,0,0,2.97693014,0.6657481,3.04293036,2.42338777,5.11213541,28.3505974,49,50,50,50,50,49,48,48,48,48,49,49,49,49,52,51,50,50,50,50,51,52,52,52,52,51,51,51,51,50,49,2190.22339,2190.22339,2190.22339,2190.22339,2190.22339,2190.22339,1692.44531,1692.44531,1692.44531,3086.22388,3484.44629,3086.22388,3484.44629,3285.335,12.6487961,6.71330643,0,1.27636719,1.29638672,1.3314209,0.831665039,0.852539063,0.8475342,0.8475342,1.12487793,1.14916992,1.08422852,0.8342285,0.8293457,1.26928711,1.26428223,1.26428223,99.55561,10.6218567,21.0452271,33.5422668,10.8923836,28.0247,27.9886932,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.15625,6141,5921,220,3.58247828,2.274,0,0,0.006841125,464.6875,0.6523647,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0,0.117759295,0.173351452,0,353093.063,62.4164925,0,0.8042098,0,0,33310.6172,0,0,0,0,0,0,0,0,0,0,0.00117667858,0.0159273632,108.096153,54.0480766,0.0004323846,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:56:01,3.97837758,0.2746582,5.92649,0.140070915,32.21261,1.81929469,22.67288,0.181949139,8.775658,0.128221512,3.23752165,0.114780664,7.444233,2.90426016,1.26779079,0,6.53377771,2.92324424,0.7793486,1.0086,5.05558252,32.21261,49,50,55,53,48,49,48,48,48,48,49,49,49,49,54,51,50,45,47,52,51,52,52,52,52,51,51,51,51,55,49.42857,2190.22388,4181.33643,2190.22388,4081.781,4081.781,2190.22388,3285.336,1692.4458,3285.336,3484.44727,3285.336,3484.44727,3285.336,2787.55786,17.08387,11.0707016,0,1.09606934,1.29101563,1.33605957,1.34106445,1.13989258,1.05993652,1.039917,1.01489258,1.01281738,1.29284668,1.29284668,1.29284668,1.29284668,1.29284668,1.29284668,99.55563,10.5995941,21.06749,33.471962,10.8625107,28.0545731,27.9119339,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.09375,6141,5921,220,3.58247828,2.274,2048,0,0.0622794442,464.6875,4.735231,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0,0.0397732556,0.09887165,0,79405.28,62.4164925,0,0.1296529,0.110271208,0,5789.95068,0,0,0,0,0,0,0,0,0,0,0.00117757265,0.0159281064,775.4066,644.556763,0.003786569,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
07/17/2024 15:56:01,8.611608,0.985980034,5.06948853,0.965631,34.7394867,0,32.43649,0,18.3402786,0,11.3170328,0,5.05874729,6.42711544,1.21275783,1.04390979,9.923678,8.36228752,1.42099261,0.447827578,7.113105,34.7394867,53,56,64,64,61,63,51,51,51,51,50,50,50,50,64,47,44,36,36,39,37,49,49,49,49,50,50,50,50,64,54.6428566,4081.77881,4380.44531,4081.77881,2190.22266,4081.77881,4380.44531,1692.44482,1692.44482,3285.33423,1692.44482,3285.33423,3285.33423,3484.44531,1692.44482,17.8701515,11.7109241,0,1.11083984,1.12084961,1.10083008,1.12109375,1.13110352,1.1361084,1.15380859,0.8338623,0.8338623,0.8338623,0.8338623,0.8338623,0.8338623,0.8338623,0.8338623,99.55558,10.6000595,21.0670242,33.4734344,10.856823,28.06026,27.897316,49,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,56.1875,6141,5921,220,3.58247828,2.29,0,0,0.221405,463.6875,9.671358,0,0,0,0,0,0,0,0,0,0,0,0,62.7841835,0,0.0267403629,0.039708484,0,109804.273,62.4164925,0,0,0.01342762,0,0,0,0,0,0,0,0,0,0,0,0,0.00117786042,0.0159283429,394.478821,325.540771,0.00192005234,100.001213,16.619,1.93056142,90005,82535,82536,32.084,8.299538
