,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/2,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/3,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/7,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/8,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/load/1,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/2,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/3,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/7,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/8,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/load/1,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/2,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/3,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/7,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/8,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/load/1,/battery/level/0,/battery/voltage/1,/battery/current/2,/battery/energy/3,/battery/energy/4,/battery/energy/5,/battery/power/0,/battery/level/0,/battery/timespan/0
07/10/2024 22:39:09,9.739864,3.80139947,0.428569317,0.388222933,0.422251225,27.2555885,27.9395752,0,0,0.407320261,0.629740953,0.404250622,0.443989038,0,0.4272282,0.427800417,0.442391634,0.440311432,0.435501337,0.485247374,3.38730812,27.9395752,44,44,44,44,43,42,42,42,42,41,41,41,41,41,45,56,56,56,56,57,58,58,58,58,59,59,59,59,59,44,42.2857132,1393.7771,895.9996,796.4441,796.4441,895.9996,796.4441,895.9996,796.4441,796.4441,1095.1106,895.9996,1095.1106,1095.1106,1095.1106,6.3202877,2.0452168,0,0.6945801,0.691040039,0.691040039,0.686035156,0.686035156,0.686035156,0.694213867,0.689209,0.694213867,0.6904297,0.6954346,0.6954346,0.6954346,0.700439453,0.700439453,99.55551,9.624474,22.04261,30.3926773,10.4056549,28.5114288,26.7380142,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,50.90625,6141,5921,220,3.58247828,2.041,0,0,0.03508696,372.824219,4.72766447,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0.7751336,0,0.6708409,666298.8,0,62.41712,0,0.268785745,0.260688037,0,18674.31,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.0015539797,0.0158765316,233.429153,367.6509,0.00133573345,8.229546,15.681,1.37146866,90005,82598,61949,21.506,8.229546,10369
07/10/2024 22:39:10,9.51804,19.6475334,8.724183,0.268542767,0.31003356,38.41059,33.2976036,1.80148482,3.39077115,0.271606445,0.481194258,0.274020433,0.317507982,0.321543217,0.3265679,0.3081441,0.325453281,0.3142774,0.490742922,1.299566,6.0049715,38.41059,44,44,45,46,44,42,41,41,41,41,41,41,41,41,46,56,56,55,54,56,58,59,59,59,59,59,59,59,59,46,42.3571434,1692.44458,1393.778,1393.778,1393.778,1393.778,1393.778,1095.11121,1095.11121,1095.11121,1095.11121,1095.11121,1095.11121,1095.11121,1095.11121,7.34478569,2.86886764,0,0.7813721,0.771972656,0.7819824,0.776977539,0.774902344,0.6999512,0.6949463,0.774902344,0.6949463,0.774902344,0.769897461,0.6949463,0.777709961,0.6977539,0.692749,99.5555649,9.610683,22.0564,30.3491211,10.398571,28.5185127,26.71981,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,50.96875,6141,5921,220,3.58247828,2.056,0,0,0.00229233014,371.699219,0.257449567,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0.7001408,0.0409974679,0.8526585,549327.6,86160.47,62.41712,0,0.7037258,0.400243849,0,23180.2188,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155515224,0.0158823822,1075.45361,5366.16357,0.0143147046,8.229546,15.658,1.38159406,90005,82598,61949,21.633,8.229546,10309
07/10/2024 22:39:11,9.688938,13.0622091,5.206728,0,0,23.8270588,25.1922665,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833414,25.1922665,45,44,43,44,41,44,43,43,43,43,41,41,41,41,45,55,56,57,56,59,56,57,57,57,57,59,59,59,59,45,42.6428566,895.9993,895.9993,796.443848,796.443848,895.9993,895.9993,796.443848,895.9993,895.9993,995.5548,995.5548,1095.11035,995.5548,796.443848,5.986136,1.82462084,0,0.6690674,0.673584,0.6685791,0.6685791,0.6685791,0.6784668,0.6734619,0.6732178,0.6732178,0.6732178,0.683227539,0.678222656,0.678588867,0.678588867,0.678588867,99.55548,9.617031,22.0500526,30.3691711,10.4000053,28.5170784,26.7234955,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,50.9375,6141,5921,220,3.58247828,2.061,0,0,0.00122376019,371.699219,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0.0192289874,0,0,11728.2246,62.41712,0,0.164878547,0.131442636,0,10262.2217,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155515224,0.015882438,0,57.26957,0.00012726571,8.229546,15.697,1.35083139,90005,82598,61949,21.204,8.229546,10517
07/10/2024 22:39:12,6.14302731,6.29616976,0.146818161,0.10381937,1.68623328,29.03846,15.58919,0.123739243,0.14231205,0.106751919,0.331807137,0.106990337,0.168859959,0.162440538,0.161057711,0.1621604,0.164067745,0.16015172,0.149261951,0.210112333,3.05768251,29.03846,45,44,46,48,42,43,42,41,41,41,41,41,41,41,46,55,56,54,52,58,57,58,59,59,59,59,59,59,59,48,42.6428566,2488.88916,1393.778,2488.88916,2488.88916,1393.778,1393.778,1095.11121,1095.11121,1095.11121,1095.11121,1095.11121,1095.11121,1095.11121,896.0001,6.71242046,2.5133884,0,0.6734619,0.6784668,0.6730957,0.6730957,0.6730957,0.6730957,0.6783447,0.6783447,0.684448242,0.684448242,0.684448242,0.679443359,0.684448242,0.684448242,0.6894531,99.5555649,9.614895,22.0521889,30.36242,10.3978271,28.5192566,26.7178955,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0.1024641,0,0,0,0,0,50.96875,6141,5921,220,3.58247828,2.827,0,0,0.0413753465,371.699219,4.105332,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0.06049128,0.07877144,0,636643.6,62.41712,0,0,0.0376685262,0,0,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155515224,0.01588251,0,76.89389,0.000170875326,8.229546,15.645,1.35532117,90005,82598,61949,21.204,8.229546,10517
07/10/2024 22:39:13,7.07141161,15.8567905,8.462137,3.94774675,2.80050039,40.36455,32.08995,2.312529,9.100813,2.95681953,2.30730176,1.20034218,1.25325918,1.2591362,1.250124,1.24644637,1.24810934,1.52181983,1.40485168,1.94403529,6.97991276,40.36455,44,44,45,45,43,42,42,42,42,42,41,41,41,41,46,56,56,55,55,57,58,58,58,58,58,59,59,59,59,45,42.5,1294.22119,1294.22119,1294.22119,1294.22119,1294.22119,1194.66565,1095.11023,1095.11023,1095.11023,1095.11023,1095.11023,1095.11023,1095.11023,1095.11023,7.15959835,2.69611669,0,0.7050781,0.700073242,0.6900635,0.685668945,0.6933594,0.698364258,0.698364258,0.698364258,0.6933594,0.692260742,0.6972656,0.6972656,0.692260742,0.6972656,0.6972656,99.55547,9.595745,22.0713387,30.3019562,10.3788147,28.538269,26.6690445,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,51,6141,5921,220,3.58247828,2.885,0,0,0.0441814624,365.8164,4.85347033,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0,0,0,0,62.41712,0,0.182061359,0.135369033,0,14704.8164,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155515224,0.0158825666,0,66.2784653,0.000147285478,8.229546,15.645,1.35532117,90005,82598,61949,21.204,8.229546,10517
07/10/2024 22:39:14,9.908342,4.84917736,3.11146379,0,0.140452385,27.24169,26.1780014,0,1.791513,0.09498,2.592218,0,0,0,0,0,0,0,0,0,3.20151448,27.24169,41,44,44,44,42,42,43,43,43,43,41,41,41,41,46,59,56,56,56,58,58,57,57,57,57,59,59,59,59,44,42.3571434,895.9996,1194.666,1194.666,1194.666,895.9996,796.444031,796.444031,895.9996,796.444031,895.9996,796.444031,895.9996,995.555054,796.444031,5.93742466,1.78545356,0,0.6824951,0.672485352,0.672485352,0.672485352,0.677490234,0.676635742,0.6816406,0.676635742,0.676635742,0.6816406,0.676635742,0.6828613,0.6828613,0.6828613,0.6828613,99.5555038,9.599377,22.0677071,30.3134232,10.3824844,28.5346,26.6784744,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,50.96875,6141,5921,220,3.58247828,2.047,0,0,0,365.8164,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0.0286993049,0,0,7499.55469,62.41712,0,0.167067692,0.138249338,0,9374.491,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155515224,0.0158825666,0,0,0,8.229546,15.685,1.38119221,90005,82598,61949,21.664,8.229546,10294
07/10/2024 22:39:15,8.400291,1.8558979,0,0.409507751,0,24.929369,19.6574745,0.429821,0,0,0,0.4140377,0.466841459,0.460392237,0.462788343,0.5155921,0.458341837,2.02044845,2.02281475,2.689445,2.98345685,24.929369,42,43,44,44,42,42,43,43,43,42,41,41,41,41,45,58,57,56,56,58,58,57,57,57,58,59,59,59,59,44,42.2857132,995.553955,995.553955,895.998535,895.998535,1393.77551,1393.77551,1095.10938,895.998535,895.998535,696.887756,895.998535,796.4432,1095.10938,995.553955,6.028868,1.82064843,0,0.6798096,0.684814453,0.6777344,0.6777344,0.6777344,0.6777344,0.679443359,0.684448242,0.684448242,0.6850586,0.6850586,0.6850586,0.6850586,0.6850586,0.6900635,99.5554,9.598248,22.0688362,30.30986,10.3800659,28.5370178,26.6722641,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,50.96875,6141,5921,220,3.58247828,2.034,0,0,0,365.8164,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0.06646128,0.104963236,0,97258.6953,62.41712,0,0.223745868,0.250411123,0,82669.7344,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155515224,0.0158826932,0,162.655533,0.0003614567,8.229546,15.685,1.38119221,90005,82598,61949,21.664,8.229546,10294
07/10/2024 22:39:16,1.13534927,3.131348,1.68135166,1.63323283,1.77895427,22.31884,7.70887756,1.64470077,1.67954564,1.64507627,1.87938213,1.644355,1.69417858,1.69283748,1.68292522,1.70049071,1.78951025,0.156921148,0.154191256,0.254827738,2.85035372,22.31884,41,44,44,44,42,43,43,43,43,43,41,41,41,41,45,59,56,56,56,58,57,57,57,57,57,59,59,59,59,44,42.42857,995.555847,796.444641,896.000244,995.555847,896.000244,896.000244,896.000244,796.444641,995.555847,1095.11145,1095.11145,1095.11145,1095.11145,696.8891,5.95664024,1.91834855,0,0.657714844,0.662963867,0.6677246,0.6677246,0.6677246,0.668457031,0.6734619,0.673339844,0.673339844,0.673339844,0.673339844,0.6784668,0.6784668,0.6784668,0.6784668,99.55558,9.596436,22.0706482,30.30413,10.3789291,28.5381546,26.669342,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,50.90625,6141,5921,220,3.58247828,2.012,0,0,0,365.8164,0.166215926,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0.0258258451,0.0286298953,0,149972.766,62.41712,0,0.17109175,0.174065471,0,7315.756,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155515224,0.0158826932,0,0,0,8.229546,15.698,1.36998343,90005,82598,61949,21.506,8.229546,10369
07/10/2024 22:39:17,1.35831833,0,0,0,0,20.58533,4.86578941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180375576,20.58533,41,43,44,43,42,42,42,42,42,42,42,42,42,42,45,59,57,56,57,58,58,58,58,58,58,58,58,58,58,44,42.2142868,1095.11108,895.999939,995.555542,796.4444,895.999939,796.4444,796.4444,796.4444,696.888855,696.888855,995.555542,895.999939,1095.11108,1095.11108,5.877113,1.88463092,0,0.730834961,0.735839844,0.735839844,0.735839844,0.735839844,0.734619141,0.734619141,0.734619141,0.734619141,0.729614258,0.734619141,0.741943359,0.7369385,0.7369385,0.7369385,99.55555,9.596737,22.0703468,30.3050842,10.3739243,28.54316,26.6564789,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,51.03125,6141,5921,220,3.58247828,2.007,0,0,0.0361881629,359.3047,4.68864346,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0,0.0378178433,0,0,62.41712,0,0.20584017,0.24298498,0,14226.4951,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155520253,0.01588285,57.7070732,179.533112,0.0005272004,8.229546,15.698,1.36998343,90005,82598,61949,21.506,8.229546,10369
07/10/2024 22:39:18,1.72111988,0.569164753,0.6021619,0.569283962,0.5952716,20.551384,14.34421,10.8065367,0.6812155,0.564825535,0,0.5681038,0.609898567,0.695925951,0.610291958,0.6052017,0.613069534,0.7305324,0.6088257,2.0844996,2.872169,20.551384,41,44,45,44,42,42,42,42,42,43,41,41,41,41,45,59,56,55,56,58,58,58,58,58,57,59,59,59,59,45,42.2142868,1095.10925,895.9985,895.9985,895.9985,796.4431,1095.10925,1095.10925,796.4431,1095.10925,995.5539,796.4431,796.4431,895.9985,696.8877,5.861688,1.92076445,0,0.6628418,0.6689453,0.6689453,0.6689453,0.6734619,0.6734619,0.6727295,0.6727295,0.6727295,0.6777344,0.6781006,0.6781006,0.6781006,0.6781006,0.6781006,99.55539,9.596184,22.0709,30.3033371,10.373539,28.5435448,26.6554871,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,50.9375,6141,5921,220,3.58247828,2.028,0,0,0,359.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0,0.011302066,0,0,62.41712,0,0.169905052,0.1817504,0,5472.666,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155520253,0.01588292,0,68.58804,0.000152417881,8.229546,15.687,1.3668642,90005,82598,61949,21.442,8.229546,10400
07/10/2024 22:39:19,0,0.464099646,0.509268045,0.463992357,0.5116999,21.6114578,4.40356731,0.463151932,0.5075574,0.463008881,0.689852238,0.462967157,0.5102873,0.5690992,0.49533844,0.5904615,0.5143702,0.519049168,0.5806327,0.558972359,1.74304843,21.6114578,41,44,44,45,41,42,43,43,43,43,41,41,41,41,46,59,56,56,55,59,58,57,57,57,57,59,59,59,59,45,42.3571434,1194.66626,1095.11072,1095.11072,1393.77734,1393.77734,1393.77734,1095.11072,1095.11072,1095.11072,1095.11072,1095.11072,1095.11072,1095.11072,1095.11072,6.09251,2.13834119,0,0.696411133,0.701416,0.701416,0.699584961,0.699584961,0.699584961,0.699584961,0.697143555,0.702148438,0.697143555,0.697143555,0.697143555,0.697143555,0.697143555,0.702148438,99.55552,9.58857,22.0785141,30.2792969,10.3692551,28.5478287,26.6444778,44,210,405,0,2,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,50.9375,6141,5921,220,3.58247828,2.028,0,0,0.000306491333,359.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0.0126643591,0,0,4112.73145,62.41712,0,0,0,0,0,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155520253,0.0158831328,0,227.905441,0.000506456534,8.229546,15.692,1.34221256,90005,82598,61949,21.062,8.229546,10588
07/10/2024 22:39:21,1.00668073,0.619477034,0.247609615,0.07779002,0.215131044,24.5449429,12.8112612,0.992506742,0.1072824,0.07467866,0.405937433,0.0762999058,0.167137384,0.165349245,0.156217813,0.159078836,0.155049562,0.134682655,0.4098475,0.803768635,2.16653943,24.5449429,44,44,41,41,41,43,43,43,43,43,41,41,41,41,45,56,56,59,59,59,57,57,57,57,57,59,59,59,59,44,42.1428566,995.5546,895.999146,995.5546,1095.11011,796.4437,1194.66553,1095.11011,1095.11011,796.4437,696.888245,696.888245,895.999146,796.4437,895.999146,5.53764248,1.59473634,0,0.670410156,0.675415039,0.675415039,0.675415039,0.6793213,0.6793213,0.6793213,0.6843262,0.689331055,0.689331055,0.689331055,0.689331055,0.6843262,0.689331055,0.689331055,99.5554657,9.584953,22.08213,30.2678757,10.3673668,28.5497169,26.6396332,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,51,6141,5921,220,3.58247828,2.02,0,0,0,359.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0.0664072856,0.0384632163,0,330919.9,62.41712,0,0.3653914,0.367840052,0,19245.06,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155623443,0.0158831831,1015.84119,49.508503,0.00236744364,8.229546,15.696,1.337793,90005,82598,61949,20.998,8.229546,10620
07/10/2024 22:39:21,1.52680874,0,0,0,1.60638094,0,22.0254116,2.07092166,0,0,0.756549835,0,0,0,0,0,0,0,0,0,0.6566882,22.0254116,43,44,44,45,42,40,42,42,42,42,40,41,41,41,46,57,56,56,55,58,60,58,58,58,58,60,59,59,59,45,42.07143,1393.77734,895.999756,895.999756,1095.11084,1194.66638,1095.11084,895.999756,796.4442,895.999756,796.4442,1095.11084,1095.11084,1095.11084,1095.11084,5.65335,1.673681,0,0.7492676,0.754272461,0.7565918,0.7501221,0.7501221,0.755126953,0.755126953,0.750976563,0.750976563,0.750976563,0.750976563,0.750976563,0.750976563,0.74609375,0.751098633,99.55553,9.578747,22.0883369,30.2482758,10.3687744,28.54831,26.6432419,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,50.90625,6141,5921,220,3.58247828,2.017,0,0,0.0377862863,359.3047,5.02973366,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0.007814749,0.09264932,0,4622.88037,62.41712,0,0.210152477,0.2954945,0,6356.468,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155643281,0.0158839,240.4131,870.2277,0.00246809074,8.229546,15.696,1.337793,90005,82598,61949,20.998,8.229546,10620
07/10/2024 22:39:22,2.877158,0.6405294,20.70098,2.07940936,49.4734,6.716633,45.2970619,3.30720544,7.923788,0.536257,1.45542026,0.529938936,0.591057539,0.592380762,0.589847565,0.58426857,0.5775511,0.5698681,1.73529983,1.859808,7.4319005,49.4734,44,43,41,43,43,42,42,42,42,42,43,43,43,43,45,56,57,59,57,57,58,58,58,58,58,57,57,57,57,44,42.57143,1194.66748,1095.11182,1194.66748,1393.77881,1393.77881,1393.77881,1095.11182,995.5563,896.0006,796.445,1095.11182,1095.11182,1095.11182,1095.11182,7.33558273,2.9026196,0,0.684448242,0.6994629,0.6994629,0.6936035,0.6986084,0.6986084,0.6936035,0.688598633,0.688598633,0.688110352,0.693115234,0.688110352,0.683105469,0.683105469,0.683105469,99.5556259,9.575562,22.0915222,30.2382126,10.3644485,28.5526352,26.6321335,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0,0,0,0,0,0,51.03125,6141,5921,220,3.58247828,2.029,0,0,0.029957423,359.3047,3.50556684,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0.0372012258,0,0,113587.445,62.41712,0,0.182091236,0.09738541,0,6476.48975,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155643281,0.0158839,0,0,0,8.229546,15.683,1.314672,90005,82598,61949,20.618,8.229546,10816
07/10/2024 22:39:23,1.16552711,1.414603,0,0,29.1133652,2.90409923,30.7974281,2.89049745,1.44956112,1.42134428,0.124651194,1.42512321,1.48142576,1.46964192,1.46763921,1.46688819,1.48031712,1.46256685,1.701045,0.8235812,4.14284468,30.7974281,44,44,45,47,43,42,42,42,42,42,41,42,42,42,46,56,56,55,53,57,58,58,58,58,58,59,58,58,58,47,42.8571434,1393.77734,1393.77734,2488.88818,2488.88818,1393.77734,1393.77734,1095.11084,1095.11084,1095.11084,1095.11084,1095.11084,1095.11084,1095.11084,1095.11084,7.033822,2.778627,0,0.687744141,0.6824951,0.6824951,0.6824951,0.6842041,0.6842041,0.689209,0.694213867,0.694213867,0.6842041,0.6890869,0.684082031,0.684082031,0.684082031,0.6890869,99.55553,9.576141,22.0909424,30.2400513,10.3588486,28.5582352,26.6177444,44,210,405,0,0,0,3.58247828,4.67578125,0.7890625,0,0,0,0.09626313,0,0,0,0,0,51.0625,6141,5921,220,3.58247828,2.853,0,0,0,359.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8806229,0,0.00748057337,0.09962573,0,11275.2295,62.41712,0,0,0.0918413252,0,0,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00155643281,0.0158839561,0,62.91905,0.0001398201,8.229546,15.683,1.314672,90005,82598,61949,20.618,8.229546,10816
