,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/0,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/lpc/nct6791d/fan/4,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #1","Fan #2","Fan #3","Fan #4","Fan #5","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total LBA Written","Used Space","Temperature","Used Space","Used Space"
05/16/2019 15:11:51,64.31373,36.47059,64.70589,64.70589,64.31373,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.112,3.456,3.37600017,1.008,0.824000061,0.064,0.032,0.0400000028,35.5,38,45,124,36,111,1303,2347,547,542,1253,0.78125,0.78125,0.78125,1.5625,0.9765625,37,36,34,34,37,3899.99683,3799.99683,3899.99683,3899.99683,16.2600155,3.36317515,0,4.557045,99.9999161,26.1224976,4.163666,11.775341,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:11:52,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.112,3.456,3.37600017,1.008,0.824000061,0.064,0.056,0.0400000028,36.5,38,45,124,36,118,1330,2343,550,548,1259,0,0,0,0.78125,0.1953125,36,34,36,35,36,3899.99634,3899.99634,3899.99634,3899.99634,15.4628544,2.584272,0,4.492325,99.99991,26.1025085,4.1604805,11.7785263,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:11:53,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.112,3.456,3.37600017,1.008,0.824000061,0.128,0.056,0.0400000028,37,38,45,124,36,118,1322,2343,552,557,1268,1.5625,0,0.78125,0,0.5859375,36,34,34,34,36,3899.99658,3899.99658,3899.99658,3899.99658,15.7883463,2.97532368,0,4.5076685,99.9999161,26.1004257,4.16014862,11.7788582,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:11:54,65.8823547,39.6078453,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.112,3.456,3.37600017,1.008,0.824000061,0.128,0.056,0.0400000028,37,38,45,124,36,118,1350,2347,559,562,1294,0,0,0,0.78125,0.1953125,36,36,35,34,36,3899.99658,3899.99658,3899.99658,3799.99683,15.5315371,2.72617626,0,4.488144,99.9999161,26.1003113,4.16012955,11.7788773,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:11:55,66.27451,39.6078453,67.45098,67.45098,66.6666641,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.128,0.024,0.0400000028,38,38,45,124,36,118,1351,2343,560,568,1265,0,0,0,0,0,38,36,34,33,38,3899.99731,3899.99731,3899.99731,3899.99731,15.5971289,2.71917939,0,4.492925,99.99993,26.0994186,4.1599884,11.7790184,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:11:56,67.05882,39.6078453,67.84314,67.84314,67.05882,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.128,0.064,0.0400000028,38,37.5,45,124,36,118,1351,2347,565,576,1304,0,0,0,0.78125,0.1953125,37,35,34,34,37,3899.996,3799.99634,3899.996,3899.996,15.4449425,2.54225326,0,4.48523426,99.9999,26.0960159,4.15944672,11.77956,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:11:57,65.4902,38.4313736,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.128,0.064,0.0400000028,36.5,37.5,45,124,36,118,1370,2343,568,579,1298,0,0,0,0.78125,0.1953125,36,35,35,34,36,3899.99658,3799.99658,3799.99658,3899.99658,15.4701014,2.50098538,0,4.487764,99.99991,26.0950623,4.159294,11.7797127,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:11:58,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.0400000028,37,37.5,45,79,36,118,1358,2343,564,565,1271,0,0,0,0.78125,0.1953125,36,35,34,35,36,3899.99658,3799.99683,3799.99683,3899.99658,15.6442165,2.7229917,0,4.49461746,99.9999161,26.0419083,4.15082169,11.7881851,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:11:59,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.112,0.064,0.0400000028,37,37.5,45,79,36,118,1355,2343,564,565,1303,0,0,0.78125,0.78125,0.390625,35,33,34,33,36,3899.99683,3899.99683,3799.997,3699.997,15.3773012,2.46124935,0,4.486208,99.99992,26.0417862,4.15080261,11.7882042,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:12:00,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.136,0.064,0.136,37,37.5,45,79,36,118,1354,2347,564,563,1285,0,1.5625,0,0,0.390625,36,34,35,34,36,3799.99634,3799.99634,3899.99634,3899.99634,15.6210728,2.81453753,0,4.495045,99.99991,26.0415268,4.15076065,11.7882462,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:12:01,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.272,0.064,0.136,37,37.5,45,96,36,118,1359,2343,563,564,1289,0,0.78125,0,0,0.1953125,36,34,34,33,36,3899.99634,3899.99634,3899.99634,3899.99634,15.4451571,2.57230926,0,4.48771954,99.9999,26.0401917,4.150547,11.78846,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:12:02,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.136,36.5,37.5,45,96,36,118,1335,2347,563,561,1299,1.5625,0,0,0,0.390625,36,35,34,34,36,3899.95776,3899.95776,3899.95776,3899.95776,15.6679888,2.61177874,0,4.490127,99.99892,26.0387955,4.150326,11.788681,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:12:03,65.4902,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.136,37,37.5,45,96,36,118,1337,2343,561,559,1278,0,0,0,0,0,36,35,34,34,36,3900.03564,3900.03564,3900.03564,3900.03564,15.7793226,2.75588274,0,4.490455,100.000908,26.037529,4.1501236,11.7888832,60.0000038,987,0,300,150,0.900000036,0,30,-147.967529,84.11915,30,35.1683121,38.8637123
05/16/2019 15:12:04,66.27451,38.4313736,67.45098,67.45098,66.6666641,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.136,37.5,37.5,45,96,36,118,1352,2347,561,563,1266,0,0,0,0.78125,0.1953125,36,35,34,34,36,3899.99658,3799.99683,3899.99658,3899.99658,15.9673519,3.01506162,0,4.49871,99.9999161,26.0362625,4.14992142,11.7890854,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:05,67.05882,39.6078453,67.84314,67.84314,67.05882,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.3920002,1.008,0.824000061,0.064,0.064,0.136,37.5,37,45,96,36,118,1351,2347,568,571,1294,0,0,0,0,0,36,35,35,34,36,3899.99487,3899.99487,3899.99487,3799.995,15.7637186,2.687738,0,4.487238,99.99987,26.0359726,4.14987564,11.7891312,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:06,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.136,37,37,45,96,36,118,1358,2347,567,566,1310,0,0,0,0,0,36,34,34,34,36,3899.99829,3899.99829,3899.99829,3899.99829,15.5476971,2.49291778,0,4.485679,99.9999542,26.0354462,4.14979172,11.7892151,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:07,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.0400000028,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.136,37,37,45,96,36,118,1359,2347,565,570,1274,0,0,0,0,0,37,34,35,33,37,3899.997,3899.997,3899.997,3899.997,15.5415411,2.514654,0,4.488887,99.99992,26.0345612,4.14965057,11.7893562,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:08,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.0400000028,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.064,37,37,45,96,36,118,1347,2343,564,570,1301,0,0.78125,0,0.78125,0.390625,36,35,34,34,36,3899.95679,3899.95679,3899.95679,3799.95776,15.780633,2.901938,0,4.490678,99.99889,26.0340347,4.14956665,11.78944,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:09,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.97600007,0.104,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.064,37,37,45,96,36,118,1347,2347,564,573,1286,0,0,0,0.78125,0.1953125,36,35,34,34,38,3900.036,3800.03516,3700.03418,3900.036,15.4749775,2.57933569,0,4.48840475,100.000923,26.0339127,4.14954758,11.7894592,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:10,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.97600007,0.064,3.456,3.3920002,1.008,0.824000061,0.064,0.064,0.064,37,37,45,96,36,118,1341,2347,566,569,1288,0,1.5625,1.5625,0.78125,0.9765625,36,40,35,34,40,3799.95947,3799.95947,3899.95825,3899.95825,16.4252663,3.77114081,0,4.506029,99.99893,26.03521,4.14975357,11.7892532,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:11,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.064,37,37,45,96,36,118,1351,2347,568,564,1271,0,0,0,0.78125,0.1953125,36,34,34,34,35,3900.035,3900.035,3900.035,3900.035,15.5763836,2.65116978,0,4.491617,100.000893,26.03511,4.14973831,11.7892685,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:12,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.064,37,37,45,96,36,118,1360,2347,568,564,1290,0,0.78125,0,0,0.1953125,37,33,34,33,37,3799.99683,3799.99683,3899.99683,3899.99683,15.8633022,2.805345,0,4.49136829,99.9999161,26.03164,4.149185,11.7898216,60.0000038,987,4,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:13,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.184000015,0.064,0.064,37,37,45,96,36,118,1337,2343,568,564,1285,0,0,0,0,0,36,35,35,33,36,3799.99658,3799.99658,3899.99658,3899.99658,15.6804228,2.62530422,0,4.48745537,99.9999161,26.031189,4.1491127,11.7898941,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:14,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.0720000044,37,37,45,96,36,118,1340,2347,568,563,1269,0.7692337,0,0,0.78125,0.387620926,37,34,35,34,37,3699.99585,3899.99561,3899.99561,3899.99561,15.61071,2.62751055,0,4.489086,99.9998856,26.0291061,4.148781,11.790226,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:15,65.8823547,37.64706,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.3920002,1.008,0.824000061,0.064,0.064,0.0720000044,37,37,45,96,36,118,1341,2343,564,567,1267,0,1.5625,0,0,0.390625,37,35,35,34,37,3899.99731,3799.99731,3899.99731,3699.99731,15.7011347,2.60489631,0,4.49302626,99.99993,26.0099335,4.14572525,11.7932816,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:16,65.4902,38.82353,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.0720000044,36.5,37,45,96,36,118,1351,2347,562,568,1285,0,0.78125,0,1.5625,0.5859375,36,35,34,36,36,3799.99731,3899.997,3899.997,3799.99731,15.7017756,2.64310575,0,4.4818306,99.99992,26.0070419,4.14526367,11.7937431,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:17,65.8823547,39.6078453,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.064,0.064,37.5,37,45,96,36,118,1340,2347,564,561,1267,0,0.78125,0,0,0.1953125,37,35,36,33,36,3699.99658,3899.99658,3899.99658,3899.99658,15.7767687,2.68926764,0,4.49354649,99.99991,26.0050964,4.14495468,11.7940521,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:18,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.208,3.456,3.37600017,1.008,0.824000061,0.128,0.0400000028,0.064,36.5,37,45,96,36,118,1341,2347,564,562,1285,0,0,0,0,0,36,34,33,33,35,3799.99683,3799.99683,3899.99658,3899.99658,15.4976549,2.42010069,0,4.486631,99.9999161,26.0042648,4.144821,11.7941856,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:19,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.208,3.456,3.3920002,1.008,0.824000061,0.128,0.064,0.064,37.5,36.5,45,96,36,118,1348,2351,563,560,1267,0,0,0,0.78125,0.1953125,35,34,34,34,36,3899.99658,3899.99658,3899.99658,3899.99658,15.6775475,2.63207531,0,4.491654,99.99991,26.0038757,4.14476,11.7942467,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:20,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.208,3.456,3.37600017,1.008,0.824000061,0.0400000028,0.144000009,0.064,36.5,36.5,45,96,36,118,1337,2343,564,562,1300,0,0,0,0,0,36,34,33,33,36,3899.99683,3899.99683,3899.99683,3699.99683,15.6335545,2.52305841,0,4.486289,99.9999161,26.0037079,4.14473343,11.7942734,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:21,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.208,3.456,3.3920002,1.008,0.824000061,0.0400000028,0.144000009,0.064,36,36.5,45,96,36,118,1331,2343,560,560,1279,0,0,0,0.78125,0.1953125,36,33,32,34,36,3899.99634,3899.99634,3899.99634,3799.99634,15.6442137,2.52437425,0,4.48463774,99.99991,26.0032578,4.144661,11.7943459,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:22,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.208,3.456,3.37600017,1.008,0.824000061,0.0800000057,0.144000009,0.064,36.5,36.5,45,122,36,118,1327,2343,562,562,1277,0,0,0,0,0,35,34,34,33,35,3899.997,3899.997,3799.997,3899.997,15.6624775,2.591233,0,4.487293,99.99992,26.0029449,4.14461136,11.7943954,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:23,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.208,3.456,3.37600017,1.008,0.824000061,0.112,0.144000009,0.064,36.5,36.5,45,122,36,118,1347,2347,564,566,1273,0,0,0,0,0,36,34,37,34,37,3799.997,3899.997,3899.997,3899.997,15.709116,2.643037,0,4.488783,99.99992,26.0027542,4.144581,11.794426,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:24,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.208,3.456,3.37600017,1.008,0.824000061,0.112,0.144000009,0.0720000044,36.5,36.5,45,122,36,118,1333,2343,558,562,1273,0,0.78125,0,0,0.1953125,36,34,34,33,36,3899.996,3899.996,3799.99634,3899.996,15.7209864,2.58669782,0,4.48906374,99.9999,26.0019836,4.144459,11.794548,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:25,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.048,3.456,3.37600017,1.008,0.824000061,0.112,0.144000009,0.0720000044,36.5,36.5,45,122,36,118,1333,2347,559,557,1289,0,0,0,0,0,36,34,33,33,36,3899.99658,3899.99658,3899.99658,3799.99658,15.5373011,2.44296,0,4.48204041,99.99991,26.00187,4.1444397,11.7945671,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:26,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.3920002,1.008,0.824000061,0.112,0.0400000028,0.0720000044,36.5,36.5,45,122,36,118,1336,2347,561,560,1274,0,0,0.78125,1.5625,0.5859375,36,33,34,34,36,3699.99683,3799.99683,3799.99683,3899.99683,15.62417,2.57194543,0,4.48826361,99.9999161,26.0009613,4.14429474,11.7947121,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:27,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.0400000028,0.0720000044,36.5,36.5,45,122,36,118,1331,2347,562,566,1291,0,0,0,0,0,36,34,34,36,36,3899.99634,3899.99634,3799.99634,3899.99634,15.658288,2.52787066,0,4.48603249,99.9999,25.999733,4.1441,11.7949066,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:28,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.184000015,0.0720000044,36.5,36.5,45,122,36,118,1345,2351,562,566,1275,0,0,0,0,0,36,33,34,33,36,3899.99658,3799.99683,3899.99658,3899.99658,15.7728281,2.67948866,0,4.48836327,99.9999161,25.9977264,4.14377975,11.7952271,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:29,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.184000015,0.0720000044,36,36.5,45,122,36,118,1333,2343,563,566,1291,0,0,0,0.78125,0.1953125,35,34,34,34,35,3899.997,3899.997,3799.997,3799.997,15.7945776,2.65043759,0,4.485667,99.99992,25.9958572,4.143482,11.7955246,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:30,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.184000015,0.0720000044,36.5,36.5,45,122,36,118,1333,2347,562,566,1291,0,0,0,0,0,36,33,33,33,36,3899.99658,3799.99658,3799.99658,3899.99658,15.6611185,2.57948613,0,4.48340559,99.9999161,25.9956665,4.14345169,11.7955551,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:31,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.048,0.0720000044,36,36.5,45,122,36,118,1337,2343,562,567,1277,0,0.78125,0,0,0.1953125,36,34,34,33,36,3899.996,3699.99634,3899.996,3899.996,15.677186,2.61808944,0,4.48858,99.9999,25.9955215,4.143429,11.795578,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:32,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.008,0.824000061,0.064,0.048,0.0720000044,36.5,36.5,45,122,36,118,1335,2347,562,566,1291,0,0.78125,0,0.78125,0.390625,34,35,34,34,35,3899.997,3899.997,3899.997,3899.997,15.5362244,2.43396068,0,4.48675966,99.99992,25.9933014,4.143074,11.7959328,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:33,65.09804,37.64706,65.8823547,65.8823547,65.09804,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.048,3.456,3.37600017,1.008,0.824000061,0.064,0.048,0.0720000044,36.5,36.5,45,113,36,118,1344,2347,562,566,1261,0,0,0.757575035,0,0.189393759,35,34,35,33,35,3899.99658,3799.99658,3899.99658,3899.99658,15.6739092,2.65515971,0,4.48840857,99.99991,25.9923019,4.142914,11.796093,60.0000038,987,0,300,150,0.900000036,0,31,-147.887634,84.1192,30,35.1683121,38.8637123
05/16/2019 15:12:34,65.4902,38.0392151,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.048,3.456,3.37600017,1.016,0.824000061,0.408000022,0.008,0.480000019,37.5,36.5,45,113,36,118,1324,2347,562,566,1278,3.95665169,5.46875,3.125,5.46875,4.504788,36,35,34,35,37,3799.99683,3799.99683,3899.99683,3899.99683,17.6589565,5.1678915,0,4.532303,99.9999161,26.0056763,4.145046,11.7939606,60.0000038,987,0,300,150,0.900000036,0,31,-147.884567,84.1192245,30,35.16832,38.8637123
05/16/2019 15:12:35,66.27451,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.024,3.344,3.344,1.04000008,1.968,0.064,3.456,3.37600017,1.016,0.824000061,0.536,0.112,0.480000019,38,36.5,45,72,35,76,1331,2343,562,561,1286,5.397725,5.46875,4.6875,5.53075075,5.27118444,39,36,36,37,39,3899.99658,3899.99658,3899.99658,3899.99658,19.48206,7.556132,0,4.561607,99.9999161,26.210762,4.17773438,11.7612724,60.0000038,987,0,300,150,0.900000036,0,31,-147.884567,84.1192245,30,35.16832,38.8637123
