,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/0,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/lpc/nct6791d/fan/4,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #1","Fan #2","Fan #3","Fan #4","Fan #5","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total LBA Written","Used Space","Temperature","Used Space"
05/28/2019 22:06:53,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.528,3.456,3.3920002,1.008,0.816000044,0.328,0.536,0.536,41,41.5,46,55,36,55,1424,2347,591,614,1339,50,39.0625,37.5,44.53125,42.7734375,50,47,46,47,49,3799.997,3799.997,3699.99731,3699.99731,45.6005249,34.6189461,0,6.970837,99.99992,52.69002,8.398266,7.540741,70,1529,40,996.04,1500,1.125,71,28,-78.52975,83.8108139,32,35.51082
05/28/2019 22:06:54,68.62745,42.3529434,69.8039246,69.8039246,68.62745,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.536,3.456,3.3920002,1.008,0.824000061,0.504,0.528,0.528,40.5,41.5,46,55,36,70,1424,2343,591,607,1351,50,34.375,32.03125,40.625,39.2578125,48,48,46,46,48,3699.99561,3699.99561,3699.99561,3699.99561,43.27765,32.4412422,0,6.746009,99.9998856,52.5175323,8.370773,7.56823349,70,1554,40,1004.16,1500,1.25,100,28,-78.52975,83.8108139,32,35.51082
05/28/2019 22:06:55,68.62745,41.9607849,69.8039246,69.8039246,68.62745,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.4,3.456,3.3920002,1.008,0.816000044,0.224,0.536,0.528,40.5,41.5,46,75,36,54,1416,2343,589,602,1326,46.09375,33.59375,26.5625,38.28125,36.1328125,49,48,45,46,49,3799.9978,3699.9978,3699.9978,3699.9978,41.4058533,30.817627,0,6.64374447,99.99994,52.50358,8.368549,7.57045746,70,1573,40,998.079956,1500,1.25,100,28,-78.52975,83.8108139,32,35.51082
05/28/2019 22:06:56,70.5882339,43.1372566,71.76471,71.76471,70.5882339,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.528,3.456,3.3920002,1.008,0.816000044,0.536,0.536,0.536,41.5,41.5,46,67,36,55,1401,2347,589,610,1309,44.53125,37.5,37.5,33.59375,38.28125,49,47,46,47,49,3699.99683,3699.99683,3699.99683,3699.99683,42.7171173,32.0731277,0,6.69734144,99.9999161,52.5228729,8.371624,7.567383,70,1552,40,984.1,1500,1.20600009,1,28,-78.52975,83.8108139,32,35.51082
05/28/2019 22:06:57,70.5882339,43.1372566,71.76471,71.76471,70.5882339,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.376000017,3.456,3.3920002,1.008,0.816000044,0.416,0.2,0.544,42,41.5,46,74,36,55,1427,2347,590,607,1359,43.75,39.84375,37.5,46.875,41.9921875,47,47,48,48,48,3699.99731,3699.99731,3799.99731,3699.99731,43.6859436,32.86341,0,6.820459,99.99992,52.56911,8.378994,7.560013,70,1520,40,987.759949,1500,1.20600009,8,28,-78.52975,83.8108139,32,35.51082
05/28/2019 22:06:58,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.544,3.456,3.3920002,1.008,0.816000044,0.528,0.536,0.536,41.5,41.5,46,83,36,54,1437,2351,593,610,1343,42.1875,25,23.4375,32.8125,30.859375,48,47,46,45,48,3799.99585,3799.99585,3799.99585,3699.99585,41.9550362,31.3197041,0,6.47925425,99.99989,52.537468,8.373951,7.565056,70,1525,44,1006.25995,1500,1.25,100,28,-78.52975,83.8108139,32,35.51082
05/28/2019 22:06:59,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.4,3.456,3.3920002,1.008,0.816000044,0.30400002,0.536,0.536,41.5,41.5,46,67,36,55,1412,2347,593,613,1355,42.96875,32.03125,36.71875,38.28125,37.5,48,47,47,46,48,3699.997,3699.997,3699.997,3699.997,40.76793,30.2401752,0,6.48389673,99.99992,52.4394875,8.358334,7.580673,70,1543,44,995.019958,1500,1.25,100,28,-78.52975,83.8108139,32,35.51082
05/28/2019 22:07:00,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.264,3.456,3.3920002,1.008,0.816000044,0.536,0.2,0.536,41.5,41.5,46,55,36,95,1424,2347,592,613,1335,46.09375,40.625,32.8125,33.59375,38.28125,47,50,46,46,50,3799.995,3799.995,3699.99536,3699.99536,40.5717278,30.0994282,0,6.52450037,99.99987,52.47876,8.36459351,7.5744133,70,1562,40,900.35,1500,1.1680001,97,28,-78.52975,83.8108139,32,35.51082
05/28/2019 22:07:01,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.528,3.456,3.3920002,1.008,0.816000044,0.4,0.528,0.464000016,41.5,41.5,46,55,36,55,1424,2347,593,615,1336,47.65625,45.3125,41.40625,47.65625,45.5078125,48,50,48,48,49,3699.99854,3799.99854,3699.99854,3799.99854,44.0029,33.04566,0,6.914972,99.99996,52.39363,8.351025,7.587982,70,1590,44,989.37,1500,1.25,90,28,-78.52975,83.8108139,32,35.51082
05/28/2019 22:07:02,70.5882339,44.3137245,71.76471,71.76471,70.5882339,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.528,3.456,3.3920002,1.008,0.816000044,0.528,0.528,0.528,42.5,41.5,46,55,36,55,1428,2343,595,621,1360,50.78125,42.1875,33.59375,47.65625,43.5546875,49,48,48,47,49,3699.99683,3699.99683,3699.99683,3699.99683,48.6494141,37.4694443,0,6.83045626,99.9999161,52.4195747,8.35516,7.583847,70,1555,40,833.12,1500,1.087,1,28,-78.52975,83.8108139,32,35.51082
05/28/2019 22:07:03,72.15686,44.705883,73.7254944,73.7254944,72.15686,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.528,3.456,3.3920002,1.016,0.824000061,0.528,0.528,0.528,44.5,41.5,46,55,36,55,1428,2347,599,618,1356,58.59375,50.78125,48.4375,56.25,53.515625,50,52,52,48,52,3699.99658,3699.99658,3699.99658,3699.99658,51.37338,40.2924843,0,7.170841,99.99991,52.58012,8.380749,7.558258,69,1519,40,975.11,1500,1.20600009,100,28,-78.52975,83.8108139,32,35.51082
05/28/2019 22:07:04,70.5882339,45.09804,71.76471,71.76471,70.5882339,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.312,3.456,3.3920002,1.016,0.816000044,0.528,0.536,0.408000022,42,41.5,46,68,36,63,1445,2347,604,629,1386,52.34375,43.75,42.96875,39.0625,44.53125,48,49,49,47,50,3699.99585,3699.99585,3799.99585,3699.99585,47.67144,36.5706444,0,7.1743784,99.99989,52.52907,8.372612,7.566395,70,1509,40,981.769958,1500,1.1680001,100,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:05,68.62745,41.9607849,69.8039246,69.8039246,68.62745,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.264,3.456,3.3920002,1.008,0.816000044,0.336000025,0.2,0.528,40.5,41.5,46,67,36,55,1437,2343,600,622,1366,44.53125,38.28125,35.15625,42.96875,40.234375,49,50,46,47,51,3699.998,3699.998,3699.998,3699.998,43.32691,32.4379959,0,6.9337883,99.99995,52.44782,8.359661,7.5793457,70,1530,44,998.709961,1500,1.125,5,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:06,68.62745,43.1372566,69.8039246,69.8039246,68.62745,100,0.872000039,1.024,3.344,3.328,1.03200006,1.968,0.536,3.456,3.3920002,1.008,0.816000044,0.39200002,0.528,0.536,40,41.5,46,55,36,54,1424,2351,593,610,1351,52.34375,36.71875,28.90625,43.75,40.4296875,48,49,46,48,49,3699.99658,3699.99658,3699.99658,3699.99658,43.2740555,32.4543228,0,6.916206,99.99991,52.46187,8.3619,7.57710648,70,1546,40,996.67,1500,1.25,100,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:07,68.62745,43.1372566,69.8039246,69.8039246,68.62745,100,0.864,1.024,3.344,3.328,1.03200006,1.968,0.528,3.456,3.3920002,1.016,0.816000044,0.4,0.464000016,0.536,41,41.5,46,54,36,74,1407,2347,592,612,1326,45.3125,42.96875,38.28125,46.09375,43.1640625,49,49,47,46,49,3699.99658,3699.99658,3699.99658,3699.99658,42.9417229,32.2172928,0,6.83670568,99.99991,52.51636,8.370586,7.56842041,70,1551,40,975.149963,1500,1.25,81,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:08,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.528,3.456,3.3920002,1.008,0.816000044,0.464000016,0.528,0.472000033,41.5,41.5,46,75,36,55,1403,2347,588,606,1328,45.3125,42.1875,40.625,47.65625,43.9453125,48,50,47,48,50,3699.997,3799.997,3799.997,3699.997,44.4484825,33.65954,0,6.933281,99.99992,52.5715752,8.379387,7.55962,70,1529,40,976.1,1500,1.1680001,62,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:09,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.520000041,3.456,3.3920002,1.016,0.816000044,0.536,0.504,0.536,42,41.5,46,103,36,55,1428,2347,587,615,1332,59.375,46.875,45.3125,41.40625,48.2421875,50,49,48,49,50,3699.995,3699.995,3699.995,3699.995,45.89816,34.8694534,0,7.03523445,99.99987,52.54403,8.374996,7.56401062,70,1515,40,993.16,1500,1.25,100,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:10,70.5882339,43.1372566,71.76471,71.76471,70.5882339,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.528,3.456,3.3920002,1.008,0.816000044,0.528,0.528,0.528,42,41.5,46,55,36,55,1431,2347,591,618,1337,43.75,42.1875,40.625,42.1875,42.1875,49,50,47,47,50,3699.99854,3699.99854,3799.99829,3699.99854,45.90197,34.80957,0,6.995653,99.9999542,52.51447,8.370285,7.568722,70,1532,40,988.949951,1500,1.25,67,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:11,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.528,3.456,3.3920002,1.008,0.824000061,0.536,0.448,0.536,41,41.5,46,55,36,72,1431,2347,593,614,1322,53.125,33.59375,29.6875,42.1875,39.6484375,49,49,48,46,50,3799.99658,3699.99658,3699.99658,3699.99658,42.41886,31.7833862,0,6.627936,99.99991,52.48405,8.365437,7.57357025,70,1520,44,953.16,1500,1.25,100,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:12,68.62745,43.1372566,69.8039246,69.8039246,68.62745,100,0.872000039,1.024,3.328,3.344,1.03200006,1.968,0.336000025,3.456,3.3920002,1.008,0.816000044,0.536,0.2,0.536,41,41.5,46,54,36,55,1428,2343,592,620,1354,55.46875,31.25,35.9375,39.84375,40.625,49,49,47,48,49,3699.99658,3699.99658,3699.99658,3699.99658,41.8756866,31.3365135,0,6.645942,99.99991,52.51519,8.370399,7.56860733,70,1493,40,945.259949,1500,1.087,5,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:13,69.4117661,41.9607849,70.98039,70.98039,69.4117661,100,0.872000039,1.024,3.344,3.328,1.03200006,1.968,0.328,3.456,3.3920002,1.008,0.816000044,0.472000033,0.4,0.536,41.5,41.5,46,55,36,54,1418,2347,591,608,1333,51.53846,50.4326935,46.1538429,42.3076859,47.6081734,50,51,49,50,51,3699.995,3699.995,3699.995,3699.995,44.37211,33.61782,0,6.854418,99.99986,52.66247,8.393875,7.54513168,69,1494,40,943.279968,1500,1.25,100,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:14,70.5882339,44.3137245,71.76471,71.76471,70.5882339,100,0.872000039,1.024,3.344,3.328,1.03200006,1.96,0.528,3.456,3.3920002,1.008,0.824000061,0.464000016,0.536,0.544,42.5,41.5,46,67,36,55,1421,2347,591,617,1337,53.1746025,35.3794632,38.0952377,45.23809,42.9718475,50,50,47,48,49,3799.996,3699.99634,3699.99634,3699.99634,44.79209,33.8404922,0,6.79461765,99.9999,52.672142,8.395416,7.54359055,69,1477,40,988.19,1500,1.087,0,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:15,71.37255,44.3137245,72.54902,72.54902,71.37255,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.528,3.456,3.3920002,1.008,0.816000044,0.4,0.528,0.536,43.5,41.5,47,55,36,55,1442,2347,592,613,1331,57.8125,54.6875,49.21875,55.46875,54.296875,49,51,49,50,52,3699.99731,3699.99731,3699.99731,3699.99731,48.3732872,37.2546158,0,7.07731533,99.99993,52.67633,8.396084,7.542923,70,1502,40,990.97,1500,1.125,1,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:16,71.37255,44.3137245,72.94118,72.94118,71.37255,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.528,3.456,3.3920002,1.008,0.816000044,0.528,0.528,0.536,43,41.5,46,55,36,55,1448,2343,599,629,1360,66.40625,67.1875,60.15625,60.15625,63.4765625,51,51,49,50,51,3699.99854,3699.99854,3699.99854,3699.99854,51.42094,40.4049835,0,7.178754,99.99996,52.7106247,8.40155,7.53745651,70,1498,40,994.339966,1500,1.125,40,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:17,70.5882339,44.3137245,71.76471,71.76471,70.5882339,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.528,3.456,3.3920002,1.008,0.824000061,0.528,0.528,0.536,41.5,41.5,46,55,36,55,1443,2351,603,633,1362,51.5625,47.65625,54.6875,47.65625,50.390625,50,52,50,49,52,3699.994,3699.994,3699.994,3699.994,49.9424477,38.91827,0,6.8677206,99.99983,52.64239,8.390675,7.548332,69,1508,36,957.32,1500,1.1680001,31,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:18,68.62745,43.1372566,69.8039246,69.8039246,68.62745,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.528,3.456,3.3920002,1.008,0.816000044,0.528,0.528,0.536,40,41.5,47,55,36,55,1440,2351,602,619,1350,58.59375,50,57.03125,52.34375,54.4921875,49,51,51,48,51,3699.99976,3699.99976,3699.99976,3699.99976,48.9271431,37.92454,0,6.729033,99.99999,52.6092453,8.385391,7.55361557,69,1487,36,981.1,1500,1.087,7,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:19,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.528,3.456,3.3920002,1.008,0.824000061,0.528,0.528,0.528,41,41.5,47,55,36,55,1416,2347,591,616,1317,63.28125,56.25,53.125,57.8125,57.6171875,50,51,49,51,51,3699.99683,3699.99683,3699.99683,3699.99683,50.94146,39.9496422,0,6.82665634,99.9999161,52.569088,8.37899,7.56001663,69,1478,40,980.699951,1500,1.25,34,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:20,68.62745,41.9607849,69.8039246,69.8039246,68.62745,100,0.864,1.024,3.328,3.328,1.03200006,1.968,0.528,3.456,3.3920002,1.008,0.816000044,0.528,0.528,0.528,40,41.5,47,55,36,55,1413,2343,589,609,1350,51.5625,44.53125,53.125,46.875,49.0234375,49,51,47,47,51,3699.99487,3699.99487,3699.99487,3699.99487,47.23425,36.2875633,0,6.6364007,99.99986,52.6174545,8.3867,7.552307,69,1450,40,984.57,1500,1.1680001,59,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:21,68.62745,41.9607849,69.8039246,69.8039246,68.62745,100,0.872000039,1.024,3.344,3.344,1.03200006,1.96,0.2,3.456,3.3920002,1.008,0.824000061,0.528,0.536,0.528,40,41.5,47,61,36,55,1401,2347,587,614,1340,55.46875,42.1875,39.84375,50,46.875,50,49,46,47,50,3699.99658,3799.99658,3699.99658,3799.99658,45.9582329,34.84165,0,7.04897738,99.99991,52.61815,8.38681,7.5521965,70,1502,40,997.399963,1500,1.20600009,18,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:22,68.62745,43.1372566,69.8039246,69.8039246,68.62745,100,0.872000039,1.024,3.344,3.328,1.03200006,1.968,0.464000016,3.456,3.3920002,1.008,0.816000044,0.264,0.464000016,0.536,40.5,41.5,47,55,36,55,1415,2343,588,607,1345,50,32.8125,29.6875,40.625,38.28125,49,49,47,47,50,3699.99634,3699.99634,3699.99634,3799.99634,45.486393,34.4341927,0,6.9778223,99.9999,52.63186,8.388996,7.55001068,70,1558,44,1002.45996,1500,1.25,100,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:23,68.62745,41.9607849,69.8039246,69.8039246,68.62745,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.464000016,3.456,3.3920002,1.008,0.816000044,0.536,0.4,0.544,40,41.5,47,67,36,55,1409,2347,589,611,1309,45.3125,40.625,39.84375,32.8125,39.6484375,48,51,47,46,51,3799.99951,3699.99951,3699.99951,3699.99951,43.6966934,32.81006,0,6.80825329,99.9999847,52.6685028,8.394836,7.54417038,70,1573,44,1006.94,1500,1.25,99,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:24,68.62745,43.1372566,69.8039246,69.8039246,68.62745,100,0.872000039,1.024,3.344,3.328,1.03200006,1.968,0.272,3.456,3.3920002,1.008,0.824000061,0.528,0.528,0.536,40.5,41.5,47,55,36,55,1400,2343,588,600,1343,45.3125,36.71875,36.71875,44.53125,40.8203125,49,49,48,48,49,3699.996,3699.996,3699.996,3699.996,45.30368,34.41263,0,6.86301041,99.99989,52.6409836,8.39045,7.54855728,71,1593,48,1021.35,1500,1.125,51,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:25,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.536,3.456,3.3920002,1.008,0.816000044,0.536,0.440000027,0.536,41,41.5,47,54,36,60,1398,2343,586,608,1324,42.1875,36.71875,34.375,46.09375,39.84375,49,50,48,48,50,3799.99683,3799.99683,3699.997,3699.997,45.05063,34.0957222,0,6.907593,99.9999161,52.5658531,8.378475,7.56053162,71,1597,44,1017.61,1500,1.25,100,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:26,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.864,1.024,3.344,3.328,1.03200006,1.968,0.536,3.456,3.3920002,1.008,0.824000061,0.464000016,0.504,0.528,41.5,41.5,47,55,36,55,1427,2347,586,605,1315,46.09375,40.625,37.5,50,43.5546875,49,50,46,46,50,3699.99536,3699.99536,3699.99536,3699.99536,45.6989822,34.7455,0,6.98976755,99.99987,52.6044579,8.384628,7.55437851,71,1635,48,1022.42,1500,1.125,12,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:27,70.19608,43.1372566,71.37255,71.37255,69.8039246,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.536,3.456,3.3920002,1.008,0.824000061,0.536,0.336000025,0.536,42,41.5,47,55,36,55,1412,2347,588,618,1337,47.65625,50,42.96875,44.53125,46.2890625,48,51,47,49,51,3699.9978,3699.9978,3699.9978,3699.9978,47.10197,35.9736137,0,7.279521,99.99994,52.7162743,8.402451,7.53655624,72,1667,48,1029.78,1500,1.25,100,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:28,70.5882339,44.3137245,71.76471,71.76471,70.5882339,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.528,3.456,3.3920002,1.008,0.816000044,0.528,0.464000016,0.536,42,41.5,47,55,36,54,1430,2347,591,617,1341,50,47.65625,32.8125,44.53125,43.75,49,50,48,48,50,3699.99756,3699.99756,3699.99756,3699.99756,46.7749,35.65108,0,7.167458,99.99993,52.752533,8.40823,7.530777,72,1715,52,1027.25,1500,1.25,100,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:29,70.19608,43.1372566,71.37255,71.37255,70.19608,100,0.864,1.024,3.344,3.328,1.03200006,1.968,0.528,3.456,3.3920002,1.008,0.816000044,0.520000041,0.528,0.4,41.5,41.5,47,55,36,54,1436,2347,592,618,1333,55.46875,50.78125,49.21875,46.09375,50.390625,49,49,47,48,49,3799.99634,3699.99634,3699.99634,3699.99634,46.8663826,35.77885,0,6.9861865,99.9999,52.7200356,8.403049,7.53595734,72,1705,48,1021.47,1500,1.20600009,99,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:30,68.62745,43.1372566,69.8039246,69.8039246,68.62745,100,0.872000039,1.024,3.344,3.328,1.03200006,1.96,0.464000016,3.456,3.3920002,1.008,0.816000044,0.328,0.536,0.4,40,41.5,47,55,36,55,1424,2343,592,617,1337,45.3125,35.9375,40.625,41.40625,40.8203125,49,48,47,48,49,3699.998,3699.998,3699.998,3699.998,44.4082947,33.47865,0,6.82282066,99.99995,52.6899223,8.398251,7.540756,72,1725,52,1030.75,1500,1.25,100,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:31,68.62745,41.9607849,69.8039246,69.8039246,68.62745,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.464000016,3.456,3.3920002,1.008,0.816000044,0.264,0.336000025,0.536,40,41.5,47,65,36,54,1404,2343,587,607,1328,54.6875,39.84375,36.71875,38.28125,42.3828125,48,49,45,48,49,3699.994,3699.994,3799.99365,3699.994,41.8866539,31.3969574,0,6.671045,99.99983,52.72039,8.403107,7.5359,72,1725,48,1012.93,1500,1.25,7,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:32,68.62745,41.9607849,69.8039246,69.8039246,68.62745,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.336000025,3.456,3.3920002,1.008,0.824000061,0.464000016,0.36,0.536,40.5,41.5,47,61,36,55,1406,2347,588,605,1322,47.65625,29.6875,31.25,42.96875,37.890625,48,49,45,46,49,3799.99927,3699.99927,3699.99927,3799.99927,40.6263161,30.2642689,0,6.56813049,99.99998,52.66946,8.394989,7.544018,72,1699,48,1015.76996,1500,1.25,100,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:33,68.62745,43.1372566,69.8039246,69.8039246,69.01961,100,0.872000039,1.024,3.344,3.328,1.04000008,1.96,0.528,3.456,3.3920002,1.008,0.824000061,0.544,0.288000017,0.512,41,41.5,47,55,36,55,1412,2347,585,609,1340,48.4375,41.40625,40.625,43.75,43.5546875,48,48,48,49,49,3699.99658,3699.99658,3699.99658,3699.99658,43.4053726,32.7506,0,6.948337,99.99991,52.7766342,8.412071,7.52693558,72,1707,48,1031.53,1500,1.25,100,30,-78.52059,83.81083,32,35.51082
05/28/2019 22:07:34,70.5882339,43.52941,71.76471,71.76471,70.5882339,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.528,3.456,3.3920002,1.008,0.816000044,0.336000025,0.336000025,0.336000025,42,41.5,47,61,36,55,1421,2343,589,608,1331,42.96875,42.96875,37.5,42.96875,41.6015625,47,50,48,47,50,3699.99268,3699.99268,3699.99268,3699.99268,44.6001778,33.56966,0,6.82950354,99.9998,52.83005,8.420586,7.518421,71,1689,44,1010.70996,1500,1.25,80,30,-78.51843,83.81083,32,35.51082
05/28/2019 22:07:35,70.5882339,44.3137245,71.76471,71.76471,70.5882339,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.536,3.456,3.3920002,1.008,0.824000061,0.464000016,0.464000016,0.264,42,41.5,47,55,36,54,1424,2347,589,622,1330,50,42.96875,37.5,42.96875,43.359375,47,49,47,47,49,3800.00049,3800.00049,3800.00049,3700.00049,43.3082848,32.5403481,0,6.851762,100.000015,52.7314,8.404861,7.53414536,72,1687,48,1017.00995,1500,1.25,91,30,-78.51843,83.81083,32,35.51082
05/28/2019 22:07:36,68.62745,41.9607849,69.8039246,69.8039246,68.62745,100,0.872000039,1.024,3.344,3.344,1.03200006,1.96,0.39200002,3.456,3.3920002,1.008,0.816000044,0.336000025,0.464000016,0.472000033,40.5,41.5,47,55,36,55,1421,2343,592,614,1351,40.625,35.9375,28.90625,43.75,37.3046875,48,47,47,47,48,3699.99683,3699.99683,3699.99683,3799.99658,41.3720741,30.81967,0,6.619498,99.99991,52.7541847,8.408493,7.530514,72,1695,48,1018.00995,1500,1.25,100,30,-78.51843,83.81083,32,35.51082
05/28/2019 22:07:37,68.62745,43.1372566,69.8039246,69.8039246,68.62745,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.464000016,3.456,3.3920002,1.008,0.824000061,0.536,0.272,0.544,40.5,41.5,47,61,36,74,1419,2343,593,612,1314,40.625,33.59375,35.15625,34.375,35.9375,49,48,47,46,48,3799.997,3699.997,3699.997,3699.997,40.21281,29.8592224,0,6.568637,99.99992,52.6902847,8.398308,7.540699,71,1695,48,1014.77997,1500,1.25,100,30,-78.51843,83.81083,32,35.51082
05/28/2019 22:07:38,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.872000039,1.024,3.344,3.344,1.03200006,1.968,0.336000025,3.456,3.3920002,1.008,0.816000044,0.2,0.296,0.552000046,41,41.5,47,61,36,55,1404,2347,587,613,1330,43.75,36.71875,32.8125,39.84375,38.28125,47,48,47,46,47,3699.99658,3699.99658,3699.99658,3699.99658,39.47179,29.2160645,0,6.509379,99.99991,52.65826,8.393204,7.545803,71,1694,48,1014.16,1500,1.1680001,0,30,-78.51843,83.81083,32,35.51082
