,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Temperature","Used Space"
04/28/2020 16:01:25,8.59375,11.71875,10.8293295,10.8894234,10.5078106,47,48,50,44,51,3409.71362,3409.71362,3409.71362,3409.71362,5.80107164,3.88435,0.1785705,0.577229559,100.2857,59.83744,4.719692,3.16783142,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:26,21.875,33.59375,30.46875,21.09375,26.7578125,48,51,60,45,60,3409.71533,3409.71533,3409.71533,3409.71533,14.6338224,12.2089748,0.430036664,0.9504274,100.285744,61.2960434,4.83473969,3.052784,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:27,11.71875,28.125,18.75,10.15625,17.1875,45,55,46,43,55,3409.714,3409.714,3409.714,3409.714,11.2874985,9.051366,0.3238692,0.7946242,100.285713,61.9269447,4.88450241,3.00302124,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:28,24.21875,41.40625,32.03125,32.03125,32.421875,54,54,54,48,54,3409.71436,3409.71436,3409.71436,3409.71436,17.63232,15.1235485,0.454485059,1.09654248,100.285713,62.1970558,4.9058075,2.98171616,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:29,10.2058525,24.21875,18.75,12.5,16.4186478,41,43,40,39,43,2105.99951,1805.14258,1805.14258,1805.14258,10.2884874,8.303179,0.133088559,0.6799936,100.2857,62.31453,4.91507339,2.97245026,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:30,12.4278841,7.10565472,12.6240072,9.375,10.3831348,43,44,43,40,44,3610.28613,3610.28613,3610.28613,3409.71484,4.00377655,1.93048882,0.265364558,0.583310068,100.285728,62.31463,4.915081,2.97244263,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:31,9.375,10.8413458,6.983173,7.05605125,8.563889,41,42,41,39,42,1604.57092,1604.57092,1604.57092,1604.57092,4.66061449,2.48023081,0.357036173,0.6243256,100.285683,62.3200455,4.91550827,2.97201538,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:32,7.03125,10.15625,6.25,8.545673,7.995796,44,46,44,41,46,3409.70923,3509.99463,3409.70923,3610.28027,6.830535,4.40915442,0.535765469,0.7482231,100.285561,62.2814522,4.912464,2.97505951,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:33,7.03125,14.0625,7.8125,7.03125,8.984375,43,46,45,43,46,3409.71826,3510.00415,3510.00415,3510.00415,8.008501,5.531293,0.5829705,0.7839433,100.285828,62.305294,4.914345,2.97317886,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:34,7.03125,12.5,11.71875,13.28125,11.1328125,41,43,40,39,43,3509.99878,3509.99878,3209.14185,2607.42773,6.68704653,4.66694,0.229489714,0.609861732,100.285683,62.2216721,4.907749,2.97977448,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:35,11.71875,30.46875,18.75,13.28125,18.5546875,55,53,52,48,55,3510.00244,1203.42944,802.2863,802.2863,11.1807814,8.786317,0.462077826,0.847285151,100.285789,62.3777924,4.920063,2.96746063,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:36,12.5,14.84375,16.40625,17.96875,15.4296875,49,51,50,47,51,3409.71436,3510,3409.71436,3510,9.270694,6.85294437,0.521364,0.839921,100.285721,62.4408569,4.92503738,2.96248627,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
