,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space"
05/13/2022 01:23:39,7.03125,7.8125,2.34375,0,4.296875,51,53,51,49,52,3510.00122,3610.287,3510.00122,3409.71558,17.13181,5.02647924,0.6001032,1.29509377,100.285751,17.3733444,5.539276,26.34449,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,130.859375,4.8828125,28,7.98117065,70.8874359
05/13/2022 01:23:40,12.5,3.125,7.03125,0,5.6640625,49,52,49,48,52,3409.715,3810.858,3610.28638,3810.858,16.6311684,4.620841,0.574685156,1.2750442,100.285736,17.3730774,5.539192,26.344574,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,123.046875,5.859375,28,7.98117065,70.8874359
05/13/2022 01:23:41,10.12019,7.8125,0.78125,0,4.678488,50,52,50,49,52,3409.71558,3610.287,3409.71558,3510.00146,16.35927,4.38137531,0.5617661,1.2612747,100.285751,17.1608353,5.47151947,26.4122467,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,118.164063,4.8828125,28,7.98117065,70.8874359
05/13/2022 01:23:42,10.9375,1.5625,0,3.90625,4.1015625,49,51,49,48,51,3409.71533,3510.001,3510.001,3510.001,16.418972,4.44983149,0.5790952,1.27449524,100.285744,17.1681671,5.473858,26.4099083,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,133.789063,4.8828125,28,7.98117065,70.8874359
05/13/2022 01:23:43,5.420673,6.25,0,3.90625,3.8942337,50,52,50,48,53,3409.715,3510.001,3409.715,3610.28662,17.2842636,5.140175,0.5708017,1.29059386,100.285744,17.163681,5.47242737,26.4113388,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,123.046875,5.859375,28,7.98117065,70.8874359
05/13/2022 01:23:44,7.03125,5.46875,4.6875,0,4.296875,51,52,49,49,52,3409.71436,3409.71436,3510,3409.71436,17.1257553,5.0443,0.5849248,1.2932061,100.285713,17.151947,5.468685,26.415081,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,123.046875,5.859375,28,7.98117065,70.8874359
05/13/2022 01:23:45,7.03125,7.8125,3.90625,0.78125,4.8828125,50,53,50,48,52,3409.71631,3409.71631,3810.85938,3510.002,16.8062057,4.84442663,0.57192415,1.27897286,100.285774,17.15075,5.46830368,26.4154625,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,125,4.8828125,28,7.98117065,70.8874359
05/13/2022 01:23:46,12.5,1.5625,1.5625,3.125,4.6875,49,51,50,49,51,3509.9563,3509.9563,3409.67163,3509.9563,16.2997551,4.32312155,0.556686461,1.2591269,100.284462,17.1505814,5.46825027,26.4155159,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,126.953125,4.8828125,28,7.98117065,70.8874359
05/13/2022 01:23:47,8.59375,7.8125,0.78125,0,4.296875,49,52,50,48,52,3610.33374,3610.33374,3409.75952,3510.04663,16.3515129,4.36891842,0.5639646,1.25979078,100.287048,17.1490326,5.467758,26.416008,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,124.023438,5.859375,28,7.98117065,70.8874359
05/13/2022 01:23:48,10.15625,7.911706,0,0,4.51698875,50,52,50,49,53,3510.00049,3409.7146,3510.00049,3610.28613,17.9718056,5.72188234,0.716328561,1.35953009,100.285728,17.161171,5.47162628,26.41214,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,117.1875,4.8828125,28,7.98117065,70.8874359
05/13/2022 01:23:49,17.1875,0.7692337,3.90625,2.31971145,6.04567528,50,52,50,49,52,3409.71558,3510.00122,3409.71558,3409.71558,17.6614666,5.14116049,1.02141333,1.38576627,100.285751,17.1900253,5.48082733,26.4029388,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,125,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:23:50,8.59375,10.9375,3.125,0.78125,5.859375,49,52,50,49,52,3810.85864,3810.85864,3510.00146,3510.00146,17.1649475,4.905327,0.7645785,1.31842363,100.285759,17.1881561,5.48023224,26.4035339,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,123.046875,5.859375,27,7.98117065,70.8874359
05/13/2022 01:23:51,10.15625,4.6875,2.34375,0.78125,4.4921875,50,51,49,48,52,3409.714,3409.714,3610.2854,3610.2854,16.223217,4.230599,0.567652941,1.25752366,100.285706,17.1881485,5.48022842,26.4035378,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,118.164063,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:23:52,10.9375,5.555558,0.78125,0,4.318577,49,52,50,49,52,3510,3409.71436,3810.85718,3409.71436,16.3511581,4.35511351,0.577080369,1.269808,100.285713,17.1867371,5.47977829,26.4039879,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,118.164063,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:23:53,26.45433,33.3052864,22.65625,20.2524071,25.6670647,54,56,53,53,56,3409.7168,3510.00269,3409.7168,3610.28833,27.0235958,14.2476606,0.601436,1.77241325,100.285789,17.3422928,5.529377,26.35439,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,126.953125,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:23:54,10.9375,10.15625,2.34375,3.125,6.640625,53,54,51,50,55,3409.71484,3510.00049,3409.71484,3510.00049,19.09093,6.75313,0.577577949,1.36436689,100.285728,17.3516922,5.53237152,26.3513947,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,95.703125,3.90625,27,7.98117065,70.8874359
05/13/2022 01:23:55,20.3125,37.5,8.59375,10.9375,19.3359375,58,70,55,59,70,3409.71533,3510.00122,3409.71533,3409.71533,27.2305946,14.6408463,0.589017868,1.49709928,100.285744,17.3554916,5.53358459,26.3501816,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,113.28125,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:23:56,14.0625,21.875,3.125,10.2678537,12.3325882,51,53,50,50,54,3409.71631,3510.002,3409.71631,3510.002,22.0610542,9.931294,0.5805343,1.32412231,100.285774,17.3918915,5.545189,26.3385773,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,126.953125,5.859375,27,7.98117065,70.8874359
05/13/2022 01:23:57,10.15625,3.125,0,2.34375,3.90625,49,52,50,49,53,3409.715,3610.28662,3610.28662,3510.001,16.3918552,4.470658,0.5581378,1.25954449,100.285744,17.3946762,5.54607773,26.3376884,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,125,5.859375,27,7.98117065,70.8874359
05/13/2022 01:23:58,15.625,2.34375,0.7692337,0,4.684496,51,52,50,49,53,3510.00073,3409.71484,3409.71484,3510.00073,16.8836155,4.81218863,0.5866094,1.27917409,100.285736,17.3942337,5.54593658,26.33783,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,117.1875,5.859375,27,7.98117065,70.8874359
05/13/2022 01:23:59,8.59375,6.25,3.125,5.46875,5.859375,50,53,51,49,52,3510.00122,3409.71533,3610.28687,3409.71533,17.3877,5.205293,0.5890483,1.29681671,100.285751,17.3857269,5.54322433,26.3405418,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,129.882813,5.859375,27,7.98117065,70.8874359
05/13/2022 01:24:00,7.8125,10.9375,4.6875,1.5625,6.25,54,55,52,51,55,3409.7146,3510.00049,3810.85767,3409.7146,17.6350765,5.64409542,0.5727441,1.29879153,100.285728,17.3905334,5.544758,26.3390083,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,107.421875,5.859375,27,7.98117065,70.8874359
05/13/2022 01:24:01,5.46875,8.59375,5.46875,7.03125,6.640625,51,52,50,49,53,3409.71338,3409.71338,3509.999,3409.71338,18.7442913,6.54544,0.6232479,1.36785173,100.28569,17.4782333,5.57271957,26.3110466,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,112.304688,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:02,12.6364117,5.46875,0.78125,1.5625,5.112231,50,52,50,49,52,3409.718,3610.28955,3409.718,3409.718,16.7068977,4.70355558,0.5659443,1.285844,100.28582,17.4560852,5.56565857,26.3181076,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,116.210938,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:03,13.28125,2.35614777,4.6875,3.13739777,5.865574,51,53,52,50,53,3409.71436,3510,3510,3510,18.523777,6.10319233,0.717485845,1.37882113,100.285713,17.001976,5.42087173,26.4628944,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,102.539063,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:04,12.5,4.615384,0.78125,0,4.47415733,51,53,51,50,53,3409.71655,3409.71655,3409.71655,3610.288,18.1367683,5.45563555,1.01389611,1.40424514,100.285782,16.8199158,5.36282349,26.5209427,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,125.976563,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:05,9.375,9.375,0,0,4.6875,51,52,50,49,52,3409.715,3409.715,3510.00073,3610.28638,17.3845463,5.12784958,0.7517645,1.33274245,100.285736,16.8201218,5.36288834,26.5208778,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,124.023438,5.859375,27,7.98117065,70.8874359
05/13/2022 01:24:06,9.375,2.34375,3.90625,0.78125,4.1015625,50,52,50,48,52,3610.287,3510.00146,3610.287,3510.00146,16.3198013,4.3343544,0.5736252,1.26508856,100.285751,16.7916718,5.353817,26.52995,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,123.046875,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:07,7.8125,6.25,4.6875,3.90625,5.6640625,50,52,50,49,52,3510.00073,3610.28638,3510.00073,3510.00073,16.4039421,4.41636753,0.5706757,1.26362145,100.285736,16.7924576,5.35406876,26.5296974,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,125.976563,5.859375,27,7.98117065,70.8874359
05/13/2022 01:24:08,9.375,5.46875,0,3.125,4.4921875,50,52,49,48,52,3409.71484,3510.00049,3409.71484,3610.28613,16.8860226,4.88107729,0.582823336,1.28694928,100.285728,16.7898178,5.35322571,26.53054,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,123.046875,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:09,9.375,6.25,0,0,3.90625,51,53,50,49,53,3510.00171,3510.00171,3510.00171,3610.2876,17.275898,5.106213,0.596788347,1.29435682,100.285767,16.7903519,5.35339737,26.5303688,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,125,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:10,10.9375,3.90625,0,0.793647766,3.90934944,49,52,49,48,52,3409.71582,3510.00146,3409.71582,3510.00146,16.7964363,4.749365,0.5661748,1.27771878,100.285759,16.7895889,5.353153,26.5306129,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,126.953125,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:11,9.375,1.5625,1.5625,3.90625,4.1015625,49,52,50,49,52,3610.28613,3510.00049,3409.71484,3409.71484,16.1530323,4.19112968,0.569156766,1.257339,100.285728,16.7884827,5.35279846,26.5309677,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,121.09375,5.859375,27,7.98117065,70.8874359
05/13/2022 01:24:12,13.28125,3.13739777,0,0,4.104662,50,51,49,48,51,3810.85815,3510.001,3409.715,3510.001,16.2617,4.330384,0.5538962,1.26256192,100.285736,16.7874222,5.352463,26.5313034,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,127.929688,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:13,11.71875,3.87018919,0,0,3.89723778,51,53,50,49,53,3409.715,3510.00073,3409.715,3409.715,17.0989571,4.957254,0.577997,1.289378,100.285736,16.7876129,5.352524,26.5312424,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,116.210938,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:14,6.25,7.03125,4.6875,0,4.4921875,50,52,49,49,52,3409.71558,3510.00146,3409.71558,3510.00146,17.2859135,5.11646461,0.58188796,1.29276192,100.285751,16.7862244,5.3520813,26.5316849,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,125,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:15,7.8125,6.25,3.125,0.78125,4.4921875,49,52,49,48,52,3409.71533,3810.8584,3510.00122,3409.71533,16.55249,4.607972,0.567576468,1.27637827,100.285744,16.7860947,5.35203934,26.5317268,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,119.140625,5.859375,27,7.98117065,70.8874359
05/13/2022 01:24:16,10.1810513,5.518353,0.78125,3.90625,5.09672737,50,52,50,49,52,3409.71533,3409.71533,3510.001,3510.001,16.7024422,4.71113348,0.5710465,1.27854741,100.285744,16.78009,5.35012436,26.5336418,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,125,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:17,7.764423,20.20433,11.68269,7.8125,11.8659859,57,66,57,58,63,3409.715,3510.00073,3409.715,3510.00073,22.4720249,10.12811,0.5686821,1.36409593,100.285736,16.9365845,5.4000206,26.4837456,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,123.046875,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:18,25.78125,44.53125,4.6875,3.90625,19.7265625,55,60,53,54,60,3610.28687,3409.71533,3610.28687,3510.001,27.70654,15.1646023,0.7381523,1.45170164,100.285744,17.0064163,5.422287,26.46148,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,108.398438,4.8828125,27,7.98117065,70.8874359
05/13/2022 01:24:19,3.90625,7.8125,3.90625,2.34375,4.4921875,52,53,50,49,53,3610.287,3510.00122,3409.71558,3510.00122,18.6516247,5.49449253,1.45525372,1.49012971,100.285751,17.0317841,5.430374,26.453392,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,114.257813,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:20,5.46875,6.25,3.90625,2.35614777,4.495287,51,52,50,49,52,3610.28662,3510.001,3610.28662,3610.28662,17.4628754,4.86895275,1.06961679,1.38296282,100.285744,17.0308533,5.4300766,26.45369,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,119.140625,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:21,7.03125,10.9375,0.78125,0,4.6875,50,52,50,49,52,3510.00122,3409.71558,3610.287,3610.287,17.8026752,4.60046,1.6088382,1.5042485,100.285751,17.0282059,5.42923355,26.4545326,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,116.210938,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:22,10.9747047,5.555558,2.38095522,0,4.72780466,50,53,51,49,53,3409.71533,3610.28687,3510.001,3409.71533,17.9218578,4.69888735,1.62014043,1.51107323,100.285744,17.0273819,5.42897034,26.4547958,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,112.304688,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:23,13.2572117,8.521634,1.53846145,1.53846145,6.21394539,52,53,51,49,53,3510.00049,3510.00049,3510.00049,3510.00049,18.4146748,5.203937,1.65029526,1.52892768,100.285728,17.027298,5.42894363,26.4548225,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,107.421875,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:24,13.28125,8.59375,0,0,5.46875,51,53,52,50,53,3810.85742,3510.00024,3409.7146,3510.00024,18.8925037,5.45918369,1.67558682,1.5419544,100.285721,17.0269241,5.42882538,26.45494,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,117.1875,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:25,14.0625,0.78125,5.46875,0,5.078125,50,52,50,49,52,3510.002,3510.002,3610.28784,3510.002,18.3827457,5.11331272,1.640985,1.52061534,100.285774,17.0260468,5.428543,26.4552231,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,117.1875,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:26,10.9375,5.49355125,1.5625,0.78125,4.693699,51,52,50,49,52,3409.71436,3409.71436,3510,3409.71436,17.9500351,4.75713253,1.6219883,1.5125494,100.285713,16.81601,5.361576,26.52219,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,109.375,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:27,17.1875,4.651439,3.125,2.34375,6.82692528,51,52,50,49,52,3510.00122,3510.00122,3610.287,3409.71558,18.855835,5.51511,1.63076353,1.53531563,100.285751,16.8016129,5.356987,26.52678,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,115.234375,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:28,14.0625,4.6875,0,0.78125,4.8828125,51,53,51,50,53,3409.716,3510.002,3510.002,3510.002,18.6194153,5.2795577,1.63474774,1.52957213,100.285767,16.7997742,5.35639954,26.5273666,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,113.28125,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:29,7.8125,8.59375,0,0.78125,4.296875,52,53,50,49,53,3409.71533,3409.71533,3510.001,3409.71533,18.8665218,5.44552946,1.6533947,1.53585482,100.285744,16.7975464,5.35569,26.5280762,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,110.351563,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:30,6.25,10.9375,0,0,4.296875,51,53,51,50,53,3409.71533,3610.28687,3510.001,3409.71533,18.1271133,4.978835,1.6486994,1.52383757,100.285744,16.7969055,5.355484,26.5282822,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,114.257813,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:31,9.375,7.8125,0,0,4.296875,50,52,50,49,52,3409.71558,3510.00122,3409.71558,3510.00122,17.869978,4.653851,1.60835981,1.51036513,100.285751,16.7954636,5.35502625,26.52874,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,124.023438,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:32,10.15625,1.5625,2.34375,3.90625,4.4921875,50,52,50,48,53,3409.71558,3510.00122,3409.71558,3510.00122,17.9030228,4.6753664,1.62733746,1.50863755,100.285751,16.7946472,5.354767,26.529,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,113.28125,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:33,7.03125,9.375,0,0,4.1015625,51,53,49,48,54,3509.999,3409.71338,3509.999,3509.999,18.6275978,5.3033824,1.66372645,1.52704251,100.285683,16.7939682,5.35454941,26.5292168,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,110.351563,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:34,19.53125,2.34375,0.78125,0,5.6640625,51,53,51,49,53,3409.717,3409.717,3409.717,3510.003,18.8295479,5.502337,1.65185964,1.53687584,100.2858,16.793129,5.35428238,26.5294838,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,118.164063,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:35,12.562,5.49355125,3.90625,0.78125,5.68576431,50,52,50,49,52,3409.65332,3409.65332,3409.65332,3509.93726,19.2461,5.85824442,1.63909519,1.53894544,100.283928,16.7826843,5.350952,26.532814,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,114.257813,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:36,14.0625,3.88221145,0,0.78125,4.681492,51,53,51,50,53,3409.777,3409.777,3409.777,3510.06445,17.8971958,4.69256353,1.60019326,1.50578547,100.28756,16.7749939,5.3484993,26.5352669,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,115.234375,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:37,9.375,2.34375,5.46875,1.5625,4.6875,50,52,50,49,52,3510.001,3510.001,3409.71533,3510.001,17.991951,4.76139641,1.63142216,1.51028335,100.285744,16.7859039,5.3519783,26.5317879,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,117.1875,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:38,11.71875,3.90625,0.78125,5.46875,5.46875,50,53,50,49,53,3610.28662,3409.715,3409.715,3510.00073,18.8347111,5.52439737,1.70829582,1.56217957,100.285736,16.7526627,5.341381,26.5423851,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,118.164063,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:39,8.59375,9.375,6.25,5.46875,7.421875,55,68,52,53,68,3409.7146,3409.7146,3409.7146,3409.7146,21.046978,7.411637,1.81859744,1.63004267,100.285728,16.9132385,5.392578,26.491188,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,107.421875,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:40,23.5294113,29.4117622,8.69565,4.347825,16.49617,71,61,58,56,70,3409.716,3510.00171,3409.716,3409.716,27.865427,14.78087,1.17435765,1.51802671,100.285767,16.9586868,5.40706635,26.4767,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,101.5625,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:41,7.500005,14.1666651,7.62711763,2.54237652,7.959044,50,52,50,49,52,3409.71533,3409.71533,3409.71533,3510.00122,18.1859779,6.105642,0.6025318,1.29601419,100.285751,16.984848,5.415409,26.4683571,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,128.90625,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:42,6.25,3.125,6.25,0.78125,4.1015625,50,52,50,48,52,3409.71533,3510.00122,3409.71533,3409.71533,16.2890224,4.353553,0.5849821,1.26555192,100.285744,16.9906311,5.41725159,26.4665146,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,122.070313,5.859375,27,7.98117065,70.88752
05/13/2022 01:24:43,10.9375,2.34375,0.78125,2.34375,4.1015625,51,53,50,49,53,3510,3510,3409.71436,3510,16.964838,4.86778355,0.596554935,1.28322816,100.285713,16.9902115,5.417118,26.4666481,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,118.164063,5.859375,27,7.98117065,70.88752
05/13/2022 01:24:44,7.8125,10.15625,0,0.78125,4.6875,51,53,51,50,53,3409.716,3510.002,3409.716,3610.28784,17.237421,5.069047,0.595332563,1.29038358,100.285767,16.990387,5.41717529,26.46659,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,126.953125,5.859375,27,7.98117065,70.88752
05/13/2022 01:24:45,7.03125,6.25,5.46875,0,4.6875,50,52,49,49,52,3509.99414,3409.7085,3409.7085,3409.7085,16.7967758,4.81602049,0.598501,1.27832413,100.285545,16.989975,5.41704559,26.46672,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,124.023438,5.859375,27,7.98117065,70.88752
05/13/2022 01:24:46,6.22596169,10.9375,0.78125,0,4.48617935,50,52,49,49,52,3810.86572,3409.722,3510.00781,3409.722,16.2946358,4.28623533,0.587233,1.26102221,100.285934,16.9899063,5.41702271,26.4667435,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,119.140625,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:47,10.1934547,4.6875,0,0,3.72023582,50,52,50,48,52,3409.71558,3409.71558,3409.71558,3409.71558,16.2733917,4.299045,0.572014034,1.258662,100.285751,16.9898071,5.416992,26.466774,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,122.070313,5.859375,27,7.98117065,70.88752
05/13/2022 01:24:48,6.25,1.5625,6.25,0,3.515625,55,53,51,49,55,3409.71533,3510.00122,3510.00122,3510.00122,17.2571716,5.085617,0.5989794,1.29563928,100.285744,16.7715988,5.34741974,26.5363464,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,128.90625,4.8828125,27,7.98117065,70.88752
05/13/2022 01:24:49,7.8125,7.8125,1.5625,2.34375,4.8828125,50,52,50,48,52,3409.715,3510.00073,3510.00073,3409.715,17.4009132,5.30878925,0.5757058,1.31173706,100.285736,16.6633682,5.312908,26.570858,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,113.28125,5.859375,28,7.98117065,70.88789
05/13/2022 01:24:50,12.5,9.523809,0.793647766,1.57489777,6.0980916,51,52,50,49,52,3409.71533,3510.001,3510.001,3409.71533,17.0242729,4.972296,0.5897812,1.289896,100.285744,16.662796,5.312725,26.5710411,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,126.953125,5.859375,28,7.98117065,70.88789
