,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Used Space","Used Space"
12/15/2023 21:38:25,0,0,2.30768919,1.5625,0,0,100,100,100,100,100,100,100,100,40.3870239,69.3492661,10.8433914,4.79252243,66,2550,8000.98242,0,62,12,0,1,6141,466.7422,5674.258,7.60042667,60.9250031,286.1328,60.546875,41.85985,49.8164864
12/15/2023 21:38:26,0,0,0,0,0,0,98.4375,98.4127,100,100,100,100,100,100,39.84251,69.34878,10.8433151,4.79259872,66,2550,8000.98242,0,77,16,0,1,6141,466.7422,5674.258,7.60042667,63.0630035,436.523438,41.9921875,41.85985,49.8164864
12/15/2023 21:38:27,0.78125,0,2.34375,1.5625,0,0,100,100,98.4127,100,100,100,100,100,40.38938,68.7570953,10.7508011,4.885113,66,2550,8000.98242,0,77,16,0,2,6141,466.7422,5674.258,7.60042667,62.4680023,274.414063,82.03125,41.85985,49.8164864
12/15/2023 21:38:28,0,0.78125,0,0,0,0,100,100,98.46154,100,100,100,100,100,40.0012,68.72658,10.7460289,4.889885,66,2550,8000.98242,0,85,18,0,2,6141,466.7422,5674.258,7.60042667,63.573,373.046875,77.14844,41.85985,49.8164864
12/15/2023 21:38:29,0,0,0.78125,2.38095522,0,0,100,100,100,100,100,96.875,100,98.4375,40.08185,68.7398758,10.7481079,4.887806,66,2550,8000.98242,0,80,17,0,2,6141,466.7422,5674.258,7.60042667,63.2900047,333.984375,81.05469,41.85999,49.8164864
12/15/2023 21:38:30,0,0,0,0,0,0,100,100,100,100,100,100,100,100,39.9999962,68.73941,10.7480354,4.88787842,66,2550,8000.98242,0,82,17,0,1,6141,466.7422,5674.258,7.60042667,63.3560028,147.460938,113.28125,41.85999,49.8164864
12/15/2023 21:38:31,0,0,0,3.125,0,0,100,100,100,100,98.4375,95.3125,100,100,39.9999962,68.71743,10.7445984,4.89131546,66,2550,8000.98242,0,83,17,0,2,6141,466.7422,5674.258,7.60042667,62.7720032,384.765625,74.21875,41.85999,49.8164864
12/15/2023 21:38:32,0,0,0,0,0,0,100,100,100,100,100,96.82539,100,100,39.84127,68.71765,10.7446327,4.891281,66,2550,8000.98242,0,85,17,0,1,6141,466.7422,5674.258,7.60042667,62.951004,343.75,39.0625,41.85999,49.8164864
12/15/2023 21:38:33,0,0,1.5625,1.5625,0,0,100,100,100,100,96.92308,98.46154,100,100,40.0817261,68.7095,10.7433586,4.892555,66,2550,8000.98242,0,84,17,0,2,6141,466.7422,5674.258,7.60042667,62.9180031,455.078125,59.5703125,41.85999,49.8164864
12/15/2023 21:38:34,0,0,0,0,0,0,100,100,100,100,100,100,100,100,39.9999962,68.70806,10.7431335,4.8927803,66,2550,8000.98242,0,85,17,0,1,6141,466.7422,5674.258,7.60042667,63.6660042,130.859375,91.796875,41.85999,49.8164864
12/15/2023 21:38:35,0,0,1.5625,0,0,0,100,100,100,100,95.38461,98.46154,100,100,39.8485527,68.7025452,10.7422714,4.89364243,65,2550,8000.98242,0,85,18,0,2,6141,466.7422,5674.258,7.60042667,62.6460037,560.5469,74.21875,41.85999,49.8164864
12/15/2023 21:38:36,0,0.78125,0,0,1.5625,0,100,100,100,100,98.4127,100,100,100,40.15501,68.70431,10.7425461,4.893368,65,2550,8000.98242,0,84,17,0,2,6141,466.7422,5674.258,7.60042667,63.821003,63.4765625,342.773438,41.85999,49.8164864
12/15/2023 21:38:37,0,0,1.5625,1.5625,0,0,100,100,100,100,98.4375,98.4375,100,100,40.15625,68.80141,10.7577286,4.87818527,63,2550,8000.98242,0,83,17,0,2,6141,466.7422,5674.258,7.60042667,61.8530045,313.476563,78.125,41.85999,49.8164864
12/15/2023 21:38:38,0,0.78125,0,0,0.78125,0,100,100,100,100,95.3125,100,100,100,39.921875,68.72502,10.7457848,4.890129,65,2550,8000.98242,0,77,16,0,2,6141,466.7422,5674.258,7.60042667,62.939003,156.25,49.8046875,41.85999,49.8164864
12/15/2023 21:38:39,0,0,1.5625,0.78125,0,0.793647766,100,100,100,100,100,98.4375,100,100,40.2356148,68.7154846,10.7442932,4.89162064,65,2550,8000.98242,0,69,14,0,2,6141,466.7422,5674.258,7.60042667,62.539,254.882813,43.9453125,41.85999,49.8164864
12/15/2023 21:38:40,0,0,1.5625,0,0,0,100,100,100,100,100,98.4375,100,100,40.07813,68.7154846,10.7442932,4.89162064,66,2550,8000.98242,0,66,13,0,1,6141,466.7422,5674.258,7.60042667,61.708004,440.4297,27.34375,41.85999,49.8164864
12/15/2023 21:38:41,0,0,1.5625,1.5625,0.7692337,0.7692337,100,100,100,100,100,95.3125,100,100,40.23197,68.71423,10.7440987,4.891815,66,2550,8000.98242,0,65,13,0,2,6141,466.7422,5674.258,7.60042667,62.0700035,443.359375,65.42969,41.85999,49.8164864
12/15/2023 21:38:42,0,0,0,0,0,0.793647766,100,100,100,100,98.4375,100,100,100,40.001236,68.7154541,10.7442894,4.89162445,66,2550,8000.98242,0,83,17,0,1,6141,466.7422,5674.258,7.60042667,63.9230042,328.125,71.28906,41.85999,49.8164864
12/15/2023 21:38:43,0.78125,0.78125,3.90625,2.34375,0,0.7692337,100,100,100,100,98.4375,100,100,100,40.78005,68.68808,10.7400093,4.89590454,66,2550,8000.98242,0,80,17,0,2,6141,466.7422,5674.258,7.60042667,60.3360023,369.140625,84.96094,41.85999,49.8164864
12/15/2023 21:38:44,0,0,0.7692337,2.31971145,0.78125,0,100,100,100,100,100,100,100,100,40.3870239,68.93513,10.7786369,4.857277,66,2550,8000.98242,0,86,18,0,2,6141,466.7422,5674.258,7.60042667,63.4790039,321.289063,99.609375,41.85999,49.8164864
12/15/2023 21:38:45,0,4.838711,7.80397034,6.25,0,0,100,100,100,100,100,98.4375,100,100,41.8111458,69.26019,10.829464,4.80645,65,2550,8000.98242,0,82,17,0,2,6141,466.7422,5674.258,7.60042667,63.6120033,273.4375,48.828125,41.85999,49.8164864
12/15/2023 21:38:46,0.78125,9.848488,9.302884,2.38095522,0.78125,0.78125,100,100,100,100,100,100,100,100,42.38761,69.36273,10.8454971,4.79041672,66,2550,8000.98242,0,83,17,0,1,6141,466.7422,5674.258,7.60042667,62.9860039,328.125,75.19531,41.85999,49.8164864
12/15/2023 21:38:47,1.5625,0.793647766,4.6875,6.25,2.34375,1.5625,100,100,100,100,100,98.46154,100,100,41.6430664,69.29405,10.8347588,4.801155,66,2550,8000.98242,0,82,17,0,2,6141,466.7422,5674.258,7.60042667,63.8280029,358.398438,70.3125,41.85999,49.8164864
12/15/2023 21:38:48,0,0,0,0,0,0,100,100,100,100,100,100,100,100,39.9999962,69.3253555,10.839653,4.796261,65,2550,8000.98242,0,83,17,0,2,6141,466.7422,5674.258,7.60042667,63.6590042,505.859375,59.5703125,41.85999,49.8164864
12/15/2023 21:38:49,0,0,1.5625,0.78125,0,0,100,100,100,100,100,100,100,100,40.234375,69.31662,10.8382874,4.7976265,66,2550,8000.98242,0,86,18,0,1,6141,466.7422,5674.258,7.60042667,63.1480026,242.1875,87.890625,41.85999,49.8164864
12/15/2023 21:38:50,0,0,0,0,0,0.793647766,100,100,100,100,98.4127,100,100,100,39.9999962,69.32973,10.8403358,4.795578,66,2550,8000.98242,0,85,17,0,1,6141,466.7422,5674.258,7.60042667,63.4090042,296.875,89.84375,41.85999,49.8164864
12/15/2023 21:38:51,0,0,1.5625,1.5625,0.78125,0,100,100,100,100,100,100,100,100,40.39062,69.31296,10.8377151,4.7981987,66,2550,8000.98242,0,83,17,0,1,6141,466.7422,5674.258,7.60042667,62.3640022,185.546875,400.390625,41.85999,49.8164864
12/15/2023 21:38:52,0,0,0.78125,0,0,0.78125,100,100,100,100,100,98.4127,100,100,40.07689,69.4015,10.8515587,4.784355,63,2550,8000.98242,0,82,17,0,1,6141,466.7422,5674.258,7.60042667,63.340004,417.96875,67.38281,41.85999,49.8164864
12/15/2023 21:38:53,0,0,2.34375,1.5625,0,0,100,100,100,100,96.92308,98.46154,100,100,40.15986,69.31965,10.83876,4.79715347,64,2550,8000.98242,0,82,17,0,1,6141,466.7422,5674.258,7.60042667,62.726,328.125,69.33594,41.85999,49.8164864
12/15/2023 21:38:54,0,0,0,0,0,0.7692337,100,100,100,100,98.4375,100,100,100,39.9988,69.30625,10.8366661,4.79924774,65,2550,8000.98242,0,71,15,0,2,6141,466.7422,5674.258,7.60042667,62.442,361.328125,41.015625,41.85999,49.8164864
12/15/2023 21:38:55,0,0.793647766,2.34375,1.5625,0,1.5625,100,100,100,100,98.4375,100,100,100,40.5481148,69.29503,10.8349113,4.8010025,65,2550,8000.98242,0,66,13,0,2,6141,466.7422,5674.258,7.60042667,61.2180023,283.203125,89.84375,41.85999,49.8164864
12/15/2023 21:38:56,0,0,0,0,0,0,100,100,100,100,100,98.46154,100,100,39.9230766,69.34605,10.8428879,4.793026,66,2550,8000.98242,0,68,14,0,1,6141,466.7422,5674.258,7.60042667,62.1620026,293.9453,44.921875,41.85999,49.8164864
12/15/2023 21:38:57,0,0,1.5625,0.78125,0,0,100,100,100,100,100,100,100,100,40.234375,69.51378,10.8691139,4.7668,61,2550,8000.98242,0,68,14,0,1,6141,466.7422,5674.258,7.60042667,61.7580032,0,34.1796875,41.85999,49.8164864
12/15/2023 21:38:58,0,0,0,0,0,0,100,100,100,100,96.92308,100,100,100,39.8461533,69.61907,10.8855782,4.75033569,64,2550,8000.98242,0,80,17,0,2,6141,466.7422,5674.258,7.60042667,59.2110023,579.101563,111.328125,41.85999,49.8164864
12/15/2023 21:38:59,0,0,1.58730149,0.78125,0,0,100,100,100,100,96.82539,93.75,100,100,39.765625,69.2682648,10.8307266,4.805187,66,2550,8000.98242,0,76,16,0,2,6141,466.7422,5674.258,7.60042667,62.338,415.039063,52.734375,41.8601151,49.8164864
12/15/2023 21:39:00,0,0,0,0,0,0.7692337,100,100,100,100,100,100,100,100,40.0769234,69.2487,10.8276672,4.80824661,65,2550,8000.98242,0,79,16,0,1,6141,466.7422,5674.258,7.60042667,63.4810028,292.96875,93.75,41.8601151,49.8164864
12/15/2023 21:39:01,0,0,0,0,0,0,100,100,100,100,95.3125,100,100,100,39.765625,69.27124,10.831192,4.804722,66,2550,8000.98242,0,86,18,0,2,6141,466.7422,5674.258,7.60042667,64.3120041,533.2031,63.4765625,41.8601151,49.8164864
12/15/2023 21:39:02,0.78125,0,0.78125,0,0,0,100,100,100,100,100,100,100,100,40.15625,69.25302,10.8283424,4.80757141,66,2550,8000.98242,0,85,18,0,1,6141,466.7422,5674.258,7.60042667,62.8040047,293.9453,61.5234375,41.8601151,49.8164864
12/15/2023 21:39:03,0,0,3.90625,0.78125,0,0.78125,100,100,100,100,98.46154,96.92308,100,100,40.3161049,69.2415,10.8265419,4.809372,66,2550,8000.98242,0,84,18,0,2,6141,466.7422,5674.258,7.60042667,63.5090027,387.6953,68.359375,41.8601151,49.8164864
12/15/2023 21:39:04,0,0,0,0,0,0,100,100,100,100,96.82539,98.4127,100,100,39.7619057,69.28345,10.8330994,4.80281448,66,2550,8000.98242,0,86,18,0,2,6141,466.7422,5674.258,7.60042667,63.2630043,265.625,86.91406,41.8601151,49.8164864
12/15/2023 21:39:05,0.78125,0,0.78125,0,0,0,100,100,100,100,98.4375,100,100,100,40.07813,69.27949,10.8324814,4.80343246,66,2550,8000.98242,0,83,17,0,1,6141,466.7422,5674.258,7.60042667,63.5010033,435.546875,64.453125,41.8601151,49.8164864
12/15/2023 21:39:06,0,0,1.5625,0,0,0,100,100,100,100,100,100,100,100,40.15625,69.27981,10.832531,4.803383,65,2550,8000.98242,0,83,17,0,2,6141,466.7422,5674.258,7.60042667,63.8460045,345.703125,53.7109375,41.8601151,49.8164864
12/15/2023 21:39:07,0,0,4.6875,0.78125,0,0.78125,100,100,100,100,98.4375,96.875,100,100,40.39062,69.27451,10.8317032,4.80421066,66,2550,8000.98242,0,83,17,0,1,6141,466.7422,5674.258,7.60042667,62.3960037,196.289063,52.734375,41.8601151,49.8164864
12/15/2023 21:39:08,0,0,1.5625,1.5625,0,0,100,100,100,100,98.4375,98.4375,100,100,40.15625,69.27434,10.8316765,4.80423737,65,2550,8000.98242,0,85,17,0,1,6141,466.7422,5674.258,7.60042667,62.956,121.09375,320.3125,41.8601151,49.8164864
12/15/2023 21:39:09,0.78125,0,3.90625,1.5625,0.793647766,1.5625,100,100,100,100,98.4375,96.875,100,100,40.62624,69.3282852,10.8401108,4.795803,63,2550,8000.98242,0,84,17,0,1,6141,466.7422,5674.258,7.60042667,61.838,323.2422,46.875,41.8601151,49.8164864
12/15/2023 21:39:10,0,0,0.793647766,0,0,0.78125,100,100,100,100,98.4375,98.4375,100,100,40.001236,69.27468,10.83173,4.804184,65,2550,8000.98242,0,83,17,0,2,6141,466.7422,5674.258,7.60042667,63.3970032,614.2578,69.33594,41.8601151,49.8164864
12/15/2023 21:39:11,0,0,0.7692337,3.125,0,0,100,100,100,100,95.2381,100,100,100,40.15133,69.27507,10.8317909,4.804123,66,2550,8000.98242,0,76,16,0,2,6141,466.7422,5674.258,7.60042667,61.97,257.8125,62.5,41.8601151,49.8164864
12/15/2023 21:39:12,0,0,0,0,0,2.34375,100,100,100,100,100,98.4375,100,100,40.15625,69.27544,10.8318481,4.8040657,65,2550,8000.98242,0,60,12,0,2,6141,466.7422,5674.258,7.60042667,61.3740044,439.453125,67.38281,41.8601151,49.8164864
12/15/2023 21:39:13,0.78125,0,0.78125,1.5625,0,0,100,100,100,100,98.4375,100,100,100,40.234375,69.27178,10.8312759,4.804638,66,2550,8000.98242,0,70,15,0,2,6141,466.7422,5674.258,7.60042667,61.2040024,179.6875,63.4765625,41.8601151,49.8164864
12/15/2023 21:39:14,0.78125,0,0,1.5625,0,0,100,100,100,100,98.4375,100,100,100,40.15625,69.27859,10.83234,4.80357361,65,2550,8000.98242,0,70,14,0,2,6141,466.7422,5674.258,7.60042667,62.5490036,322.265625,50.78125,41.8601151,49.8164864
12/15/2023 21:39:15,0,0,3.125,1.5625,0,1.5625,100,100,100,100,98.4375,98.4375,100,100,40.4687538,69.27702,10.8320961,4.80381775,66,2550,8000.98242,0,76,16,0,1,6141,466.7422,5674.258,7.60042667,63.9780045,209.960938,76.171875,41.8601151,49.8164864
12/15/2023 21:39:16,0.78125,0,0.78125,0,0.793647766,1.5625,100,100,100,100,98.4375,100,100,100,40.31374,69.29623,10.8350983,4.80081558,65,2550,8000.98242,0,77,16,0,1,6141,466.7422,5674.258,7.60042667,62.6790047,482.421875,82.03125,41.8601151,49.8164864
12/15/2023 21:39:17,0,4.615384,6.25,13.2331734,2.30768919,1.5625,100,100,100,100,100,100,100,100,42.796875,69.83247,10.9189453,4.71696854,66,2550,8000.98242,0,85,18,0,2,6141,466.7422,5674.258,7.60042667,63.3000031,531.25,57.6171875,41.8601151,49.8164864
12/15/2023 21:39:18,0.78125,0.78125,7.8125,11.7435513,1.5625,1.5625,100,100,100,100,100,98.4375,100,100,42.3462257,69.8306,10.9186516,4.71726227,66,2550,8000.98242,0,84,18,0,1,6141,466.7422,5674.258,7.60042667,63.935,457.03125,67.38281,41.8601151,49.8164864
12/15/2023 21:39:19,0,3.125,4.6875,3.125,0.78125,1.5625,100,100,100,100,100,98.4375,100,100,41.2500038,69.75386,10.9066544,4.72925949,66,2550,8000.98242,0,84,18,0,2,6141,466.7422,5674.258,7.60042667,62.7230034,574.21875,82.03125,41.8601151,49.8164864
12/15/2023 21:39:20,0,0,0,0,0,0,100,100,100,100,96.92308,100,100,100,39.8461533,69.75589,10.906971,4.728943,66,2550,8000.98242,0,80,16,0,2,6141,466.7422,5674.258,7.60042667,63.5410042,541.0156,72.265625,41.8601151,49.8164864
12/15/2023 21:39:21,0,0,1.5625,1.5625,0,0.78125,100,100,100,100,93.650795,98.4375,100,100,39.9950371,69.70197,10.8985405,4.73737335,66,2550,8000.98242,0,76,16,0,1,6141,466.7422,5674.258,7.60042667,62.215004,248.046875,73.24219,41.8601151,49.8164864
12/15/2023 21:39:22,0,0,0,0.78125,0,0,100,100,100,100,98.4375,100,100,100,39.9999962,69.70256,10.898632,4.737282,65,2550,8000.98242,0,83,17,0,1,6141,466.7422,5674.258,7.60042667,63.3820038,178.710938,47.8515625,41.8601151,49.8164864
12/15/2023 21:39:23,0,0,3.125,0,0,0.793647766,100,100,100,100,96.875,100,100,100,40.2356148,69.69771,10.8978729,4.738041,65,2550,8000.98242,0,83,17,0,2,6141,466.7422,5674.258,7.60042667,62.414,491.210938,90.82031,41.8601151,49.8164864
12/15/2023 21:39:24,0,0,0,0,0,0,100,100,100,100,100,100,100,100,39.9999962,69.6985855,10.89801,4.73790359,66,2550,8000.98242,0,80,16,0,1,6141,466.7422,5674.258,7.60042667,63.8290024,366.210938,194.335938,41.8601151,49.8164864
12/15/2023 21:39:25,0,0,1.5625,2.34375,0,1.5625,100,100,100,100,96.875,98.4375,100,100,40.3125,69.706,10.89917,4.736744,66,2550,8000.98242,0,86,18,0,2,6141,466.7422,5674.258,7.60042667,63.8610039,336.914063,94.72656,41.8601151,49.8164864
12/15/2023 21:39:26,0,0,1.5625,0,0,0,100,100,100,100,95.3125,100,100,100,39.921875,69.70688,10.8993073,4.7366066,65,2550,8000.98242,0,67,14,0,1,6141,466.7422,5674.258,7.60042667,61.9430046,289.0625,56.640625,41.8601151,49.8164864
12/15/2023 21:39:27,0,0,1.5625,0,0,2.34375,100,100,100,100,100,98.4375,100,100,40.3125,69.69853,10.8980026,4.737911,66,2550,8000.98242,0,71,15,0,2,6141,466.7422,5674.258,7.60042667,61.8780022,359.375,55.6640625,41.8601151,49.8164864
12/15/2023 21:39:28,0,0,0,0,0,0.78125,100,100,100,100,96.875,100,100,100,39.921875,69.70102,10.8983917,4.737522,66,2550,8000.98242,0,73,15,0,2,6141,466.7422,5674.258,7.60042667,62.1190033,563.476563,62.5,41.8601151,49.8164864
12/15/2023 21:39:29,0,0,0.793647766,0.78125,0,0.78125,100,100,100,100,96.875,98.4375,100,100,40.001236,69.69339,10.8971977,4.738716,65,2550,8000.98242,0,82,17,0,2,6141,466.7422,5674.258,7.60042667,63.5700035,170.898438,53.7109375,41.8601151,49.8164864
12/15/2023 21:39:30,0,0,0,0,0,0.78125,100,100,100,100,96.875,100,100,100,39.921875,69.69012,10.8966866,4.73922729,64,2550,8000.98242,0,79,16,0,1,6141,466.7422,5674.258,7.60042667,61.914,403.3203,28.3203125,41.8601151,49.8164864
12/15/2023 21:39:31,0,0,1.5625,2.34375,0.7692337,0.78125,100,100,100,100,98.4375,98.4375,100,100,40.3894234,69.6830139,10.8955765,4.74033737,66,2550,8000.98242,0,78,16,0,1,6141,466.7422,5674.258,7.60042667,62.4500046,302.734375,68.359375,41.8601151,49.8164864
12/15/2023 21:39:32,0,0,4.651439,4.6875,0.78125,0,100,100,100,100,100,100,100,100,41.01202,69.44273,10.8580055,4.77790833,65,2550,8000.98242,0,79,16,0,1,6141,466.7422,5674.258,7.60042667,61.747,346.6797,26.3671875,41.8601151,49.8164864
12/15/2023 21:39:33,0,0,3.95665169,1.5625,0,0.78125,100,100,100,100,96.875,98.4375,100,100,40.3956642,69.4297,10.8559685,4.77994537,66,2550,8000.98242,0,76,15,0,1,6141,466.7422,5674.258,7.60042667,62.5360031,178.710938,109.375,41.8601151,49.8164864
12/15/2023 21:39:34,0,0,0,0.78125,0,0.78125,100,100,100,100,100,100,100,100,40.15625,69.44734,10.8587265,4.77718735,66,2550,8000.98242,0,86,18,0,2,6141,466.7422,5674.258,7.60042667,62.379,397.460938,60.546875,41.8601151,49.8164864
12/15/2023 21:39:35,0,0,1.5625,0,0,0,100,100,100,100,100,98.4375,100,100,40.07813,69.50953,10.86845,4.76746368,66,2550,8000.98242,0,79,16,0,1,6141,466.7422,5674.258,7.60042667,63.289,426.7578,91.796875,41.8601151,49.8164864
12/15/2023 21:39:36,0,0,3.90625,0.78125,0,0,100,100,100,100,98.4127,100,100,100,40.38938,68.74788,10.7493591,4.88655472,66,2550,8000.98242,0,86,18,0,1,6141,466.7422,5674.258,7.60042667,63.3110046,279.296875,56.640625,41.8601151,49.8164864
12/15/2023 21:39:37,0,0,3.125,4.6875,0,0,100,100,100,100,96.92308,100,100,100,40.6274033,68.73819,10.7478447,4.888069,66,2550,8000.98242,0,80,17,0,1,6141,466.7422,5674.258,7.60042667,62.8340034,336.914063,68.359375,41.8601151,49.8164864
12/15/2023 21:39:38,0,0,0,0,0,0.78125,100,100,100,100,93.75,98.46154,100,100,39.6887,68.70699,10.7429657,4.892948,66,2550,8000.98242,0,83,17,0,1,6141,466.7422,5674.258,7.60042667,63.712,370.1172,36.1328125,41.8601151,49.8164864
12/15/2023 21:39:39,0,0,3.125,0.78125,0,0.78125,100,100,100,100,98.46154,98.4127,100,100,40.31246,68.70372,10.7424545,4.89345932,66,2550,8000.98242,0,85,18,0,2,6141,466.7422,5674.258,7.60042667,63.2690048,541.0156,305.664063,41.8601151,49.8164864
12/15/2023 21:39:40,0,0,2.34375,0,0,0,100,100,100,100,96.82539,100,100,100,40.07565,68.7653961,10.7520981,4.883816,63,2550,8000.98242,0,85,18,0,2,6141,466.7422,5674.258,7.60042667,63.456,291.9922,47.8515625,41.8601151,49.8164864
12/15/2023 21:39:41,0,1.5625,1.5625,2.34375,0,0.78125,100,98.4127,100,100,96.875,100,100,100,40.38938,68.81526,10.7598953,4.87601852,64,2550,8000.98242,0,80,16,0,1,6141,466.7422,5674.258,7.60042667,62.3890038,301.7578,81.05469,41.8601151,49.8164864
12/15/2023 21:39:42,0,0,3.90625,0,0,0,100,100,100,100,96.92308,100,100,100,40.23678,68.74073,10.7482414,4.88767242,63,2550,8000.98242,0,81,17,0,2,6141,466.7422,5674.258,7.60042667,61.927002,220.703125,95.703125,41.8601151,49.8164864
12/15/2023 21:39:43,0,0,1.5625,0.78125,0,1.5625,100,100,100,100,98.4127,100,100,100,40.31126,68.74493,10.7488976,4.8870163,65,2550,8000.98242,0,65,13,0,2,6141,466.7422,5674.258,7.60042667,61.1790047,375.976563,52.734375,41.8601151,49.8164864
12/15/2023 21:39:44,0,0.78125,0.78125,0,0,0.78125,100,98.4375,100,100,96.92308,100,100,100,40.0024071,68.74527,10.748951,4.886963,65,2550,8000.98242,0,63,13,0,2,6141,466.7422,5674.258,7.60042667,60.8820038,333.984375,46.875,41.8601151,49.8164864
12/15/2023 21:39:45,0.78125,0,3.125,0,0,0,100,100,100,100,98.4127,98.46154,100,100,40.23434,68.7455139,10.7489891,4.88692474,64,2550,8000.98242,0,72,14,0,1,6141,466.7422,5674.258,7.60042667,60.998,199.21875,98.63281,41.8601151,49.8164864
12/15/2023 21:39:46,0,0,0,0.78125,0.78125,0,100,100,100,100,96.875,100,100,100,39.9999962,68.7455139,10.7489891,4.88692474,66,2550,8000.98242,0,69,14,0,1,6141,466.7422,5674.258,7.60042667,62.696003,223.632813,77.14844,41.8601151,49.8164864
12/15/2023 21:39:47,0,0,1.5625,0.78125,0,0.7692337,100,98.4375,100,100,95.3125,100,100,100,39.9988,68.74002,10.7481308,4.887783,66,2550,8000.98242,0,82,17,0,1,6141,466.7422,5674.258,7.60042667,63.3780022,164.0625,54.6875,41.8601151,49.8164864
12/15/2023 21:39:48,0.78125,2.34375,4.6875,2.34375,0.7692337,0,100,100,100,100,100,98.4375,100,98.4375,40.9363,69.2000046,10.8200531,4.81586075,66,2550,8000.98242,0,81,17,0,2,6141,466.7422,5674.258,7.60042667,63.795002,497.0703,76.171875,41.8601151,49.8164864
12/15/2023 21:39:49,0.78125,3.125,13.28125,4.76190472,0.78125,1.5625,100,100,100,100,100,98.4375,100,100,42.3511848,69.33775,10.8415909,4.794323,65,2550,8000.98242,0,88,18,0,2,6141,466.7422,5674.258,7.60042667,63.6280022,419.921875,88.86719,41.8601151,49.8164864
12/15/2023 21:39:50,0,7.8125,4.6875,2.34375,0,0.78125,100,100,100,100,98.4375,96.875,100,100,41.328125,69.381546,10.8484383,4.78747559,64,2550,8000.98242,0,84,17,0,1,6141,466.7422,5674.258,7.60042667,63.7620049,165.039063,72.265625,41.8601151,49.8164864
12/15/2023 21:39:51,0,4.6875,3.10096145,3.8461566,0,0.78125,100,100,100,100,96.875,100,100,100,41.08534,69.40567,10.852211,4.783703,66,2550,8000.98242,0,78,16,0,1,6141,466.7422,5674.258,7.60042667,61.8340034,445.3125,42.96875,41.8601151,49.8164864
12/15/2023 21:39:52,0.78125,0,0.78125,0,0,0,100,100,100,100,98.4375,100,100,100,40.07813,69.40569,10.8522148,4.783699,65,2550,8000.98242,0,85,18,0,2,6141,466.7422,5674.258,7.60042667,64.064,336.914063,71.28906,41.8601151,49.8164864
12/15/2023 21:39:53,0,0,1.5625,0.78125,0,0.793647766,100,100,100,100,100,98.4375,100,100,40.2356148,69.40599,10.8522606,4.78365326,65,2550,8000.98242,0,78,16,0,1,6141,466.7422,5674.258,7.60042667,61.6120033,193.359375,102.539063,41.8601151,49.8164864
12/15/2023 21:39:54,0,0,3.125,0.78125,0,0,100,100,100,100,98.4375,98.4375,100,100,40.234375,69.47072,10.862381,4.773533,66,2550,8000.98242,0,83,18,0,2,6141,466.7422,5674.258,7.60042667,62.9790039,155.273438,39.0625,41.8601151,49.8164864
12/15/2023 21:39:55,0,0,1.5625,0,0,0,100,100,100,100,98.4375,100,100,100,40.07813,69.37505,10.8474236,4.7884903,66,2550,8000.98242,0,80,16,0,1,6141,466.7422,5674.258,7.60042667,60.3960037,201.171875,67.38281,41.8601151,49.8164864
12/15/2023 21:39:56,0,0,1.5625,3.125,0,0,100,100,100,100,98.4375,100,100,100,40.39062,69.4381943,10.857296,4.778618,66,2550,8000.98242,0,83,17,0,1,6141,466.7422,5674.258,7.60042667,63.6210022,181.640625,341.796875,41.8601151,49.8164864
12/15/2023 21:39:57,0,0,4.6875,1.5625,0,0,100,100,100,100,95.3125,100,100,100,40.39062,69.42353,10.8550034,4.78091049,66,2550,8000.98242,0,83,17,0,2,6141,466.7422,5674.258,7.60042667,61.622,80.078125,365.234375,41.8601151,49.8164864
12/15/2023 21:39:58,0,0,0,0,0,0.7692337,100,100,100,100,92.1875,100,100,100,39.6863,69.4233856,10.85498,4.78093338,63,2550,8000.98242,0,83,17,0,2,6141,466.7422,5674.258,7.60042667,63.1180038,197.265625,77.14844,41.8601151,49.8164864
