,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
04/12/2020 19:59:02,3.125,2.34375,8.509612,3.08893919,4.26682854,36,38,37,36,38,902.5706,902.5706,902.5706,902.5706,1.291166,0.440248728,0.009152906,0.380785137,100.285629,76.28467,6.01697159,1.87055206,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3103333,30,61.9859161
04/12/2020 19:59:03,5.53075075,7.10565472,2.38095522,7.8125,5.7074604,36,37,37,36,37,902.5705,902.5705,902.5705,902.5705,1.33159244,0.40375495,0.0130283181,0.393614978,100.285614,76.28187,6.01675034,1.87077332,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3103333,30,61.9859161
04/12/2020 19:59:04,4.6875,4.66346169,6.153846,6.25,5.43870354,36,37,37,36,37,902.57074,902.57074,902.57074,902.57074,1.29674339,0.478058964,0.009333039,0.3877786,100.285637,76.2818146,6.01674652,1.87077713,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3103333,30,61.9859161
04/12/2020 19:59:05,6.2379837,10.9375,11.71875,10.15625,9.762621,37,39,38,36,39,1403.99915,1403.99915,1403.99915,1403.99915,1.91173077,0.892963231,0.0119698541,0.441010535,100.285652,75.62659,5.965065,1.92245865,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3103333,30,61.9859161
04/12/2020 19:59:06,3.13739777,3.14980149,7.10565472,5.46875,4.7154007,36,38,38,36,38,902.5701,902.5701,902.5701,902.5701,1.18062115,0.3730123,0.00959754549,0.364276081,100.285568,75.58939,5.9621315,1.92539215,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3103333,30,61.9859161
04/12/2020 19:59:07,10.15625,12.5868082,10.0480795,14.84375,11.9087219,36,38,37,36,38,902.5709,902.5709,902.5709,902.5709,2.08516765,1.08019316,0.01313732,0.4230828,100.28566,75.0162354,5.91692352,1.97060013,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3103333,30,61.9859161
04/12/2020 19:59:08,6.983173,2.320075,3.125,7.03125,4.8648715,36,38,37,35,38,1002.85626,1002.85626,1002.85626,1002.85626,1.14469159,0.374614149,0.00765883224,0.36428082,100.285622,75.0151749,5.9168396,1.970684,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:09,8.668155,4.724705,6.299603,10.9375,7.657492,36,38,36,36,38,902.5704,902.5704,902.5704,902.5704,1.47469211,0.5016526,0.0133561641,0.4103038,100.2856,75.01503,5.916828,1.9706955,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:10,4.6875,6.25,7.776439,5.46875,6.04567528,36,38,37,36,38,902.5709,902.5709,902.5709,902.5709,1.15877438,0.378826559,0.008856797,0.364838928,100.28566,75.0140152,5.916748,1.9707756,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:11,3.88221145,2.3317337,1.5625,7.03125,3.70192528,36,38,37,36,38,1002.85657,1002.85657,1002.85657,1002.85657,1.31255186,0.381453365,0.0147600584,0.38534078,100.28566,75.0076752,5.91624832,1.97127533,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:12,5.505955,4.737103,7.88690472,6.25,6.094992,36,38,38,36,38,902.570435,902.570435,902.570435,902.570435,1.22678769,0.421390355,0.00913135,0.371750116,100.2856,75.00676,5.916176,1.97134781,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:13,4.6875,3.125,3.88221145,9.375,5.26742935,36,38,37,36,38,1002.8559,902.5703,902.5703,902.5703,1.35011113,0.4254126,0.0131873023,0.3912233,100.285591,75.00608,5.91612244,1.97140121,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:14,6.995189,10.8533621,10.9375,10.9375,9.930885,36,37,36,36,37,902.5707,902.5707,902.5707,902.5707,1.57773089,0.7289074,0.0111112082,0.407107383,100.285637,75.00608,5.91612244,1.97140121,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:15,6.299603,3.93105149,6.27480125,4.6875,5.29823875,37,37,37,36,37,902.5707,902.5707,902.5707,902.5707,1.32065487,0.409078956,0.0144568188,0.380165339,100.285629,75.00502,5.91603851,1.97148514,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:16,7.8125,5.420673,2.31971145,5.46875,5.255413,36,38,37,36,38,902.5708,902.5708,902.5708,902.5708,1.23311281,0.381577164,0.0119434269,0.371164948,100.285645,75.004776,5.91601944,1.97150421,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:17,3.88221145,3.125,3.90625,7.03125,4.48617935,36,37,36,35,37,902.5707,902.5707,902.5707,902.5707,1.29676211,0.4221663,0.0122146858,0.381450653,100.285629,75.00395,5.91595459,1.97156906,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:18,5.46875,4.6875,4.6875,5.46875,5.078125,36,37,37,36,37,1002.85632,902.57074,902.57074,902.57074,1.246509,0.3788975,0.0104962792,0.377502024,100.285637,75.00304,5.915882,1.97164154,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:19,3.125,7.03125,2.34375,3.90625,4.1015625,36,38,37,36,38,902.5707,902.5707,902.5707,902.5707,1.38610792,0.515009046,0.0105946129,0.400008231,100.285629,74.99839,5.915516,1.97200775,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:20,5.46875,6.25,7.8125,3.125,5.6640625,36,37,36,36,37,1002.85596,1002.85596,1002.85596,1002.85596,1.30400169,0.392002732,0.0128236553,0.3858036,100.2856,74.998,5.91548538,1.97203827,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:21,6.25,8.59375,7.8125,9.375,8.0078125,36,37,37,36,37,902.570862,902.570862,902.570862,902.570862,1.38530719,0.54619956,0.008493607,0.38827914,100.285645,74.96609,5.91296768,1.974556,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:22,3.94345522,4.737103,7.8125,7.03125,5.881077,35,38,37,35,38,902.57074,902.57074,902.57074,902.57074,1.35514081,0.4240355,0.0132337967,0.38907364,100.285637,74.9657,5.912937,1.97458649,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:23,3.858173,3.87018919,7.8125,5.505955,5.26170158,36,37,37,35,37,902.5704,902.5704,902.5704,902.5704,1.2094208,0.4193512,0.008532069,0.368707269,100.285591,74.9660339,5.912964,1.97455978,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:24,4.71230125,3.91864777,1.58730149,10.8894234,5.27691841,36,37,37,35,37,902.5709,902.5709,902.5709,902.5709,1.46006,0.496863335,0.0138884345,0.4063132,100.28566,74.96584,5.91294861,1.974575,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:25,3.08893919,6.25,7.8125,5.46875,5.65505028,36,38,36,36,38,1002.8562,1002.8562,902.5706,902.5706,1.28722382,0.491740882,0.008978501,0.387419254,100.285622,74.87173,5.905525,1.98199844,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:26,2.34375,7.8125,2.3317337,5.46875,4.48918343,36,36,36,35,36,902.568054,902.568054,902.568054,902.568054,1.2965014,0.378445148,0.0136787407,0.385010958,100.285339,74.8711,5.90547562,1.982048,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:27,2.34375,6.27480125,6.262398,6.25,5.282736,36,38,37,36,38,902.573242,902.573242,902.573242,902.573242,1.24802339,0.456931263,0.007527799,0.373391062,100.285919,74.86999,5.905388,1.98213577,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:28,7.8125,4.66346169,4.6274066,7.8125,6.22896576,36,38,37,36,38,902.5707,902.5707,902.5707,902.5707,1.43595088,0.4959747,0.0174058359,0.4041818,100.285629,74.91661,5.90906525,1.9784584,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:29,4.6875,4.737103,7.911706,9.412205,6.68712854,36,37,37,35,37,902.570435,902.570435,902.570435,902.570435,1.354676,0.48108,0.007968324,0.392394364,100.2856,74.91385,5.908848,1.97867584,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:30,5.46875,4.6875,4.724705,1.5625,4.110861,36,37,37,36,37,1002.85657,1002.85657,1002.85657,1002.85657,1.33603954,0.4059149,0.0170305371,0.3920087,100.28566,74.91409,5.908867,1.97865677,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:31,7.03125,6.1899066,3.88221145,7.03125,6.03365326,36,37,37,36,37,1002.85638,1403.9989,1403.9989,1403.9989,1.23767674,0.38992402,0.008027848,0.369281,100.285637,74.91371,5.90883636,1.97868729,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:32,4.6875,3.90625,8.533657,3.125,5.063099,36,38,36,36,38,902.570557,902.570557,902.570557,902.570557,1.32874262,0.423924267,0.0164702386,0.3930733,100.285622,74.91424,5.90887833,1.97864532,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:33,5.46875,2.34375,6.25,6.25,5.078125,36,37,36,35,37,902.570251,902.570251,902.570251,902.570251,1.25612974,0.4182238,0.009114278,0.3790324,100.285583,74.91438,5.90889,1.97863388,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:34,6.27480125,7.182461,3.90625,9.375,6.684625,36,37,37,35,37,902.5707,902.5707,902.5707,902.5707,1.46636653,0.5227134,0.0131678246,0.413925022,100.285629,74.90674,5.908287,1.9792366,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:35,6.1899066,4.616475,6.25,5.46875,5.63128,36,37,37,36,37,902.571,902.571,902.571,902.571,1.26707327,0.397706538,0.0105909,0.37335965,100.285667,74.90631,5.90825272,1.97927094,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:36,9.461808,0.793647766,8.730162,10.15625,7.285464,36,37,37,35,37,902.570557,902.570557,902.570557,902.570557,1.6416949,0.6879448,0.0116393156,0.360635,100.285614,74.90616,5.90824127,1.97928238,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:37,7.03125,5.46875,7.69230747,3.125,5.82932854,35,37,36,35,37,902.5707,902.5707,902.5707,902.5707,1.32375288,0.411640346,0.01336138,0.387052983,100.285629,74.90587,5.90821838,1.97930527,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104134,30,61.9859161
04/12/2020 19:59:38,6.177884,7.740384,7.03125,4.6875,6.40925169,36,37,36,35,37,902.5706,902.5706,902.5706,902.5706,1.24245667,0.435069,0.008669853,0.3772902,100.285622,74.91066,5.908596,1.97892761,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:39,3.93105149,4.724705,6.349206,8.59375,5.89967346,36,37,37,35,37,902.5707,902.5707,902.5707,902.5707,1.45259047,0.488071859,0.0143315373,0.4088486,100.285629,74.9109039,5.908615,1.97890854,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:40,7.03125,3.10096145,7.69230747,2.34375,5.042064,36,37,37,35,37,902.5707,902.5707,902.5707,902.5707,1.16038859,0.378396869,0.008297642,0.3648522,100.285629,74.9113846,5.90865326,1.97887039,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:41,8.509612,3.90625,10.15625,7.8125,7.59615326,36,37,36,35,37,902.570557,902.570557,902.570557,902.570557,1.73568869,0.7865675,0.0143465437,0.3870527,100.285614,74.98843,5.91473,1.97279358,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:42,11.0243082,3.14980149,3.96825075,7.8125,6.4887104,36,37,37,36,37,902.57074,902.57074,902.57074,902.57074,1.33626509,0.4809966,0.009251113,0.382113844,100.285637,74.9907,5.91490936,1.97261429,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:43,3.125,10.1081734,4.66346169,3.90625,5.45072,36,37,37,35,37,1002.85626,1002.85626,1002.85626,1403.99878,1.321026,0.396533459,0.01213629,0.389215082,100.285622,74.9905548,5.914898,1.97262573,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:44,6.995189,2.34375,6.1899066,10.2058525,6.43367767,36,37,36,35,37,902.57074,902.57074,902.57074,902.57074,1.35711956,0.4954438,0.008756002,0.3906758,100.285637,74.9907,5.91490936,1.97261429,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:45,6.31200075,4.71230125,6.299603,6.995189,6.079781,36,37,36,35,37,902.5706,902.5706,902.5706,902.5706,1.33793819,0.397256881,0.0148925371,0.385980248,100.285622,74.9907,5.91490936,1.97261429,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:46,5.46875,6.9711566,4.651439,4.6875,5.44471741,36,36,36,35,36,902.5707,902.5707,902.5707,902.5707,1.14300632,0.3749926,0.00831144,0.36472553,100.285629,74.990654,5.91490555,1.9726181,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:47,4.639423,6.25,5.46875,3.90625,5.0661087,36,37,36,35,37,902.570557,902.570557,902.570557,902.570557,1.34839284,0.42269215,0.0137702525,0.3872656,100.285614,74.9906,5.91490173,1.97262192,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:48,7.87450075,4.699898,6.349206,4.6875,5.902773,36,37,37,35,37,902.57074,902.57074,902.57074,902.57074,1.17923784,0.393754244,0.008345111,0.368657559,100.285637,74.9905548,5.914898,1.97262573,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:49,6.25,4.6875,3.076923,7.03125,5.261421,36,37,37,36,37,902.570557,902.570557,902.570557,902.570557,1.435783,0.4877555,0.0145034743,0.4072551,100.285614,74.99022,5.914871,1.97265244,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:50,4.639423,3.1129837,6.25,3.90625,4.477167,36,37,36,36,37,902.5708,902.5708,902.5708,902.5708,1.20009482,0.373295218,0.0104673579,0.369704664,100.285645,74.989975,5.914852,1.97267151,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:51,4.724705,4.724705,3.16220522,5.46875,4.520088,36,37,37,35,37,902.5705,902.5705,902.5705,902.5705,1.24956036,0.3797359,0.0131810168,0.3780806,100.285606,74.98993,5.91484833,1.97267532,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:52,6.25,3.90625,4.651439,4.6875,4.87380028,35,37,36,35,37,902.5706,902.5706,902.5706,902.5706,1.31341171,0.4396758,0.013001658,0.3836405,100.285622,74.99017,5.9148674,1.97265625,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:53,3.90625,6.25,4.76190472,1.5625,4.120159,36,37,37,36,37,902.5706,902.5706,902.5706,902.5706,1.22304535,0.394291222,0.0127210356,0.376274824,100.285622,74.99022,5.914871,1.97265244,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:54,6.1899066,4.651439,4.615384,7.8125,5.817306,36,37,37,35,37,902.5706,902.5706,902.5706,902.5706,1.40062094,0.476640642,0.012072227,0.403843284,100.285622,74.98993,5.91484833,1.97267532,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:55,2.34375,6.25,5.46875,3.90625,4.4921875,36,36,36,35,36,902.5652,902.5652,902.5652,902.5652,1.1664629,0.38323912,0.0100965807,0.36790958,100.285027,74.9909439,5.91492844,1.97259521,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:56,7.8125,7.03125,2.34375,4.6875,5.46875,35,36,36,35,36,902.5757,902.5757,902.5757,902.5757,1.29193628,0.380760759,0.01355518,0.3842863,100.286186,74.99167,5.91498566,1.972538,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:57,4.6875,4.6875,4.699898,6.25,5.08122444,36,37,37,36,37,902.571,902.571,902.571,902.571,1.2142843,0.410521,0.007597702,0.3703267,100.285667,74.99133,5.914959,1.9725647,0,1354.00012,2504.988,2708.00024,0,0,0,0,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 19:59:59,5.46875,6.25,13.1610575,10.15625,8.759016,47,52,47,48,51,3409.713,3409.713,3409.713,3409.713,3.07462525,2.00583553,0.0138834817,0.475196451,100.285675,75.16713,5.92882538,1.95869827,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 20:00:00,47.6923065,55.384613,63.8461533,68.46154,58.8461533,54,55,58,60,57,3409.71143,3409.71143,3409.71143,3409.71143,26.4576,14.6984158,0.0944941044,0.754050255,100.285629,76.5435638,6.03739166,1.850132,32,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 20:00:01,41.5386543,47.6190453,46.0317421,51.5873032,46.6941833,61,61,66,55,65,3409.71118,3409.71118,3509.99683,3409.71118,34.23546,22.6300163,0.05897254,0.680588663,100.285622,77.23062,6.09158325,1.7959404,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 20:00:02,31.92308,47.65625,46.875,42.1875,42.1604576,56,63,67,59,63,3409.71143,3409.71143,3409.71143,3409.71143,34.07003,22.46965,0.07209937,0.7472006,100.285637,78.94037,6.22644043,1.66108322,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 20:00:03,44.53125,55.46875,57.8125,71.875,57.421875,53,61,61,61,63,3409.71118,3409.71118,3409.71118,3409.71118,37.6362648,26.023447,0.0192310978,0.9381759,100.285622,78.90347,6.22353,1.66399384,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 20:00:04,41.40625,50.78125,48.4375,71.09375,52.9296875,61,61,66,65,65,3409.70825,3409.70825,3409.70825,3409.70825,38.97619,27.31326,0.023810992,0.9997097,100.285538,78.80684,6.215908,1.6716156,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 20:00:05,42.96875,62.5,43.75,67.96875,54.296875,66,68,54,59,68,3409.7124,3409.7124,3409.7124,3409.7124,38.90658,27.26999,0.0126186823,0.9732955,100.28566,79.0168839,6.23247528,1.65504837,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 20:00:06,43.2167664,46.875,51.5625,69.53125,52.7963753,54,63,67,58,65,3509.99536,3509.99536,3409.70972,3409.70972,34.2618866,26.9659672,0.01898562,1.05278516,100.285583,78.96886,6.22868729,1.65883636,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 20:00:07,46.09375,46.09375,47.65625,71.09375,52.734375,65,69,54,66,69,3409.71484,3409.71484,3409.71484,3409.71484,28.5660915,27.2301178,0.0121371252,0.954003453,100.285728,79.05325,6.235344,1.65217972,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.3104973,30,61.9859161
04/12/2020 20:00:08,14.02644,51.5625,42.96875,52.34375,40.2253647,55,61,63,60,63,3409.70459,3409.70459,3409.70459,3409.70459,25.79037,24.436512,0.0178633463,0.9890238,100.285431,79.01984,6.232708,1.65481567,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.30802,30,61.9859161
04/12/2020 20:00:09,23.4375,46.875,44.8660736,49.21875,41.0993347,68,54,68,64,68,3409.71826,3409.71826,3409.71826,3409.71826,25.724638,24.3607941,0.0159722362,0.983828366,100.285835,79.0161057,6.23241425,1.65510941,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.30802,30,61.9859161
04/12/2020 20:00:10,17.1875,49.21875,49.8437538,47.65625,40.97656,63,61,61,64,64,3409.71143,3509.997,3409.71143,3409.71143,26.01582,24.6451511,0.0175531358,1.036854,100.285629,79.0102539,6.23195267,1.655571,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.30802,30,61.9859161
04/12/2020 20:00:11,16.40625,47.65625,46.09375,58.59375,42.1875,66,61,66,62,66,3409.71118,3409.71118,3409.71118,3409.71118,26.1408043,24.7840366,0.0179024991,0.9785688,100.285622,78.95024,6.22721863,1.660305,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.30802,30,61.9859161
04/12/2020 20:00:12,19.53125,46.875,43.75,50,40.0390625,56,56,64,58,64,3409.71021,3409.71021,3409.71021,3409.71021,26.24002,24.9041462,0.0136527121,0.9751849,100.285591,78.6567154,6.204067,1.68345642,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.30802,30,61.9859161
04/12/2020 20:00:13,14.84375,40.625,49.21875,54.6875,39.84375,54,56,62,61,62,3409.71069,3409.71069,3409.71069,3610.28174,26.0082321,24.6566753,0.0180851165,0.9659041,100.285606,78.66455,6.204685,1.68283844,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.30802,30,61.9859161
04/12/2020 20:00:14,19.53125,50.78125,50.78125,50.78125,42.96875,67,55,58,67,67,3409.71313,3409.71313,3409.71313,3409.71313,26.1270752,24.7715282,0.012311019,0.9782712,100.285683,78.5718842,6.19737625,1.6901474,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.30802,30,61.9859161
04/12/2020 20:00:15,31.4484119,46.875,57.8125,60.577877,49.1784439,55,57,64,60,64,3409.708,3409.708,3409.708,3509.99341,26.7832851,25.3991852,0.0190258361,1.08766413,100.28553,77.40739,6.105526,1.78199768,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.30802,30,61.9859161
04/12/2020 20:00:16,17.1634617,46.09375,46.09375,50.9855728,40.084137,64,56,64,63,64,3409.714,3409.714,3409.714,3409.714,26.5954342,25.235321,0.0120429015,0.979020655,100.285706,77.4145,6.10608673,1.78143692,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,32,74204,12860,55.30802,30,61.9859161
