,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/1,/atigpu/0/temperature/2,/atigpu/0/temperature/3,/atigpu/0/temperature/7,/atigpu/0/temperature/8,/atigpu/0/temperature/9,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #2","Fan #3","Fan #4","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Memory","GPU VRM Core","GPU VRM Memory","GPU Liquid","GPU PLX","GPU Hot Spot","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total Bytes Written","Used Space","Temperature","Used Space"
04/02/2020 23:04:49,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.824000061,0.56,0.424000025,0.576000035,57.5,45,34,52,36,51,2339,678,872,86.71875,96.875,29.6875,96.09375,77.34375,68,70,56,65,70,3699.97144,3699.97144,3699.97144,3699.97144,72.2475,64.71115,0,4.69811869,99.99922,23.3044434,3.71449661,12.22451,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,683,8,307.63,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:04:50,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.576000035,0.0720000044,0.576000035,57.5,45,34,52,36,53,2343,678,877,87.5,93.75,30.46875,95.3125,76.75781,69,70,57,64,70,3700.03345,3700.03345,3700.03345,3700.03345,71.84033,64.2909241,0,4.660758,100.0009,23.30413,3.714447,12.22456,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,4,8,305.1,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:04:51,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.576000035,0.008,0.56,57.5,45,34,52,36,51,2343,680,870,86.71875,95.3125,26.5625,95.3125,75.97656,69,68,56,64,69,3700.00122,3700.00122,3700.00122,3700.00122,71.63952,64.14712,0,4.657951,100.000038,23.30346,3.71434021,12.2246666,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,789,8,303.72998,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:04:52,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.568,0.56,0.576000035,57.5,45,34,52,36,51,2343,680,868,86.15385,96.92308,31.5384636,91.53846,76.53846,68,69,57,63,69,3700.002,3700.002,3700.002,3700.002,72.15908,64.66196,0,4.672108,100.000053,23.3034821,3.714344,12.2246628,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,962,8,304.94,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:04:53,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.568,0.552000046,0.568,57,45,34,52,36,53,2343,680,863,89.84375,91.40625,28.90625,94.53125,76.171875,65,69,65,64,69,3700.00171,3700.00171,3700.00171,3700.00171,72.31625,64.8608246,0,4.669321,100.000046,23.3033447,3.71432114,12.2246857,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,759,8,306.75,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:04:54,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.568,0.008,0.568,57,45,34,52,36,52,2339,676,871,86.71875,92.96875,28.125,97.65625,76.36719,66,66,65,63,66,3700.0022,3700.0022,3700.0022,3700.0022,71.97359,64.46419,0,4.66467142,100.000061,23.3032684,3.71430969,12.2246971,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,745,8,307.09,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:04:55,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.97600007,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.568,57.5,45,34,53,36,51,2335,676,864,87.5,95.3125,30.46875,96.875,77.53906,67,67,64,63,67,3700.00171,3700.00171,3700.00171,3700.00171,72.04441,64.48825,0,4.74732637,100.000046,23.2913971,3.7124176,12.2265892,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,696,8,307.74,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:04:56,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.568,0.56,0.568,57,45,34,53,36,51,2339,674,872,82.8125,94.53125,28.125,97.65625,75.78125,66,68,66,61,68,3700.0022,3700.0022,3700.0022,3700.0022,71.79565,64.26317,0,4.65849972,100.000061,23.2849655,3.71139145,12.2276154,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,696,8,308.96,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:04:57,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.576000035,0.144000009,0.568,57.5,45,34,53,36,52,2339,674,865,83.59375,95.3125,30.46875,96.09375,76.36719,68,69,58,63,69,3700.00171,3700.00171,3700.00171,3700.00171,71.7884,64.31997,0,4.658314,100.000046,23.2847977,3.71136475,12.2276421,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,696,4,306.53,150,0.900000036,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:04:58,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.008,0.576000035,57.5,45,34,53,36,52,2343,677,860,83.84615,94.61538,29.9999962,93.84615,75.57693,68,69,58,62,69,3700.0022,3700.0022,3700.0022,3700.0022,72.55514,65.12662,0,4.6683507,100.000061,23.28463,3.711338,12.2276688,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,16,8,325.93,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:04:59,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.568,57.5,45,34,53,36,52,2343,680,876,85.15625,94.53125,28.125,97.65625,76.36719,68,69,56,65,69,3700.002,3700.002,3700.002,3700.002,72.2219238,64.76635,0,4.663298,100.000053,23.2846069,3.71133423,12.2276726,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,16,8,310.91,1500,1.087,1,28,4862.163,47.68873,29,41.24842
04/02/2020 23:05:00,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.824000061,0.552000046,0.008,0.584000051,57.5,45,34,53,36,51,2343,680,867,85.9375,96.875,25,96.09375,75.97656,68,69,56,64,69,3700.002,3700.002,3700.002,3700.002,72.37902,64.95447,0,4.683537,100.000053,23.2840271,3.71124268,12.2277641,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,16,8,313.84,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:05:01,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.352000028,0.56,57.5,45,34,52,36,52,2339,677,861,78.125,94.53125,35.9375,96.09375,76.171875,67,69,60,65,69,3700.002,3700.002,3700.002,3700.002,73.2510147,65.78946,0,4.683564,100.000053,23.28357,3.7111702,12.2278366,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,16,8,324.33,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:05:02,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.424000025,0.576000035,57.5,45,34,53,36,52,2343,674,869,85.15625,92.1875,32.8125,95.3125,76.36719,69,70,57,64,70,3700.0022,3700.0022,3700.0022,3700.0022,72.4269,64.9504547,0,4.66567755,100.000053,23.2834549,3.71115112,12.2278557,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,16,8,308.32,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:05:03,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.97600007,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.2,0.576000035,57.5,45,34,52,36,52,2339,678,866,86.71875,96.09375,23.4375,96.09375,75.58594,68,68,59,64,68,3700.00171,3700.00171,3700.00171,3700.00171,72.55221,65.07033,0,4.666999,100.000046,23.28312,3.71109772,12.2279091,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,16,8,341.52,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:05:04,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.024,3.36000013,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.008,0.576000035,57.5,45,34,53,36,51,2343,677,868,86.92307,96.92308,27.6923065,93.07692,76.15385,68,69,57,64,69,3700.0022,3700.0022,3700.0022,3700.0022,72.4028244,64.89727,0,4.66261244,100.000061,23.2830963,3.711094,12.2279129,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,16,4,304,150,0.900000036,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:05:05,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.544,0.56,57.5,45,34,52,36,53,2339,679,873,89.0625,96.09375,22.65625,95.3125,75.78125,69,69,56,65,69,3700.00171,3700.00171,3700.00171,3700.00171,72.14846,64.66998,0,4.65695333,100.000046,23.2830734,3.71109,12.2279167,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,16,8,303.33,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:05:06,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.576000035,0.424000025,0.568,57.5,45,34,53,36,51,2343,679,859,82.8125,96.09375,28.90625,95.3125,75.78125,66,69,63,63,69,3700.002,3700.002,3700.002,3700.002,72.55527,65.04817,0,4.66396046,100.000053,23.2828827,3.71105957,12.2279472,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,16,8,309.34,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:05:07,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.536,0.568,57.5,45,34,52,36,53,2343,676,877,85.15625,96.875,26.5625,96.09375,76.171875,65,69,64,62,69,3700.001,3700.001,3700.001,3700.001,72.33368,64.84147,0,4.66852856,100.000031,23.28276,3.7110405,12.2279663,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,875,8,319.21,1500,1.087,0,28,4862.163,47.68873,29,41.24842
04/02/2020 23:05:08,84.70589,60.7843132,86.66667,86.66667,84.31373,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.568,57.5,45,34,53,36,51,2343,674,877,85.9375,98.4375,22.65625,96.09375,75.78125,65,70,65,63,70,3700.00415,3700.00415,3700.00415,3700.00415,72.25696,64.7697144,0,4.66168976,100.000114,23.2826385,3.71102142,12.2279854,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,875,8,328.85,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:09,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.576000035,0.496000022,0.56,57.5,45,34,53,36,53,2343,677,870,84.375,97.65625,28.125,97.65625,76.953125,66,69,58,63,69,3700.001,3700.001,3700.001,3700.001,71.9281,64.411026,0,4.66221571,100.000031,23.282692,3.711029,12.2279778,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,875,8,306.41,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:10,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.576000035,0.352000028,0.56,57.5,45,34,53,36,51,2343,677,864,82.03125,92.96875,32.03125,97.65625,76.171875,68,69,55,64,69,3700.00171,3700.00171,3700.00171,3700.00171,72.0951462,64.61027,0,4.659828,100.000046,23.2826385,3.71102142,12.2279854,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,875,8,305.93,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:11,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.536,0.56,57.5,45,34,52,36,51,2339,679,868,87.5,95.3125,28.90625,92.96875,76.171875,63,67,64,60,67,3700.0022,3700.0022,3700.0022,3700.0022,71.97416,64.43599,0,4.65493155,100.000061,23.28267,3.71102524,12.2279816,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,875,8,308.24,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:12,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.56,57.5,45,34,53,36,51,2339,680,862,82.8125,96.09375,33.59375,92.1875,76.171875,64,67,63,60,67,3700.002,3700.002,3700.002,3700.002,72.38155,64.86882,0,4.666119,100.000053,23.2826385,3.71102142,12.2279854,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,875,4,306.82,150,0.900000036,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:13,84.70589,60.7843132,87.45098,87.45098,84.31373,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.56,0.568,57.5,45,34,53,36,54,2343,676,872,88.28125,96.09375,30.46875,92.96875,76.953125,69,69,57,64,69,3700.002,3700.002,3700.002,3700.002,72.66646,65.17307,0,4.67973566,100.000053,23.2822876,3.7109642,12.2280426,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,875,8,309.75,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:14,84.70589,60.7843132,87.45098,87.45098,84.31373,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.544,0.344,0.576000035,57.5,45,34,52,36,52,2343,678,870,88.28125,96.09375,23.4375,96.875,76.171875,68,69,61,64,69,3700.00269,3700.00269,3700.00269,3700.00269,71.93473,64.47811,0,4.66069651,100.000076,23.28231,3.710968,12.2280388,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,875,4,331.3,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:15,83.92157,61.9607849,87.05882,87.05882,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.568,0.144000009,0.576000035,57,45,34,52,36,53,2343,676,873,88.28125,94.53125,22.65625,96.875,75.58594,67,68,64,61,68,3700.001,3700.001,3700.001,3700.001,72.0413361,64.60166,0,4.659681,100.000023,23.2822876,3.7109642,12.2280426,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,875,8,303.08,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:16,83.92157,61.56863,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.552000046,0.208,0.536,57,45,34,52,36,52,2343,676,879,85.15625,95.3125,28.125,96.09375,76.171875,67,68,65,61,68,3700.00171,3700.00171,3700.00171,3700.00171,72.37737,64.89786,0,4.66624641,100.000046,23.28231,3.710968,12.2280388,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,6,8,313.16,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:17,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.576000035,0.0720000044,0.576000035,57.5,45,34,52,36,51,2339,679,868,87.5,96.09375,28.90625,93.75,76.5625,65,69,64,64,69,3700.00317,3700.00317,3700.00317,3700.00317,72.60724,65.1448441,0,4.66914225,100.000092,23.2822037,3.71095276,12.228054,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,6,8,316.6,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:18,83.92157,60.7843132,87.05882,87.05882,84.31373,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.576000035,0.536,0.528,58,45,34,51,36,52,2339,678,871,85.15625,96.875,26.5625,94.53125,75.78125,68,69,59,65,69,3700.001,3700.001,3700.001,3700.001,72.29501,64.89284,0,4.666214,100.000023,23.2820358,3.710926,12.2280807,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,6,8,313.68,150,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:19,83.92157,61.9607849,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.0800000057,0.576000035,57.5,45,34,53,36,52,2343,681,872,81.25,94.53125,32.03125,96.09375,75.97656,67,68,59,62,68,3700.002,3700.002,3700.002,3700.002,72.62256,65.11647,0,4.676365,100.000053,23.2814865,3.71083832,12.2281685,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,6,8,318.91,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:20,83.92157,60.7843132,87.05882,87.05882,84.31373,100,0.864,1.024,3.344,3.344,1.04000008,1.97600007,0.576000035,3.456,3.37600017,1.016,0.816000044,0.576000035,0.352000028,0.568,58,45,34,53,36,53,2339,678,868,84.375,97.65625,27.34375,95.3125,76.171875,68,68,56,64,68,3700.0022,3700.0022,3700.0022,3700.0022,72.19949,64.73378,0,4.67225,100.000053,23.2804413,3.71067047,12.2283363,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,567,8,319.18,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:21,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.536,0.56,57.5,45,34,53,36,51,2339,677,863,85.15625,96.875,27.34375,94.53125,75.97656,68,69,57,65,69,3700.00171,3700.00171,3700.00171,3700.00171,72.3248444,64.88416,0,4.662366,100.000046,23.2796936,3.71055222,12.2284546,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,49,12,304.919983,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:22,84.70589,61.9607849,87.45098,87.45098,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.576000035,0.56,0.568,58,45,34,52,36,52,2347,677,876,80.46875,93.75,35.15625,96.09375,76.36719,69,69,57,65,69,3700.002,3700.002,3700.002,3700.002,72.68244,65.2429657,0,4.679038,100.000053,23.2792664,3.71048355,12.2285233,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,963,8,305.83,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:23,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.216,0.584000051,58,45,34,51,36,52,2339,682,868,85.15625,95.3125,28.90625,94.53125,75.97656,68,69,57,64,69,3700.002,3700.002,3700.002,3700.002,72.6797,65.20708,0,4.67610455,100.000053,23.2790985,3.71045685,12.22855,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,762,8,303.24,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:24,83.92157,60.7843132,87.05882,87.05882,84.31373,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.824000061,0.568,0.536,0.568,58,45,34,52,36,52,2339,684,879,89.84375,95.3125,25,93.75,75.97656,68,70,58,65,70,3700.002,3700.002,3700.002,3700.002,72.26214,64.82003,0,4.670628,100.000053,23.2790222,3.7104454,12.2285614,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,638,8,304.889984,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:25,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.56,0.424000025,0.576000035,57.5,45,34,53,36,52,2339,684,886,87.5,94.53125,30.46875,92.1875,76.171875,65,69,62,63,69,3700.0022,3700.0022,3700.0022,3700.0022,72.5137558,65.0191,0,4.67408276,100.000061,23.2788849,3.71042252,12.2285843,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,675,4,353.57,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:26,83.92157,60.7843132,87.05882,87.05882,84.31373,100,0.864,1.024,3.344,3.344,1.04000008,1.97600007,0.576000035,3.456,3.37600017,1.016,0.816000044,0.576000035,0.0800000057,0.56,58,45,34,52,36,52,2343,679,873,85.9375,96.09375,26.5625,97.65625,76.5625,65,69,64,65,69,3700.00171,3700.00171,3700.00171,3700.00171,72.39375,64.95871,0,4.66908026,100.000046,23.2786713,3.71038818,12.2286186,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,675,8,313.289978,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:27,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.584000051,58,45,34,53,36,52,2343,677,874,82.30769,96.15385,30.76923,95.38461,76.15385,69,70,58,64,70,3700.0022,3700.0022,3700.0022,3700.0022,72.79898,65.35293,0,4.672892,100.000053,23.2784042,3.71034622,12.2286606,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,675,8,306.389984,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:28,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.536,0.568,58,45,34,52,36,52,2343,681,875,87.5,96.09375,29.6875,92.96875,76.5625,69,70,57,65,70,3700.00171,3700.00171,3700.00171,3700.00171,72.76205,65.31424,0,4.670634,100.000046,23.2783356,3.71033478,12.228672,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,675,4,303.759979,150,0.900000036,0,28,4862.164,47.6887321,29,41.24842
04/02/2020 23:05:29,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.424000025,0.576000035,58,45,34,53,36,51,2339,684,882,82.8125,96.875,28.125,96.09375,75.97656,68,70,59,64,70,3700.003,3700.003,3700.003,3800.003,72.6671,65.18655,0,4.667263,100.000076,23.2781372,3.71030426,12.2287025,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,864,8,307.61,1500,1.087,0,28,4862.164,47.6887321,29,41.24842
