,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Used Space","Used Space"
08/12/2023 01:42:11,10.15625,9.375,12.5,9.375,10.3515625,51,51,51,50,51,802.284546,802.284546,802.284546,802.284546,2.955908,1.11134267,0.0301232841,1.23298979,100.285568,30.1935577,9.636276,22.2787361,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,49,43.293438,86.2874451
08/12/2023 01:42:12,14.84375,17.96875,14.84375,21.875,17.3828125,52,53,51,51,53,1403.99927,1403.99927,1403.99927,1403.99927,6.12633,3.9074924,0.247165725,1.60123372,100.28566,30.6591263,9.78486252,22.13015,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,49,43.293438,86.2874451
08/12/2023 01:42:13,17.1875,17.96875,20.3125,10.9375,16.6015625,50,51,50,50,51,802.2849,802.2849,802.2849,802.2849,3.17805386,1.16856515,0.08823431,1.38375628,100.285614,30.6538239,9.783173,22.13184,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:14,28.125,23.4375,14.84375,21.875,22.0703125,50,51,50,50,52,802.285461,802.285461,802.285461,802.285461,5.99035835,3.560351,0.434031963,1.61666107,100.285683,30.6582565,9.784588,22.1304245,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:15,38.28125,31.25,35.9375,35.9375,35.3515625,52,54,52,52,54,1403.99927,1403.99927,1805.14185,2607.42725,9.157932,6.73167753,0.3060213,1.81013393,100.28566,30.6609268,9.785439,22.1295738,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:16,42.96875,49.21875,45.3125,49.21875,46.6796875,68,67,64,62,67,3409.7124,3409.7124,3409.7124,3409.7124,16.1492214,13.8005085,0.08722678,2.15262127,100.28566,30.8183746,9.83569,22.0793228,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:17,49.21875,59.375,56.25,52.34375,54.296875,58,66,59,62,64,3409.7124,3409.7124,3309.42676,3309.42676,20.0468349,17.4128819,0.282336235,2.25176382,100.28566,30.9702454,9.884159,22.0308533,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:18,29.07986,34.57341,31.25,30.6919632,31.39881,61,55,54,54,61,3409.71118,3409.71118,3409.71118,3409.71118,10.5149927,8.410169,0.027330514,1.666661,100.285622,31.0632019,9.913826,22.0011864,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:19,28.7500019,39.6394272,24.21875,41.2019272,33.4525223,63,63,60,62,65,3409.70923,3409.70923,3409.70923,3409.70923,18.9074268,16.6572189,0.105626144,1.80700707,100.285561,31.3640213,10.00983,21.9051819,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:20,21.09375,37.5,32.8125,32.8125,31.0546875,63,63,68,57,68,3409.71533,3409.71533,3409.71533,3409.71533,17.29234,15.2311039,0.003951413,1.53101885,100.285751,31.2134018,9.961761,21.95325,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:21,31.25,45.3125,39.0625,40.625,39.0625,59,65,63,58,65,3409.712,3409.712,3409.712,3409.712,18.5860939,16.3704453,0.0725909,1.78310835,100.285645,31.2165146,9.962753,21.95226,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:22,41.40625,61.71875,53.125,53.90625,52.5390625,68,72,67,65,72,3409.71118,3409.71118,3409.71118,3409.71118,21.4634037,19.14732,0.08377592,2.102123,100.285622,31.21695,9.962894,21.9521179,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:23,52.34375,47.65625,51.5625,52.34375,50.9765625,53,54,53,54,54,1403.9989,1403.9989,3409.71143,3409.71143,14.2197361,11.9157448,0.134372815,1.79545736,100.285637,31.177803,9.950401,21.9646111,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:24,20.3125,28.90625,32.8125,27.34375,27.34375,65,63,62,59,63,3409.71338,3409.71338,3409.71338,3409.71338,12.2930193,10.2176247,0.0548454672,1.45786333,100.28569,31.14109,9.938683,21.97633,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:25,33.59375,45.3125,36.71875,40.625,39.0625,68,66,63,62,66,3409.71167,3409.71167,3409.71167,3409.71167,18.9241734,16.7452068,0.03591669,1.81354773,100.285637,31.09114,9.922741,21.9922714,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:26,39.84375,48.4375,35.9375,50.78125,43.75,65,58,60,57,63,2707.7124,2707.7124,2406.85547,2406.85547,13.661087,11.4557934,0.0559053048,1.78908956,100.285645,31.0787811,9.918797,21.9962158,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:27,17.96875,43.75,25.78125,40.625,32.03125,54,55,53,54,56,1403.99866,1403.99866,1403.99866,1403.99866,15.0085526,12.8263073,0.0600026771,1.71505046,100.285614,31.11988,9.931915,21.9830971,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:28,36.71875,41.40625,34.375,34.375,36.71875,65,64,61,61,65,3409.71313,3409.71313,3209.14185,3108.8562,16.7843857,14.453969,0.06904308,2.14179158,100.285683,31.272995,9.980782,21.93423,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:29,35.15625,35.9375,28.90625,34.375,33.59375,63,67,62,61,66,3409.71216,3409.71216,3409.71216,3409.71216,12.35678,10.2013,0.0187086388,1.84712541,100.285652,31.2658844,9.978512,21.9365,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:30,42.96875,39.84375,35.15625,43.75,40.4296875,66,66,63,61,67,3409.712,3409.712,3409.712,3409.712,14.0702705,11.82254,0.041160278,1.94847739,100.285645,31.2415161,9.970734,21.9442787,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:31,40.625,50,40.625,50,45.3125,66,68,61,63,67,3409.712,3409.712,3409.712,3409.712,19.2704716,17.0035877,0.052993644,2.049289,100.285645,31.24588,9.972126,21.9428864,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:32,40.625,35.15625,39.84375,32.8125,37.109375,56,57,55,56,57,1103.14185,902.5706,902.5706,902.5706,14.3093519,11.8773193,0.172074825,2.07125521,100.285622,31.23182,9.96764,21.9473724,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:33,29.6875,27.34375,38.28125,25.78125,30.2734375,53,53,52,53,54,1704.85559,2105.998,2507.14063,3309.42554,4.81156349,2.6713593,0.0501701,1.67651248,100.285622,31.1257324,9.933781,21.9812317,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:34,42.96875,43.75,29.8487072,45.3125,40.4699936,61,64,59,59,64,3409.71362,3409.71362,3409.71362,3409.71362,14.8432417,12.5075922,0.128191963,1.99443853,100.2857,31.193161,9.955299,21.959713,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:35,36.71875,32.8125,29.5312519,31.25,32.57812,60,63,58,60,63,3409.71216,3409.71216,3409.71216,3509.9978,13.1350689,10.836484,0.122004926,1.90401065,100.285652,31.2405853,9.970436,21.9445763,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:36,28.125,25.78125,18.75,18.89881,22.8887672,59,61,61,58,61,3409.712,3409.712,3409.712,3409.712,10.9109573,8.722221,0.0832135,1.68890321,100.285645,31.1935272,9.955418,21.9595947,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:37,26.6989117,20.3125,19.59325,24.7716312,22.8440762,52,53,51,53,53,1403.99841,1403.99841,1403.99841,1403.99841,9.650472,7.49845648,0.0635682642,1.64794075,100.285606,31.175148,9.949554,21.9654579,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:38,13.2572117,15.625,10.9375,13.3680582,13.2969437,52,52,51,52,53,1504.28455,1403.9989,1403.9989,1403.9989,3.961498,1.90648329,0.0390355848,1.49476826,100.285637,31.2056961,9.959301,21.9557114,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:39,33.59375,24.21875,20.9735565,28.6899033,26.8689938,56,56,53,55,56,2607.428,3409.71338,3409.71338,3409.71338,9.550476,7.350402,0.07771935,1.77400768,100.28569,30.8814621,9.85582352,22.0591888,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:40,18.75,19.53125,14.9801617,21.26736,18.63219,53,53,50,51,53,1403.99963,1805.14233,1504.28528,1403.99963,5.76803064,3.662354,0.0594775379,1.57719934,100.28569,30.89788,9.861061,22.0539513,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:41,28.125,11.71875,10.8653841,20.9495182,17.9146652,53,53,51,52,53,1403.99963,1403.99963,1403.99963,1403.99963,6.584218,4.49253273,0.0490305647,1.55075979,100.28569,30.8772125,9.85446548,22.0605469,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:42,26.1538448,18.4615364,19.9999981,26.1538448,22.6923046,56,54,53,53,55,1403.99915,1403.99915,1403.99915,1403.99915,5.267364,3.18591666,0.04563038,1.53435874,100.285652,30.9203949,9.868248,22.0467644,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28722
08/12/2023 01:42:43,38.88889,31.7460289,26.1904716,42.06349,34.7222137,52,53,51,52,53,902.5706,902.5706,902.5706,1303.71313,7.73273659,5.546532,0.08294425,1.71347809,100.285629,30.9468231,9.876682,22.03833,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:44,28.2862072,32.8125,25,26.5625,28.1653042,51,52,51,51,52,1403.99939,1403.99939,1403.99939,1403.99939,5.346739,3.21095419,0.0552691631,1.64124858,100.285667,30.9595032,9.88073,22.0342827,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:45,26.5024071,22.65625,25,23.4375,24.3990421,52,53,51,52,53,902.570068,902.570068,902.570068,902.570068,6.032589,3.93375564,0.0497019477,1.52744508,100.285561,30.9697037,9.883984,22.0310287,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:46,21.974205,21.09375,13.28125,21.875,19.5560513,51,52,51,51,52,1404.00012,1404.00012,1404.00012,1404.00012,6.93766069,4.79762,0.07656002,1.62159228,100.285728,30.9648132,9.882423,22.032589,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:47,25.697113,18.0555573,14.9181547,26.7609119,21.357935,52,53,51,51,53,1403.999,1403.999,1805.1416,1403.999,5.96182442,3.859003,0.05155661,1.58283091,100.285645,30.9550934,9.879322,22.03569,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:48,22.7306538,16.40625,17.103363,20.92548,19.2914371,53,53,53,53,54,1403.99915,1805.14172,1504.28479,2005.713,7.10266161,4.989635,0.0545717739,1.58209848,100.285652,30.85543,9.847515,22.0674973,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:49,34.915863,30.2163486,33.59375,39.84375,34.64243,52,53,51,51,53,1403.99878,1403.99878,1403.99878,1403.99878,7.363285,5.154704,0.08333806,1.77675509,100.285629,30.8650284,9.850578,22.0644341,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:50,23.4375,13.28125,17.96875,17.96875,18.1640625,51,52,50,51,52,1403.99927,1403.99927,1403.99927,1805.14185,3.93961835,1.89948225,0.0360283665,1.46034181,100.28566,30.8159714,9.834923,22.08009,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:51,19.53125,22.65625,10.15625,28.125,20.1171875,55,55,54,53,56,3409.71216,3209.14087,1403.99915,1805.14172,5.57080364,3.494647,0.0493685678,1.5201534,100.285652,30.7564774,9.815933,22.09908,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:52,24.21875,17.1875,17.96875,21.875,20.3125,52,53,51,53,54,1403.99866,1403.99866,1403.99866,1403.99866,6.278402,4.173463,0.06963652,1.58198953,100.285622,30.7746582,9.821735,22.093277,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:53,21.09375,17.1875,14.0625,19.53125,17.96875,52,53,51,52,54,1403.99939,1403.99939,1805.14209,2206.28467,5.518376,3.42610025,0.06533194,1.5639255,100.285667,30.7763824,9.822285,22.0927277,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:54,27.34375,32.8125,17.1875,34.375,27.9296875,52,53,51,52,53,1403.99878,1403.99878,1403.99878,1403.99878,5.01635361,2.98352647,0.05081917,1.47828794,100.285629,30.749527,9.813717,22.1012955,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:55,35.15625,47.65625,35.15625,33.59375,37.890625,56,56,54,56,57,1403.999,1403.999,1805.1416,1805.1416,10.3475733,8.211198,0.0520246141,1.68614841,100.285645,30.7913666,9.827068,22.087944,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:56,27.34375,25,21.09375,43.75,29.296875,52,52,51,53,53,1403.99915,1403.99915,1403.99915,1403.99915,5.10908365,3.09492922,0.037807636,1.491362,100.285652,30.7634354,9.818153,22.096859,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:57,18.75,13.28125,25.2232132,24.21875,20.3683014,52,53,51,52,53,1403.9989,1403.9989,1403.9989,1805.14136,5.13866138,3.195766,0.0112759508,1.32504678,100.285629,30.7750473,9.821861,22.0931511,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:58,9.412205,9.375,9.375,18.75,11.7280483,51,51,50,50,52,2206.285,1403.99951,1403.99951,1403.99951,3.17869186,1.3229301,0,1.20495117,100.285675,30.7328568,9.808395,22.106617,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:42:59,10.12019,5.46875,1.5504837,20.3125,9.362984,50,51,49,49,52,1403.99878,1403.99878,1403.99878,1805.14124,2.99491978,1.13930237,0,1.17845762,100.285629,30.7764511,9.822308,22.0927048,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:00,15.625,11.78075,3.90625,21.875,13.2967472,51,51,49,50,51,1805.14172,1403.99915,1403.99915,1403.99915,3.33358359,1.44645965,0,1.220456,100.285652,30.7602539,9.817139,22.0978737,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:01,48.4375,45.8052864,52.34375,50,49.1466331,52,54,52,52,54,1403.999,1403.999,1403.999,1403.999,11.6642122,9.479028,0.0210785586,1.93109715,100.285645,31.054451,9.911034,22.0039787,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:02,21.875,25.78125,18.75,24.4171619,22.7058525,51,52,51,51,52,1403.99939,1403.99939,1403.99939,1403.99939,4.94666,2.97708273,0.008694894,1.420268,100.285667,31.0101471,9.896893,22.01812,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:03,4.724705,8.59375,5.49355125,6.22596169,6.259489,50,51,50,50,51,902.570557,902.570557,902.570557,902.570557,2.42583585,0.6854997,0.00551340263,1.16920888,100.285614,31.00647,9.895718,22.0192947,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:04,3.1129837,6.25,0,0.78125,2.53605843,49,50,50,50,51,802.285034,902.5707,802.285034,802.285034,2.139955,0.4183214,0,1.15121222,100.285629,30.9948654,9.892014,22.0229988,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:05,0.78125,5.46875,0,0.78125,1.7578125,50,51,49,50,51,802.2851,802.2851,802.2851,802.2851,2.07538557,0.3723438,0,1.14546382,100.285637,30.9948959,9.892025,22.0229874,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:06,7.03125,10.9871025,5.505955,3.125,6.662321,50,51,49,50,51,902.5704,902.5704,902.5704,902.5704,2.45546985,0.680443943,0,1.18516517,100.2856,31.0037766,9.894859,22.020153,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:07,18.8616028,12.4158621,10.15625,16.40625,14.4599915,50,50,49,49,50,802.2857,802.2857,802.2857,802.2857,3.31785536,1.45032287,0.00412408262,1.2463963,100.285713,31.0064011,9.895695,22.0193176,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:08,2.3317337,7.8125,2.34375,4.6875,4.293871,49,50,49,49,50,802.2852,802.2852,802.2852,802.2852,2.25598669,0.5217333,0,1.165986,100.285652,31.00599,9.895565,22.0194473,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:09,1.5625,8.65575,1.5625,0,2.94518471,49,50,49,49,50,802.2849,802.2849,802.2849,802.2849,2.09804678,0.388989836,0,1.143857,100.285614,31.0062561,9.895649,22.0193634,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:10,3.13739777,3.90625,0,3.125,2.542162,49,50,49,49,50,802.285339,802.285339,802.285339,802.285339,2.0584166,0.346457034,0,1.14585042,100.285667,31.0062866,9.89566,22.019352,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:11,1.5504837,7.764423,1.5625,3.125,3.50060463,50,51,50,50,50,902.57074,902.57074,902.57074,902.57074,2.366309,0.6184595,0,1.16982663,100.285637,31.0112839,9.897255,22.0177574,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:12,5.46875,11.71875,12.3076916,12.5,10.4987984,50,51,49,50,51,1403.99927,2206.28442,1403.99927,1403.99927,3.65467381,1.81690562,0.003798661,1.19923127,100.28566,31.0134811,9.897957,22.0170555,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.28758
08/12/2023 01:43:13,10.15625,10.9375,7.8125,19.53125,12.109375,50,51,49,50,51,1403.99951,1403.99951,1805.14221,1805.14221,2.91531539,1.072329,0,1.16778624,100.285683,31.0152283,9.898514,22.0164986,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:14,14.942956,10.15625,9.449405,20.3125,13.7152786,51,50,49,50,51,1403.999,1403.999,1403.999,1805.1416,3.34168959,1.4829061,0.004891053,1.23804772,100.285645,31.0156479,9.898647,22.0163651,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:15,14.0625,11.8551617,7.8125,15.625,12.3387928,51,51,49,50,51,1403.99915,1403.99915,3409.71216,3509.9978,3.86141634,1.95417428,0.009595567,1.25529706,100.285652,31.010994,9.897163,22.017849,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:16,19.3870182,13.1490345,12.4519234,20.3125,16.3251152,51,50,49,49,51,1403.99915,1403.99915,1805.14185,1403.99915,4.542661,2.5024755,0.08939144,1.36299217,100.285652,31.0185013,9.899559,22.0154533,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:17,24.21875,29.6875,23.4375,36.71875,28.515625,50,51,49,50,51,902.570435,902.570435,902.570435,902.570435,7.13924646,4.78270245,0.243467867,1.68910742,100.285606,31.362381,10.0093079,21.9057045,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:18,17.286705,18.11756,18.0803528,22.08581,18.8926048,50,50,49,49,51,802.285156,802.285156,802.285156,802.285156,3.68658137,1.67786169,0.0701557845,1.41561258,100.285645,31.29155,9.986702,21.92831,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:19,7.03125,18.6899071,5.46875,7.03125,9.555292,49,50,48,48,50,802.2851,802.2851,802.2851,802.2851,2.831388,1.013457,0.0107905371,1.26237082,100.285637,31.2862549,9.985012,21.93,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:20,9.33894,21.09375,7.0192337,16.23798,13.4224777,49,50,48,48,50,802.2853,802.2853,802.2853,802.2853,3.54983163,1.57805371,0.0901450142,1.3759104,100.28566,31.2878265,9.985512,21.9295,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:21,10.9623013,19.6180573,10.9747047,12.5868082,13.5354633,49,50,49,48,50,802.2851,802.2851,802.2851,802.2851,2.87775016,0.9708565,0.0249238852,1.32412,100.285637,31.2833023,9.98407,21.9309425,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:22,17.1153851,27.2115345,14.7596121,23.3052845,20.5979576,49,51,49,49,51,1103.14221,1103.14221,1103.14221,1103.14221,6.10112858,3.970663,0.143504113,1.52101088,100.28566,31.1685333,9.947441,21.9675713,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:23,10.1810513,17.1875,19.5684547,8.692956,13.907486,49,49,49,49,49,802.2851,802.2851,802.2851,802.2851,3.035329,1.09222412,0.0664693043,1.34986174,100.285637,31.2119064,9.961285,21.9537277,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:24,17.1274071,30.46875,18.7019234,22.3918266,22.1724739,51,52,50,51,52,802.285461,802.285461,902.5711,902.5711,9.922316,7.614327,0.249595582,1.60224771,100.285683,31.2174149,9.963043,21.95197,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:25,10.9498978,10.9995,10.9747047,14.9925594,11.9791622,49,50,49,49,50,802.285,802.285,802.285,802.285,2.90047073,1.06945419,0.00313172746,1.28123546,100.285622,31.2239456,9.965126,21.9498863,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:26,13.2211571,18.6538467,10.0961571,13.1490345,13.7800455,49,49,48,48,49,802.285156,802.285156,802.285156,802.285156,2.88938,1.04229569,0.0224368926,1.28004277,100.285645,31.265831,9.978493,21.93652,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:27,10.9498978,21.1805573,5.505955,10.255456,11.9729633,49,50,50,48,50,1403.99951,1403.99951,1403.99951,1403.99951,2.682572,0.8407575,0.03938605,1.27174985,100.285675,31.2493439,9.973232,21.94178,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:28,12.4278841,20.2403851,9.314907,14.67548,14.1646566,48,49,48,48,49,902.5707,802.285034,802.285034,802.285034,3.25302052,1.38541114,0.0391331725,1.3099314,100.285629,31.2240372,9.965157,21.9498558,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:29,8.630955,18.92361,10.15625,10.2306547,11.9853678,49,50,49,50,51,802.2851,802.2851,802.2851,802.2851,6.005174,3.994276,0.130542189,1.39762,100.285637,31.2857666,9.984856,21.9301567,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:30,3.87018919,14.0144234,7.8125,9.302884,8.749998,52,56,51,51,56,1805.14233,1403.99963,1403.99963,1403.99963,4.839784,2.921779,0.0742058,1.3097142,100.285683,31.297821,9.988705,21.9263077,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:31,15.687,20.3125,15.0297642,19.53125,17.6401253,49,50,49,49,50,902.570557,902.570557,902.570557,902.570557,7.32143736,5.384206,0.02177425,1.3613826,100.285614,31.0474625,9.908802,22.00621,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
08/12/2023 01:43:32,6.213939,10.9375,10.7932682,10.9375,9.720552,49,50,49,48,50,1704.85583,1403.9989,1403.9989,1403.9989,2.75993061,0.9084364,0.0547821969,1.23922968,100.285637,31.08471,9.920689,21.9943237,0,139,405.000031,278,1,0,0,1,4096,75,4021,1.83105469,48,43.293438,86.2882
