,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Used Space","Temperature","Used Space"
09/06/2022 13:36:36,10.15625,29.6875,8.730162,14.0625,15.6591053,57,61,56,57,61,3510.001,3409.71533,902.5717,3409.71533,18.7293129,9.879796,0.105347738,1.34355283,100.285744,20.2272339,6.45552444,25.4594879,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,98.63281,4.8828125,30.1847458,35,59.0283661
09/06/2022 13:36:37,10.15625,12.5,4.615384,7.8125,8.771032,53,54,53,53,55,902.570435,902.570435,902.570435,902.570435,14.3722916,5.894393,0.0376677848,1.25436187,100.2856,20.2390671,6.459301,25.4557114,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,114.257813,5.859375,30.1847458,35,59.0283661
09/06/2022 13:36:38,3.8942337,17.0552845,2.35614777,3.125,6.60766363,55,61,54,55,60,3409.71533,3409.71533,3409.71533,3409.71533,14.6579332,6.042354,0.006855625,1.26325512,100.285744,20.2326965,6.45726776,25.4577446,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,108.398438,4.8828125,30.1847458,35,59.0283661
09/06/2022 13:36:39,6.262398,12.5496025,15.625,12.6116037,11.7621479,54,55,54,54,56,2406.856,3509.998,3309.42676,3309.42676,14.4482861,5.86612463,0.0144926775,1.25860989,100.28566,20.2384644,6.45911026,25.4559021,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,142.578125,4.8828125,30.1847458,35,59.0283661
09/06/2022 13:36:40,8.59375,18.75,24.4915657,7.8125,14.9119558,55,57,55,55,57,902.5711,902.5711,902.5711,902.5711,17.6725311,9.187277,0.02004546,1.32386112,100.285675,20.235054,6.45801926,25.4569931,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,131.835938,4.8828125,30.1847458,35,59.0283661
09/06/2022 13:36:41,14.0625,17.9086571,12.3076916,14.6274033,14.7265673,55,57,55,54,57,3409.71265,3409.71265,3409.71265,3409.71265,16.3779259,7.72625828,0.024751652,1.30078983,100.285667,20.088913,6.411381,25.5036316,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,139.648438,4.8828125,30.1847458,35,59.0283661
09/06/2022 13:36:42,14.0625,13.3928537,22.02381,16.6294632,16.527153,52,54,53,52,54,1103.14185,1103.14185,1504.28442,3409.71143,15.842494,7.246616,0.0223570243,1.32800722,100.285629,20.0859375,6.410431,25.5045815,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,93.75,3.90625,30.1847458,35,59.0283661
09/06/2022 13:36:43,13.28125,14.7115345,10.1081734,7.728362,11.45733,54,56,53,53,57,1704.85657,3409.71313,3409.71313,3409.71313,16.7979832,8.286431,0.0265209023,1.307812,100.285683,20.0716934,6.405884,25.5091286,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,99.609375,4.8828125,30.1847458,35,59.0283661
09/06/2022 13:36:44,21.76683,33.59375,19.53125,14.84375,22.4338951,62,69,60,59,69,3409.71338,3409.71338,3409.71338,3409.71338,24.6363354,15.3763361,0.1884302,1.76763475,100.285683,20.1275177,6.42369843,25.4913139,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,125.976563,3.90625,30.1847458,35,59.0283661
09/06/2022 13:36:45,34.375,58.59375,43.75,39.0625,43.9453125,72,73,71,69,73,3409.7124,3409.7124,3409.7124,3409.7124,32.11186,22.96713,0.111790948,2.16798472,100.28566,20.364418,6.49930573,25.4157066,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,121.09375,4.8828125,30.1847458,35,59.0283661
09/06/2022 13:36:46,62.5,63.28125,60.9375,60.15625,61.71875,60,65,60,60,65,3509.999,3509.999,3409.71338,3409.71338,30.5321236,21.2403336,0.152963653,2.38484526,100.285683,20.4890518,6.53908539,25.375927,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,91.796875,3.90625,30.1847458,35,59.0283661
09/06/2022 13:36:47,42.96875,49.21875,50.78125,42.96875,46.484375,69,71,69,64,70,3409.7124,3409.7124,3409.7124,3409.7124,27.0212784,17.69153,0.3715021,2.43315864,100.28566,20.7338181,6.617199,25.2978134,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,97.65625,4.8828125,30.1847458,35,59.0283661
09/06/2022 13:36:48,37.5,52.34375,40.625,37.5,41.9921875,66,67,69,62,69,3409.7124,3409.7124,3409.7124,3409.7124,26.1524258,16.7699032,0.418460846,2.13522172,100.28566,20.7928314,6.636036,25.2789764,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,136.71875,4.8828125,30.1847458,35,59.0283661
09/06/2022 13:36:49,26.0416622,20.52331,13.3928537,11.8303537,17.9470482,55,57,55,55,57,2206.28467,2206.28467,3008.57,3409.71265,16.8141632,7.8829217,0.239694133,1.54805255,100.285667,20.7497559,6.62228775,25.2927246,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,74.21875,3.90625,30.1847458,35,59.0283661
09/06/2022 13:36:50,20.2163467,30.2043266,28.7500019,21.6826916,25.2133369,54,56,53,53,57,1805.14185,1805.14185,1805.14185,1805.14185,17.55499,8.683973,0.280230224,1.65905774,100.285652,20.7473373,6.621517,25.2934952,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,104.492188,4.8828125,30.1847458,35,59.0283661
09/06/2022 13:36:51,9.461808,21.26736,9.523809,14.1989117,13.6129742,55,56,54,54,56,2607.428,2607.428,3409.71338,3409.71338,15.45787,6.651051,0.221642241,1.51194084,100.28569,20.7064743,6.60847473,25.3065376,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,94.72656,4.8828125,30.1847458,35,59.0283661
09/06/2022 13:36:52,24.0625019,30.2644253,16.9230766,24.05048,23.82512,56,56,54,53,56,2607.42627,2005.71252,2707.712,3509.997,16.5089684,7.52048731,0.22056596,1.54085851,100.285629,20.673851,6.59806061,25.3169518,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,135.742188,3.90625,30.231102,35,59.0283661
09/06/2022 13:36:53,54.6875,67.96875,64.0625,60.9375,61.9140625,71,73,70,67,72,3409.71265,3409.71265,3409.71265,3409.71265,36.17352,26.31416,0.421025574,2.79714131,100.285667,20.8397522,6.65100861,25.2640038,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,72.265625,2.9296875,30.231102,35,59.0283661
09/06/2022 13:36:54,70.84573,73.98313,62.95883,63.28125,67.76724,59,64,56,60,65,3409.714,3409.714,3409.714,3409.714,29.0530777,19.81676,0.2737091,2.52900839,100.285713,20.917244,6.67573929,25.2392731,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,104.492188,3.90625,30.231102,35,59.0283661
09/06/2022 13:36:55,25,30.2644253,30.46875,25,27.6832943,59,61,59,58,61,3409.71216,3409.71216,3409.71216,3409.71216,22.9368038,13.8415785,0.236486569,1.93102074,100.285652,21.0218124,6.709114,25.2058983,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,123.046875,3.90625,30.231102,35,59.0283661
09/06/2022 13:36:56,25,28.90625,24.9038467,21.875,25.1712742,59,61,58,58,61,3409.71313,3409.71313,3409.71313,3409.71313,23.77015,14.454504,0.285947978,1.95751309,100.285683,21.08345,6.72878647,25.1862259,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,105.46875,3.90625,30.231102,35,59.0283661
09/06/2022 13:36:57,29.6875,33.7797623,24.36756,23.4375,27.8180847,59,64,59,57,63,3409.71265,3409.71265,3409.71265,3409.71265,22.569582,13.133811,0.405163884,1.99132192,100.285667,21.145668,6.748642,25.16637,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,82.03125,3.90625,30.231102,35,59.0283661
09/06/2022 13:36:58,26.5625,24.8437519,21.875,14.0625,21.8359356,58,61,57,57,61,3409.71265,3409.71265,3409.71265,3409.71265,21.17402,12.0615835,0.263940632,1.79402673,100.285667,20.9491272,6.685917,25.2290955,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,130.859375,4.8828125,30.231102,35,59.0283661
09/06/2022 13:36:59,28.0649071,30.46875,10.9134617,12.5,20.4867783,75,62,58,58,76,3610.28369,3409.7124,3409.7124,3409.7124,23.7404,14.8775778,0.05656806,1.37706208,100.28566,20.7416763,6.619709,25.2953033,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,98.63281,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:00,43.57143,16.4285717,8.571428,13.5714293,20.5357132,74,61,58,57,74,3409.65552,3409.65552,3409.65552,3409.65552,22.5374088,13.53698,0,1.28367519,100.283981,20.7297821,6.61591339,25.299099,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,115.234375,3.90625,30.231102,35,59.0283661
09/06/2022 13:37:01,31.034481,43.10345,24.1379318,35.3448257,33.4051666,62,66,64,61,66,3409.78369,3409.78369,3510.07129,3409.78369,26.936018,18.0794029,0.103674673,1.71414649,100.28775,20.8184967,6.644226,25.2707863,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,83.00781,3.90625,30.231102,35,59.0283661
09/06/2022 13:37:02,20.3125,46.875,40.625,22.65625,32.6171875,60,73,60,59,71,3409.71216,3409.71216,3509.9978,3409.71216,27.0805244,17.9187946,0.114114925,1.70837462,100.285652,20.8435135,6.65221,25.2628021,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,140.625,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:03,29.05506,53.125,23.4375,21.875,31.8731422,60,72,61,59,72,3409.71338,3409.71338,3409.71338,3409.71338,25.5726948,16.72049,0.0512549467,1.55273426,100.285683,20.83348,6.6490097,25.2660027,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,106.445313,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:04,15.625,49.39236,25.93006,22.8918667,28.4598236,58,73,56,58,73,3409.7124,3409.7124,3409.7124,3409.7124,24.3398132,15.6546059,0.0627928749,1.46463776,100.28566,20.88137,6.66429138,25.250721,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,98.63281,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:05,17.9086571,45.16827,14.80769,7.740384,21.4062519,58,74,56,59,74,3409.71265,3509.99829,3409.71265,3509.99829,22.79124,14.1610718,0.0702059343,1.347213,100.28566,20.9605484,6.68956,25.2254524,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,89.84375,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:06,28.125,25.78125,31.25,21.875,26.7578125,62,68,60,59,68,3409.71216,3409.71216,3409.71216,3409.71216,24.2841282,15.6612034,0.06962765,1.47054338,100.285652,21.0431061,6.715912,25.1991,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,93.75,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:07,10.9375,31.25,25.78125,25,23.2421875,62,62,66,59,66,3409.71265,3409.71265,3509.99829,3409.71265,23.91637,15.3404884,0,1.38194108,100.28566,21.086792,6.729851,25.1851616,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,84.96094,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:08,15.6622047,39.26091,13.3556547,12.6240072,20.2256927,59,72,62,58,65,3409.71338,3409.71338,3409.71338,3409.71338,22.4183445,13.7190733,0.0236160774,1.26791835,100.28569,21.1267624,6.742611,25.1724014,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,88.86719,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:09,24.0745182,43.56971,17.1274071,12.3918295,24.2908649,61,68,68,60,69,3409.713,3409.713,3509.99854,3409.713,24.4589481,15.4303474,0.06711168,1.5339458,100.285667,21.1941452,6.76411438,25.150898,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,139.648438,1.953125,30.231102,35,59.0283661
09/06/2022 13:37:10,24.317955,46.875,28.90625,25.78125,31.4701138,61,70,58,59,70,3409.7124,3509.998,3409.7124,3409.7124,26.775135,17.4855766,0.009303424,1.75461388,100.28566,21.1814117,6.760048,25.1549644,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,82.03125,3.90625,30.231102,35,59.0283661
09/06/2022 13:37:11,22.5360565,45.3125,21.09375,20.3125,27.3137035,68,68,64,64,68,3409.71265,3409.71265,3409.71265,3409.71265,24.9757729,15.9711714,0.0243132673,1.58218908,100.285667,21.2869949,6.793747,25.1212654,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,77.14844,3.90625,30.231102,35,59.0283661
09/06/2022 13:37:12,27.34375,49.21875,25.78125,25.78125,32.03125,60,71,59,60,70,3409.71313,3409.71313,3409.71313,3509.99878,26.40529,17.1690044,0.0586152449,1.68611085,100.285683,21.1858139,6.76145554,25.1535568,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,99.609375,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:13,25.0744038,33.18452,12.5744047,22.0114117,23.2111816,55,57,55,55,57,802.284851,902.5705,902.5705,902.5705,21.23308,12.32914,0.0263838563,1.53777575,100.285606,21.1586151,6.75277328,25.16224,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,122.070313,2.9296875,30.231102,35,59.0283661
09/06/2022 13:37:14,5.46875,23.3173065,5.54315472,4.6875,9.754181,54,56,54,54,56,902.571,902.571,902.571,902.571,14.1138716,5.39637136,0.0282987673,1.33244646,100.285667,21.1462173,6.74881744,25.1661949,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,111.328125,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:15,10.15625,12.5868082,8.59375,3.125,8.615452,53,55,53,52,55,802.285339,802.285339,802.285339,802.285339,13.0949965,4.42115736,0.01896341,1.26134121,100.285667,21.06739,6.72365952,25.1913528,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,112.304688,5.859375,30.231102,35,59.0283661
09/06/2022 13:37:16,3.125,25,20.9495182,7.03125,14.02644,55,57,55,55,57,1203.42834,1704.85681,2908.28516,3409.71362,16.3331776,7.685903,0.0538416,1.40820193,100.28569,21.0071259,6.704426,25.2105865,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,106.445313,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:17,7.03125,17.1875,11.0243082,10.15625,11.3498268,55,57,55,55,57,902.5712,802.2856,802.2856,802.2856,14.5848837,6.008158,0.058199808,1.34433532,100.2857,20.9477081,6.685463,25.22955,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,145.507813,3.90625,30.231102,35,59.0283661
09/06/2022 13:37:18,9.375,21.09375,9.375,6.25,11.5234375,53,56,54,54,56,1805.14148,802.2851,802.2851,3409.71167,14.1024036,5.57814837,0.0532458536,1.35684693,100.285637,20.9219131,6.677231,25.2377815,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,116.210938,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:19,11.6947117,19.3509579,9.230768,6.1899066,11.6165876,53,54,52,52,55,2005.71289,2005.71289,1403.999,802.285156,15.0876474,6.20217657,0.0430420674,1.37036145,100.285645,20.8957748,6.668888,25.2461243,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,123.046875,4.8828125,30.231102,35,59.0283661
09/06/2022 13:37:20,16.4558525,21.09375,9.375,17.1875,16.0280228,58,61,56,57,61,3409.71436,3409.71436,3409.71436,3510.00024,19.2079334,10.4786177,0.0443137735,1.47806072,100.285721,20.8856125,6.6656456,25.2493668,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,91.796875,3.90625,30.231102,35,59.0283661
09/06/2022 13:37:21,14.0625,26.7609119,16.505455,19.7792645,19.2770367,57,61,56,57,61,3209.1416,3409.713,3409.713,902.571045,19.87726,11.1886711,0.0361051448,1.52861452,100.285675,20.7883,6.63458633,25.280426,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,82.03125,3.90625,30.231102,35,59.0283661
09/06/2022 13:37:22,13.28125,10.9375,9.474206,5.46875,9.790426,53,55,52,52,55,802.284851,1604.5697,1604.5697,2807.997,14.3696966,5.77596235,0.0402755477,1.346744,100.285606,20.84404,6.652378,25.2626343,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,104.492188,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:23,6.213939,13.9543295,11.5384579,8.533657,10.0600958,53,54,52,51,55,802.285156,802.285156,1203.42773,1604.57031,12.3040638,3.74614787,0.009328419,1.25818574,100.285645,20.80375,6.63951874,25.2754936,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,84.96094,3.90625,30.30832,35,59.0283661
09/06/2022 13:37:24,14.0625,28.125,23.4375,14.0625,19.921875,56,58,55,55,58,1704.85645,3409.713,3509.99854,3409.713,20.25565,11.557662,0.005499139,1.51293528,100.285675,20.7611847,6.6259346,25.2890778,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,105.46875,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:25,11.8055582,14.0625,5.46875,6.25,9.396702,53,55,53,53,55,3409.71484,3409.71484,3409.71484,3409.71484,15.1215649,6.60014772,0.004312614,1.31048012,100.285736,20.742363,6.61992645,25.2950859,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,99.609375,3.90625,30.30832,35,59.0283661
09/06/2022 13:37:26,7.78846169,18.75,14.84375,12.5,13.4705544,56,58,54,55,58,902.570435,2105.9978,2507.14014,3409.71069,15.5147543,7.031289,0.0220410917,1.33852828,100.285606,20.6945114,6.604656,25.3103561,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,91.796875,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:27,12.5,21.09375,8.59375,7.8125,12.5,62,63,64,63,64,3409.71533,3510.001,3409.71533,3409.71533,17.13948,8.462875,0.0470388047,1.40257812,100.285744,20.6898956,6.60318375,25.3118286,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,84.96094,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:28,18.7996025,17.3859119,7.14285374,6.299603,12.4069929,56,59,55,55,59,3509.99829,3509.99829,3409.71265,3409.71265,19.2379417,10.44778,0.0528040864,1.44357777,100.285667,20.6542664,6.591812,25.3232,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,110.351563,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:29,10.9375,17.0673065,10.76923,16.2019253,13.7439909,55,57,54,54,57,3409.712,3108.855,3509.99756,3409.712,14.7835884,6.424477,0.0331554674,1.34812069,100.285645,20.64872,6.590042,25.32497,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,86.91406,3.90625,30.30832,35,59.0283661
09/06/2022 13:37:30,17.8485565,11.71875,12.5,8.59375,12.665266,63,60,56,60,65,3409.7124,3409.7124,3409.7124,3509.998,16.4210186,7.982993,0.04287948,1.38495862,100.28566,20.70781,6.608898,25.3061142,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,85.9375,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:31,15.6994047,22.0362072,11.9047642,8.59375,14.5585356,55,56,55,54,56,902.5707,902.5707,1303.71326,1303.71326,16.09299,7.261848,0.08079745,1.43617308,100.285629,20.6986542,6.60598,25.3090324,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,105.46875,3.90625,30.30832,35,59.0283661
09/06/2022 13:37:32,20.3125,20.3125,10.15625,8.692956,14.8685513,53,55,54,53,55,902.5711,902.5711,902.5711,902.5711,16.1702614,7.638465,0.031800285,1.37082374,100.285675,20.6864929,6.60209656,25.3129158,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,97.65625,2.9296875,30.30832,35,59.0283661
09/06/2022 13:37:33,25,25.6250019,25.3846169,20.1081753,24.0294456,56,60,55,56,60,3509.99976,3409.714,3409.714,3509.99976,18.2588539,9.772415,0.0865765139,1.55298138,100.285706,20.6931152,6.60421,25.3108025,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,92.77344,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:34,20.3753948,38.636364,14.3939381,12.121212,21.3817234,70,61,58,58,67,3409.7124,3409.7124,3409.7124,3409.7124,22.608614,13.2393608,0.08861859,1.492779,100.285652,20.7400742,6.619198,25.2958145,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,77.14844,1.953125,30.30832,35,59.0283661
09/06/2022 13:37:35,18.5483875,44.35484,17.7419357,14.5161266,23.7903233,65,68,56,58,68,3409.713,3409.713,3409.713,3409.713,24.74017,15.9796057,0.0472228453,1.5107528,100.285675,20.731163,6.616352,25.29866,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,140.625,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:36,16.46825,25,7.03125,12.5,15.2498722,58,60,57,58,60,3409.71338,3409.71338,3409.71338,3409.71338,18.1302757,9.507328,0.0383156165,1.42354381,100.28569,20.7381287,6.618576,25.2964363,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,128.90625,3.90625,30.30832,35,59.0283661
09/06/2022 13:37:37,21.09375,25.78125,14.84375,12.5,18.5546875,56,58,55,55,58,3409.71265,3409.71265,3409.71265,3409.71265,18.02218,9.415542,0.0529410876,1.46476424,100.28566,20.7525177,6.623169,25.2918434,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,89.84375,3.90625,30.30832,35,59.0283661
09/06/2022 13:37:38,14.7836571,17.1875,13.28125,6.25,12.8756046,53,55,52,52,56,1805.14136,3309.42578,2406.85522,2707.712,17.1173286,8.569194,0.00315577141,1.35224807,100.285629,20.7595825,6.62542343,25.2895889,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,137.695313,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:39,17.96875,15.625,11.71875,12.5,14.453125,56,59,55,55,59,3409.71387,3409.71387,3409.71387,3409.71387,18.8028965,10.2471628,0.0167802889,1.43775725,100.285706,20.7337418,6.617176,25.2978363,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,90.82031,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:40,14.0748978,11.0243082,11.1111107,16.4806538,13.17274,58,61,56,57,61,902.571,1303.71362,1704.85632,902.571,18.6502743,9.756482,0.1453692,1.52000618,100.285667,20.7053223,6.60810471,25.3069077,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,93.75,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:41,15.625,15.625,10.15625,3.125,11.1328125,53,56,53,53,56,1805.14172,1805.14172,1805.14172,1805.14172,14.0954008,5.525077,0.13895461,1.40573084,100.285652,20.7045822,6.607868,25.3071442,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,142.578125,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:42,28.73798,33.2331734,22.3076935,26.2860527,27.6412239,54,56,54,53,57,802.284851,802.284851,802.284851,802.284851,21.2104683,11.9837265,0.506633043,1.891986,100.285606,20.9021912,6.67093658,25.2440758,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,129.882813,3.90625,30.30832,35,59.0283661
09/06/2022 13:37:43,15.6746025,19.70486,20.63492,10.2678537,16.5705566,54,58,54,55,58,3008.572,2707.71484,3008.572,3409.715,17.5796528,8.817228,0.105355233,1.49735129,100.285736,20.92022,6.676689,25.2383232,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,97.65625,4.8828125,30.30832,35,59.0283661
09/06/2022 13:37:44,19.53125,25.65323,12.3437519,10.0600958,16.8970833,59,62,60,57,63,3509.9978,3409.71216,3409.71216,3409.71216,17.4430866,8.771062,0.04417815,1.43560779,100.285652,20.9783554,6.695244,25.2197685,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,98.63281,3.90625,30.30832,35,59.0283661
09/06/2022 13:37:45,15.625,42.04327,21.875,12.5,23.0108147,58,70,56,57,69,3409.71362,3409.71362,3509.99927,3409.71362,23.0164814,14.05286,0.04672056,1.57565713,100.28569,20.9926987,6.69982147,25.21519,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,98.63281,3.90625,30.30832,35,59.0283661
09/06/2022 13:37:46,13.28125,36.1607132,13.28125,16.5674572,19.82267,57,72,56,57,72,3409.71265,3409.71265,3409.71265,3509.99829,22.1402359,13.3115129,0.0275905244,1.51564765,100.285667,20.9900055,6.698963,25.21605,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,90.82031,3.90625,30.30832,35,59.0283661
