,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Used Space","Temperature","Used Space"
09/08/2022 19:52:15,25.78125,35.15625,14.0625,15.625,22.65625,83,86,79,80,86,3309.42822,1604.57129,1704.85693,2908.2854,17.3335552,12.4082193,0.278212577,2.045258,100.285706,22.4867325,7.17664337,24.738369,84,1620.00012,3504.00024,3240.00024,98,47,0,3,4096,1053.95313,3042.04688,25.7312775,453.125,1028.32031,48.3540077,35,57.2651939
09/08/2022 19:52:16,31.25,40.625,17.96875,12.5,25.5859375,80,81,76,77,82,1203.42871,2808.00024,1604.57153,2808.00024,17.0039635,12.0592136,0.247123852,2.10217977,100.285721,22.4837112,7.17567825,24.7393341,84,1620.00012,3504.00024,3240.00024,98,47,0,3,4096,1053.95313,3042.04688,25.7312775,444.335938,517.5781,48.3540077,35,57.2651939
09/08/2022 19:52:17,31.25,48.4375,21.875,21.09375,30.6640625,80,82,76,77,82,3209.14258,3409.71387,3409.71387,1203.42847,16.8639526,11.9949017,0.2626046,2.12513161,100.285706,22.48616,7.17646027,24.7385521,84,1607.00012,3504.00024,3214.00024,98,47,0,3,4096,1053.95313,3042.04688,25.7312775,455.078125,1022.46094,48.3540077,35,57.2651939
09/08/2022 19:52:18,34.375,42.96875,17.96875,22.65625,29.4921875,83,87,79,80,87,3409.715,3409.715,3409.715,3409.715,16.460516,11.472374,0.268558532,2.09927917,100.285744,22.4863281,7.17651367,24.7384987,84,1620.00012,3504.00024,3240.00024,98,47,0,3,4096,1055.57813,3040.42188,25.77095,462.890625,1026.36719,48.3540077,35,57.2651939
09/08/2022 19:52:19,32.03125,42.1875,21.875,22.65625,29.6875,84,85,81,81,85,2707.71436,2707.71436,2607.42847,2507.14282,17.65097,12.6300278,0.2493578,2.18099332,100.285713,22.4627,7.168972,24.74604,84,1620.00012,3504.00024,3240.00024,99,48,0,3,4096,1055.07813,3040.92188,25.7587433,393.5547,1005.85938,48.3540077,35,57.2651939
09/08/2022 19:52:20,77.34375,94.53125,87.5,77.34375,84.17969,85,84,83,82,85,2507.14282,2406.85718,2306.57129,2406.85718,20.8284,15.72772,0.231420621,2.62713766,100.285713,22.493866,7.17892075,24.7360916,84,1607.00012,3504.00024,3214.00024,98,47,0,3,4096,1053.22656,3042.77344,25.71354,326.171875,494.140625,48.3540077,35,57.2651939
09/08/2022 19:52:21,48.4375,58.59375,33.59375,25.21081,41.4589539,83,85,80,81,85,2707.714,2707.714,2807.99976,2807.99976,18.0312023,13.07177,0.235822693,2.41039419,100.285706,22.4887314,7.17728043,24.7377319,84,1620.00012,3504.00024,3240.00024,99,50,0,3,4096,1052.875,3043.125,25.7049561,430.664063,1008.78906,48.3540077,35,57.2651939
09/08/2022 19:52:22,40.625,52.34375,22.65625,19.3750019,33.7499962,85,86,82,81,86,2607.42871,2607.42871,2607.42871,2707.7146,18.213665,13.1520967,0.23402153,2.383142,100.285721,22.4809036,7.174782,24.74023,84,1620.00012,3504.00024,3240.00024,99,50,0,3,4096,1052.875,3043.125,25.7049561,793.9453,511.71875,48.3540077,35,57.2651939
09/08/2022 19:52:23,53.125,67.1875,43.75,35.9375,50,84,85,81,81,85,2908.28564,2807.99976,2807.99976,2707.714,18.6651726,13.6135435,0.232739866,2.40749669,100.285706,22.4515686,7.16542053,24.7495918,84,1569.00012,3504.00024,3138.00024,98,46,0,3,4096,1052.875,3043.125,25.7049561,500,509.765625,48.3540077,35,57.2651939
09/08/2022 19:52:24,42.96875,59.375,32.8125,37.5,43.1640625,83,85,79,81,85,2808.00024,2908.28613,3008.57178,2808.00024,18.1111431,13.1196833,0.231523812,2.35706663,100.285728,22.48928,7.177456,24.7375565,84,1594.50012,3504.00024,3189.00024,99,50,0,3,4096,1051.5,3044.5,25.6713867,773.4375,513.6719,48.3540077,35,57.2651939
09/08/2022 19:52:25,34.375,55.46875,23.4375,24.21875,34.375,84,85,79,80,85,2808.00024,2808.00024,2808.00024,2808.00024,17.7448635,12.7402525,0.2357912,2.33196449,100.285721,22.4730682,7.172283,24.74273,84,1607.00012,3504.00024,3214.00024,99,50,0,3,4096,1050.5,3045.5,25.6469727,444.335938,1007.8125,48.3540077,35,57.2651939
09/08/2022 19:52:26,34.375,47.65625,18.75,22.65625,30.859375,83,86,78,80,86,3108.85571,2908.28442,2908.28442,2908.28442,17.75985,12.755971,0.232334718,2.317967,100.285675,22.4889,7.177334,24.7376785,84,1607.00012,3504.00024,3214.00024,99,50,0,3,4096,1050.5,3045.5,25.6469727,756.835938,514.648438,48.3540077,35,57.2651939
09/08/2022 19:52:27,38.28125,50,23.4375,21.875,33.3984375,84,85,79,80,85,2908.2854,2908.2854,2707.714,2807.99976,17.9085941,12.9583941,0.233513921,2.330775,100.285706,22.4890747,7.177391,24.7376213,84,1594.50012,3504.00024,3189.00024,99,51,0,3,4096,1050.5,3045.5,25.6469727,546.875,548.8281,48.3540077,35,57.2651939
09/08/2022 19:52:28,34.375,50,24.21875,20.3125,32.2265625,84,84,78,81,85,2807.99854,2807.99854,2807.99854,2807.99854,18.0528755,13.11378,0.231083035,2.33953285,100.285667,22.4886475,7.17725372,24.7377586,84,1594.50012,3504.00024,3189.00024,99,50,0,3,4096,1049.54688,3046.45313,25.623703,791.0156,510.7422,48.3540077,35,57.2651939
09/08/2022 19:52:29,38.28125,53.125,17.96875,23.4375,33.203125,84,86,80,80,85,2908.28857,2808.00269,2808.00269,2808.00269,17.7524071,12.7234144,0.229392245,2.31185961,100.285812,22.48899,7.17736435,24.737648,84,1594.50012,3504.00024,3189.00024,99,51,0,3,4096,1048.54688,3047.45313,25.5992889,786.1328,513.6719,48.3540077,35,57.2651939
09/08/2022 19:52:30,39.0625,48.4375,18.75,13.28125,29.8828125,84,86,80,81,86,2808.00024,2808.00024,2707.71436,2607.42871,17.8657379,12.8626137,0.238742173,2.3253994,100.285721,22.4870529,7.17674637,24.738266,84,1607.00012,3504.00024,3214.00024,99,50,0,3,4096,1047.04688,3048.95313,25.5626678,770.5078,513.6719,48.3540077,35,57.2651939
09/08/2022 19:52:31,85.15625,92.96875,86.71875,83.59375,87.109375,85,85,83,82,85,2507.142,2507.142,2507.142,2507.142,20.2983952,15.2608624,0.206925735,2.6311357,100.285683,22.4783325,7.17396164,24.74105,84,1544.00012,3504.00024,3088.00024,99,44,0,3,4096,1047.04688,3048.95313,25.5626678,351.5625,503.90625,48.3540077,35,57.2651939
09/08/2022 19:52:32,60.9375,73.4375,60.15625,63.28125,64.453125,84,85,81,82,85,2707.71484,2607.4292,2607.4292,2707.71484,19.5214462,14.483283,0.22826992,2.52045441,100.285736,22.4943237,7.1790657,24.7359467,83,1594.50012,3504.00024,3189.00024,99,49,0,3,4096,1047.04688,3048.95313,25.5626678,567.3828,540.039063,48.3540077,35,57.2651939
09/08/2022 19:52:33,46.875,64.0625,39.84375,38.28125,47.265625,85,85,79,81,85,1604.57153,2808.00024,3209.143,2808.00024,18.3520355,13.3268948,0.232294977,2.42398739,100.285721,22.4829788,7.17544556,24.7395668,84,1620.00012,3504.00024,3240.00024,98,49,0,4,4096,1047.04688,3048.95313,25.5626678,574.21875,1065.42969,48.3540077,35,57.2651939
09/08/2022 19:52:34,56.25,68.75,45.3125,44.53125,53.7109375,85,84,83,82,85,2306.5708,2306.5708,2507.142,2406.85645,19.0592461,13.9844875,0.242380425,2.48472929,100.28569,22.4590378,7.16780472,24.7472076,83,1645.00012,3504.00024,3290.00024,91,42,0,3,4096,1047.04688,3048.95313,25.5626678,483.398438,518.5547,48.3540077,35,57.2651939
09/08/2022 19:52:35,68.75,84.375,60.9375,57.8125,67.96875,83,84,79,81,84,2707.71436,2607.42871,2707.71436,2707.71436,19.0157986,14.027421,0.238135189,2.41325283,100.285721,22.4825363,7.17530441,24.7397079,85,1569.00012,3504.00024,3138.00024,96,39,0,3,4096,1046.50781,3049.49219,25.5495071,430.664063,1010.74219,48.3540077,35,57.2651939
09/08/2022 19:52:36,43.75,59.375,35.9375,25,41.015625,85,85,84,82,85,2507.143,2406.85742,2406.85742,2507.143,18.5104637,13.5256338,0.222229764,2.39539361,100.285728,22.51278,7.1849556,24.7300568,83,1657.50012,3504.00024,3315.00024,80,36,0,3,4096,1046.50781,3049.49219,25.5495071,451.171875,509.765625,48.3540077,35,57.2651939
09/08/2022 19:52:37,47.65625,73.4375,50,35.9375,51.7578125,82,85,78,79,85,2808,2707.71436,2808,2707.71436,18.33326,13.32747,0.217626765,2.36443639,100.285713,22.4895172,7.177532,24.73748,84,1620.00012,3504.00024,3240.00024,96,42,0,3,4096,1046.50781,3049.49219,25.5495071,437.5,996.09375,48.3540077,35,57.2651939
09/08/2022 19:52:38,44.53125,67.1875,33.59375,35.9375,45.3125,85,85,83,82,85,2406.85718,2406.85718,2507.143,2306.57153,18.7080059,13.6098461,0.216103688,2.417063,100.285721,22.5233841,7.188339,24.7266731,83,1645.00012,3504.00024,3290.00024,89,41,0,3,4096,1046.50781,3049.49219,25.5495071,276.3672,538.085938,48.3540077,35,57.2651939
09/08/2022 19:52:39,47.65625,66.40625,33.59375,39.84375,46.875,82,85,79,81,85,2707.7146,2607.429,2507.143,2607.429,17.9735374,13.0435371,0.223610952,2.3291564,100.285721,22.4814,7.174942,24.74007,84,1594.50012,3504.00024,3189.00024,99,44,0,3,4096,1046.50781,3049.49219,25.5495071,459.960938,1014.64844,48.3540077,35,57.2651939
09/08/2022 19:52:40,43.75,63.28125,36.71875,32.8125,44.140625,83,85,81,80,85,2707.71436,2707.71436,2607.42871,2707.71436,17.9951611,13.0124111,0.229272336,2.30059981,100.285713,22.5033264,7.181938,24.7330742,84,1594.50012,3504.00024,3189.00024,99,46,0,3,4096,1046.50781,3049.49219,25.5495071,626.9531,509.765625,48.3540077,35,57.2651939
09/08/2022 19:52:41,39.0625,55.46875,31.25,28.90625,38.671875,84,84,78,81,85,2807.99976,2807.99976,2807.99976,2807.99976,18.1765614,12.9965019,0.234733388,2.35381484,100.285706,22.5093384,7.183857,24.7311554,84,1594.50012,3504.00024,3189.00024,99,46,0,3,4096,1046.50781,3049.49219,25.5495071,741.210938,505.859375,48.3540077,35,57.2651939
09/08/2022 19:52:42,48.4375,53.125,30.46875,22.65625,38.671875,86,86,83,81,86,2507.14233,2406.85669,2406.85669,2406.85669,18.30827,13.2848282,0.235249624,2.27332687,100.2857,22.5000381,7.180889,24.7341232,81,1594.50012,3504.00024,3189.00024,99,46,0,3,4096,1046.25781,3049.74219,25.5434036,357.421875,504.8828,48.3540344,35,57.2651939
09/08/2022 19:52:43,53.125,60.9375,32.03125,30.46875,44.140625,84,85,79,80,85,2808,2808,2808,2808,17.98631,13.0150433,0.227066189,2.327308,100.285713,22.49546,7.179428,24.7355843,85,1632.50012,3504.00024,3265.00024,99,48,0,3,4096,1046.25781,3049.74219,25.5434036,584.960938,529.2969,48.3540344,35,57.2651939
09/08/2022 19:52:44,34.375,51.5625,19.53125,15.625,30.2734375,83,84,79,80,84,2908.2854,3008.571,2908.2854,2908.2854,17.5642624,12.5836229,0.223180741,2.25023079,100.2857,22.4961624,7.179653,24.73536,85,1594.50012,3504.00024,3189.00024,99,47,0,3,4096,1046.25781,3049.74219,25.5434036,750.976563,506.835938,48.3540344,35,57.2651939
09/08/2022 19:52:45,39.84375,51.5625,23.4375,18.75,33.3984375,83,85,78,80,85,2908.28687,2908.28687,2908.28687,2808.00122,17.8590317,12.9199524,0.238209412,2.3075695,100.285759,22.4709549,7.171608,24.7434044,84,1607.00012,3504.00024,3214.00024,99,48,0,3,4096,1046.25781,3049.74219,25.5434036,416.015625,999.023438,48.3540344,35,57.2651939
09/08/2022 19:52:46,67.1875,82.03125,71.875,58.59375,69.921875,85,84,83,82,85,2406.85718,2406.85718,2406.85718,2406.85718,19.8980217,14.8377266,0.209842846,2.4374373,100.285713,22.464119,7.169426,24.7455864,83,1657.50012,3504.00024,3315.00024,69,30,0,2,4096,1046.25781,3049.74219,25.5434036,426.7578,507.8125,48.3540344,35,57.2651939
09/08/2022 19:52:47,51.5625,75,50,50,56.640625,83,84,80,80,85,2507.14258,2507.14258,2607.42847,2607.42847,18.86779,13.2751751,0.220872566,2.33395433,100.285706,22.49128,7.178097,24.7369156,84,1645.00012,3504.00024,3290.00024,87,38,0,3,4096,1049.66406,3046.336,25.626564,417.96875,1023.4375,48.3540344,35,57.2651939
09/08/2022 19:52:48,48.4375,64.84375,46.09375,35.9375,48.828125,83,85,79,81,85,2607.428,2807.99927,2807.99927,2707.71362,18.8136673,13.4004641,0.2200538,2.34726071,100.28569,22.4828873,7.175415,24.7395973,84,1645.00012,3504.00024,3290.00024,99,49,0,3,4096,1061.66406,3034.336,25.9195328,774.414063,510.7422,48.3540344,35,57.2651939
09/08/2022 19:52:49,39.0625,52.34375,25,19.53125,33.984375,85,85,77,79,86,3209.14429,2908.287,3108.8584,2908.287,17.4139881,12.420867,0.23395972,2.2393024,100.285759,22.5132217,7.18509674,24.7299156,85,1632.50012,3504.00024,3265.00024,99,49,0,3,4096,1061.66406,3034.336,25.9195328,723.6328,513.6719,48.3540344,35,57.2651939
09/08/2022 19:52:50,35.15625,50,21.09375,18.75,31.25,81,83,78,79,83,3209.14,2807.99731,2807.99731,2807.99731,17.6695633,12.45937,0.234216824,2.20777154,100.285622,22.51281,7.184967,24.7300453,85,1569.00012,3504.00024,3138.00024,99,47,0,3,4096,1063.35156,3032.64844,25.9607315,787.1094,511.71875,48.3540344,35,57.2651939
09/08/2022 19:52:51,35.9375,53.90625,22.65625,19.53125,33.0078125,82,84,81,80,85,2808.00269,2707.7168,2707.7168,2707.7168,18.0686989,13.1556835,0.237107113,2.3001287,100.285812,22.5122528,7.18478775,24.7302246,84,1607.00012,3504.00024,3214.00024,99,49,0,3,4096,1063.35156,3032.64844,25.9607315,775.3906,510.7422,48.3540344,35,57.2651939
09/08/2022 19:52:52,39.0625,60.15625,26.5625,19.53125,36.328125,83,85,80,80,85,2807.99878,2807.99878,2807.99878,2807.99878,18.078968,13.0214949,0.234261081,2.323308,100.285667,22.5109482,7.184372,24.73064,84,1607.00012,3504.00024,3214.00024,99,49,0,3,4096,1063.85156,3032.14844,25.9729385,657.226563,535.15625,48.3540344,35,57.2651939
09/08/2022 19:52:53,32.03125,48.4375,25,20.3125,31.4453125,84,85,80,81,85,2908.28687,2808.00122,2808.00122,2707.71533,17.5441856,12.5094929,0.23388432,2.22321033,100.285751,22.5092545,7.18383026,24.7311821,84,1620.00012,3504.00024,3240.00024,99,49,0,3,4096,1064.35156,3031.64844,25.9851456,795.898438,511.71875,48.3540344,35,57.2651939
09/08/2022 19:52:54,43.75,62.5,39.0625,39.0625,46.09375,82,83,78,80,84,2908.286,2808.00024,2908.286,2707.7146,18.1782932,13.2157545,0.234232917,2.327495,100.285721,22.4976349,7.18012238,24.73489,84,1594.50012,3504.00024,3189.00024,99,48,0,3,4096,1064.35156,3031.64844,25.9851456,807.6172,511.71875,48.3540344,35,57.2651939
09/08/2022 19:52:55,46.875,56.25,25,21.875,37.5,81,83,77,79,84,3509.99951,3309.428,2908.28516,2807.99951,17.55927,12.6493368,0.232364044,2.244191,100.2857,22.4982452,7.180317,24.7346954,84,1594.50012,3504.00024,3189.00024,99,48,0,3,4096,1064.35156,3031.64844,25.9851456,630.8594,539.0625,48.3540344,35,57.2651939
09/08/2022 19:52:56,47.65625,53.125,30.46875,20.3125,37.890625,84,85,79,81,85,1604.5708,3209.1416,3409.713,3008.57031,17.887476,12.9059381,0.234623462,2.26920676,100.285675,22.4925537,7.178501,24.7365112,84,1594.50012,3504.00024,3189.00024,99,49,0,3,4096,1064.35156,3031.64844,25.9851456,819.335938,510.7422,48.3540344,35,57.2651939
09/08/2022 19:52:57,33.59375,49.21875,16.40625,21.875,30.2734375,82,84,77,79,84,3008.57153,3108.85718,2808,2908.28564,17.2371769,12.2917433,0.238716811,2.174275,100.285713,22.489151,7.177414,24.7375984,84,1607.00012,3504.00024,3214.00024,99,48,0,3,4096,1064.35156,3031.64844,25.9851456,593.75,542.96875,48.3540344,35,57.2651939
09/08/2022 19:52:58,34.375,47.65625,25.78125,22.65625,32.6171875,84,85,79,81,85,2707.71533,2808.00122,2808.00122,2808.00122,18.2230034,13.3246365,0.23032032,2.29805136,100.285751,22.4940948,7.178993,24.73602,84,1594.50012,3504.00024,3189.00024,99,49,0,3,4096,1060.66406,3035.336,25.8951187,733.398438,516.601563,48.3540344,35,57.2651939
09/08/2022 19:52:59,43.75,53.125,28.90625,26.5625,38.0859375,84,86,79,80,86,2808.00049,2908.28613,2908.28613,2808.00049,17.8910065,12.8628912,0.234875366,2.25692821,100.285728,22.4941177,7.179001,24.7360115,84,1607.00012,3504.00024,3214.00024,99,49,0,3,4096,1060.66406,3035.336,25.8951187,725.585938,513.6719,48.3540344,35,57.2651939
09/08/2022 19:53:00,31.25,47.65625,14.0625,12.5,26.3671875,85,86,79,79,85,3108.85718,3008.57153,3008.57153,2908.28564,17.8187027,12.79766,0.230425045,2.26687431,100.285713,22.4901886,7.177746,24.7372665,84,1607.00012,3504.00024,3214.00024,99,49,0,3,4096,1061.16406,3034.836,25.9073257,704.101563,687.5,48.3540344,35,57.2651939
09/08/2022 19:53:01,35.15625,53.125,21.09375,18.75,32.03125,83,84,80,78,84,3309.42822,3108.85669,3209.14258,2908.2854,17.3138218,12.366044,0.236404181,2.19117665,100.285706,22.492485,7.17847824,24.7365341,84,1607.00012,3504.00024,3214.00024,99,49,0,3,4096,1061.16406,3034.836,25.9073257,822.2656,511.71875,48.3540344,35,57.2651939
09/08/2022 19:53:02,42.96875,46.09375,24.21875,25,34.5703125,83,84,78,80,84,2707.71436,2707.71436,2808,2908.28564,18.3579884,13.4230385,0.2314359,2.32134628,100.285713,22.4818039,7.17507172,24.73994,84,1607.00012,3504.00024,3214.00024,99,49,0,3,4096,1060.16406,3035.836,25.8829117,491.210938,756.835938,48.3540344,35,57.2651939
09/08/2022 19:53:03,35.15625,52.34375,21.09375,17.96875,31.640625,83,86,78,80,86,2908.28613,3008.57178,2908.28613,2908.28613,17.8330975,12.7856016,0.230573535,2.26796222,100.285728,22.4810181,7.17482,24.7401924,84,1594.50012,3504.00024,3189.00024,99,48,0,3,4096,1060.16406,3035.836,25.8829117,569.335938,537.1094,48.3540344,35,57.2651939
09/08/2022 19:53:04,38.28125,45.3125,19.53125,20.3125,30.859375,84,86,78,80,86,2808,2707.714,2808,2808,17.8352966,12.675827,0.233911023,2.18345976,100.285713,22.4865646,7.17659,24.7384224,84,1607.00012,3504.00024,3214.00024,99,50,0,3,4096,1059.66406,3036.336,25.8707047,490.234375,967.773438,48.3540344,35,57.2651939
09/08/2022 19:53:05,40.625,55.46875,32.8125,34.375,40.8203125,85,88,79,81,88,3309.429,2406.85742,2406.85742,3510.00049,18.1811829,13.26028,0.2270821,2.30942941,100.285728,22.4873047,7.17682648,24.7381859,84,1607.00012,3504.00024,3214.00024,99,45,0,3,4096,1057.89063,3038.10938,25.8274078,330.078125,970.7031,48.3540344,35,57.2651939
09/08/2022 19:53:06,31.25,46.09375,22.65625,22.65625,30.6640625,83,86,79,81,86,3008.57129,3008.57129,3108.857,1203.42847,18.2792149,13.290206,0.223404944,2.19767261,100.285706,22.4800415,7.174507,24.7405052,84,1607.00012,3504.00024,3214.00024,99,51,0,3,4096,1057.89063,3038.10938,25.8274078,548.8281,500,48.3540344,35,57.2651939
09/08/2022 19:53:07,37.5,48.5987053,26.5625,19.53125,33.04812,84,86,81,81,87,3008.57153,2808.00024,2607.42871,2507.143,18.5575867,13.6146374,0.234601781,2.25279331,100.285721,22.4691238,7.17102432,24.743988,83,1518.50012,3504.00024,3037.00024,99,48,0,3,4096,1058.10156,3037.89844,25.8325577,407.226563,510.7422,48.3540344,35,57.2651939
09/08/2022 19:53:08,50,66.875,45.3125,38.28125,50.1171875,84,85,81,82,85,2707.71387,2707.71387,2707.71387,2707.71387,18.9727173,13.9528513,0.242411673,2.40309048,100.2857,22.4796143,7.17437363,24.7406387,84,1582.00012,3504.00024,3164.00024,99,50,0,3,4096,1058.10156,3037.89844,25.8325577,593.75,522.460938,48.3540344,35,57.2651939
09/08/2022 19:53:09,67.96875,78.125,57.8125,53.90625,64.453125,83,85,80,81,85,2707.71436,2607.42847,2707.71436,2707.71436,19.5037956,14.4102268,0.211064,2.489663,100.285713,22.46888,7.170944,24.7440681,84,1632.50012,3504.00024,3265.00024,96,44,0,3,4096,1058.10156,3037.89844,25.8325577,757.8125,563.476563,48.3540344,35,57.2651939
09/08/2022 19:53:10,39.84375,63.28125,32.8125,32.03125,41.9921875,84,85,80,80,84,2908.28564,2707.71436,2707.71436,2808,18.292326,13.2724552,0.234929845,2.40430713,100.285713,22.4881973,7.17711258,24.7379,85,1657.50012,3504.00024,3315.00024,99,49,0,3,4096,1058.01563,3037.98438,25.83046,613.28125,567.3828,48.3540344,35,57.2651939
09/08/2022 19:53:11,55.46875,71.09375,42.96875,39.0625,52.1484375,85,85,83,82,85,2507.14233,2507.14233,2406.85669,2406.85669,19.2186718,14.146512,0.229796737,2.44594622,100.2857,22.5115967,7.184578,24.7304344,84,1632.50012,3504.00024,3265.00024,92,42,0,3,4096,1056.89063,3039.10938,25.8029938,505.859375,526.3672,48.3540344,35,57.2651939
09/08/2022 19:53:12,60.15625,70.3125,50,41.40625,55.46875,85,85,80,81,85,2507.143,2507.143,2507.143,2406.85742,18.4760017,13.50258,0.223556876,2.41969967,100.285728,22.4872131,7.176796,24.7382164,84,1594.50012,3504.00024,3189.00024,99,47,0,3,4096,1056.89063,3039.10938,25.8029938,483.398438,1028.32031,48.3540459,35,57.2651939
09/08/2022 19:53:13,52.34375,57.03125,29.6875,28.125,41.796875,83,85,79,80,85,3008.57178,2908.28613,3008.57178,1604.57166,18.0911446,13.0957384,0.214018032,2.32220745,100.285728,22.4766541,7.17342758,24.7415848,84,1594.50012,3504.00024,3189.00024,98,45,0,3,4096,1057.01563,3038.98438,25.8060455,443.359375,1008.78906,48.3540459,35,57.2651939
09/08/2022 19:53:14,34.375,46.875,20.3125,26.5625,32.03125,79,84,78,78,84,3409.714,3108.857,2908.28564,2808,17.6151848,12.2312021,0.225183308,2.160663,100.285713,22.4883041,7.177147,24.7378654,82,1657.50012,3504.00024,3315.00024,76,35,0,2,4096,1052.85938,3043.14063,25.7045746,679.6875,518.5547,48.3540459,35,57.2651939
09/08/2022 19:53:15,35.9375,53.90625,28.125,32.8125,37.6953125,85,86,80,82,85,2908.2854,2807.99976,2707.714,2807.99976,18.3385983,13.247508,0.2447499,2.30561852,100.285706,22.4849854,7.17608643,24.7389259,84,1632.50012,3504.00024,3265.00024,99,43,0,3,4096,1052.48438,3043.51563,25.69542,382.8125,1005.85938,48.3540459,35,57.2651939
09/08/2022 19:53:16,40.625,46.875,21.875,30.46875,34.9609375,83,85,82,81,85,3008.57178,2908.28613,2808.00049,2908.28613,18.3066978,13.2638836,0.241697416,2.28776217,100.285728,22.4870682,7.17675,24.7382622,84,1607.00012,3504.00024,3214.00024,99,37,0,4,4096,1050.98438,3045.01563,25.6587982,541.9922,976.5625,48.3540459,35,57.2651939
09/08/2022 19:53:17,57.03125,73.4375,55.46875,50,58.984375,84,84,83,82,84,2406.85571,2607.427,2707.71265,2707.71265,19.57781,14.5728416,0.268406063,2.486805,100.285652,22.4504166,7.16505432,24.749958,84,1607.00012,3504.00024,3214.00024,98,37,0,4,4096,1050.98438,3045.01563,25.6587982,508.789063,964.84375,48.3540459,35,57.2651939
09/08/2022 19:53:18,47.65625,60.9375,39.3229141,45.3125,48.30729,82,86,80,81,85,3008.57373,2808.0022,3008.57373,2908.28784,19.2127247,14.132143,0.264045715,2.40428615,100.285789,22.4647522,7.169628,24.7453842,83,1620.00012,3504.00024,3240.00024,97,39,0,4,4096,1051.07031,3044.92969,25.6608963,314.453125,962.8906,48.3540459,35,57.2651939
09/08/2022 19:53:19,55.46875,67.1875,55.1081734,41.40625,54.7926674,85,84,80,81,84,2807.999,2807.999,2807.999,2807.999,19.4943352,14.3432531,0.272022337,2.41363573,100.285683,22.4438477,7.162956,24.7520561,84,1620.00012,3504.00024,3240.00024,97,37,0,4,4096,1051.07031,3044.92969,25.6608963,440.4297,476.5625,48.3540459,35,57.2651939
09/08/2022 19:53:20,77.34375,81.25,78.90625,71.875,77.34375,85,84,84,82,85,2406.85742,2507.143,2406.85742,2206.286,20.3641014,15.3284168,0.2499178,2.55685139,100.285721,22.477211,7.173603,24.74141,84,1620.00012,3504.00024,3240.00024,98,37,0,4,4096,1051.07031,3044.92969,25.6608963,495.1172,938.476563,48.3540459,35,57.2651939
09/08/2022 19:53:21,82.03125,94.53125,86.71875,78.90625,85.546875,85,84,84,83,84,2507.143,2507.143,2507.143,2406.85718,20.5094585,15.3129025,0.253609419,2.70494366,100.285721,22.4868164,7.17667,24.7383423,84,1620.00012,3504.00024,3240.00024,99,40,0,4,4096,1051.07031,3044.92969,25.6608963,493.164063,482.421875,48.3540459,35,57.2651939
09/08/2022 19:53:22,54.6875,66.40625,52.34375,47.65625,55.2734375,84,85,80,81,85,2808.00024,2808.00024,2808.00024,2808.00024,19.03465,13.6688824,0.2531761,2.40294242,100.285721,22.4859238,7.176384,24.7386284,84,1620.00012,3504.00024,3240.00024,99,39,0,4,4096,1053.27344,3042.72656,25.7146835,539.0625,491.210938,48.3540459,35,57.2651939
09/08/2022 19:53:23,28.125,39.0625,16.40625,13.28125,24.21875,81,83,77,79,83,2807.99976,3509.99976,3509.99976,3409.714,17.6829376,12.6116962,0.338499516,2.22234154,100.285706,22.4918137,7.17826462,24.7367477,84,1620.00012,3504.00024,3240.00024,99,38,0,4,4096,1054.4375,3041.5625,25.743103,278.3203,963.8672,48.3540459,35,57.2651939
09/08/2022 19:53:24,39.84375,48.4375,22.65625,22.65625,33.3984375,83,87,83,81,86,3409.71484,1604.57166,2808.00049,3510.00049,16.7900982,11.8686,0.28068,2.08029151,100.285728,22.49134,7.178112,24.7369,84,1620.00012,3504.00024,3240.00024,99,38,0,4,4096,1047.625,3048.375,25.5767822,491.210938,487.3047,48.3540459,35,57.2651939
