,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35
07/06/2024 17:02:14,8.177447,0,4.38506031,0.807613134,26.3055019,1.27555728,1.51935816,66.68203,7.45461,0,1.245755,22.5541477,3.57363224,0,0,0,0,0.6835401,0.631022453,1.882112,7.05801249,66.68203,53,68,57,83,53,63,51,51,51,51,52,52,52,52,81,47,32,43,17,47,37,49,49,49,49,48,48,48,48,83,56.3571434,4081.77563,4081.77563,4081.77563,4081.77563,4081.77563,3882.66455,1891.55457,3285.33154,3484.44263,3285.33154,1095.11047,3285.33154,3484.44263,3484.44263,26.65888,20.9972973,0,1.28979492,1.33483887,1.33483887,1.34973145,1.17468262,1.32971191,1.26464844,1.35961914,1.35961914,1.35961914,1.35961914,1.35961914,1.35961914,1.35961914,1.35461426,99.5555038,15.3158035,16.35128,48.36506,16.63084,22.5362434,42.46127,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.5,6141,5921,220,3.58247828,2.185,8192,3072,0.0133837238,1002.99609,1.155104,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,3.30790973,6.87864971,3.721442,18850322,3.684108E+07,62.4129868,0,0.140956327,0.159829974,0,9803.281
07/06/2024 17:02:15,10.1453485,0.3958285,9.059608,0,46.7153778,3.432399,3.38063836,54.8254623,15.9723225,0.2358973,1.2177527,22.242569,7.25803947,4.600793,2.24615335,8.583432,3.46672535,4.01670933,2.72408724,5.415058,10.2338972,54.8254623,54,57,60,58,63,55,52,52,52,52,52,52,52,52,59,46,43,40,42,37,45,48,48,48,48,48,48,48,48,63,54.5,4081.7793,1592.88953,4081.7793,4081.7793,1393.77832,1393.77832,3285.33447,3484.4458,3285.33447,3484.4458,3484.4458,3484.4458,1792.00061,3484.4458,28.28122,22.6302338,0,1.23583984,1.40588379,1.40588379,1.33874512,1.303833,1.33886719,1.31896973,1.30896,1.30896,1.2989502,1.30896,1.30896,1.30896,1.2989502,1.2989502,99.5555954,15.3548393,16.3122444,48.488327,16.7082939,22.45879,42.6590233,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.5625,6141,5921,220,3.58247828,2.765,0,0,0.003243456,1002.99609,0.43401137,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,16.1911659,2.617736,6.570432,3.947264E+07,18620432,62.4129868,0,0.3564577,0.3797015,0,60950.67
07/06/2024 17:02:16,3.83034945,0,2.92392969,0.231832266,37.7616425,0.391721725,0,51.4976044,8.683968,0,0,23.7811623,1.65734887,1.46892071,0,0,0,0,0,3.96370888,6.47527,51.4976044,50,52,59,72,56,66,51,51,51,51,53,53,53,53,72,50,48,41,28,44,34,49,49,49,49,47,47,47,47,72,55.07143,4380.44434,4081.77759,4081.77759,2588.44434,4380.44434,4081.77759,3484.44434,3285.33325,3285.33325,3484.44434,1891.55542,1991.111,3285.33325,3285.33325,25.5820675,20.30583,0,1.18737793,1.22277832,1.34777832,0.7877197,0.777709961,1.32775879,1.35266113,1.30273438,1.30273438,1.30273438,1.30773926,1.30773926,1.30773926,1.30773926,1.30773926,99.55555,15.2868881,16.3801956,48.27375,16.6548576,22.5122261,42.5225868,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.625,6141,5921,220,3.58247828,2.209,0,3072,0,1002.99609,0,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,0.131571785,5.77627563,2.22426629,103435.477,6.617745E+07,62.4129868,0,0,0,0,0
07/06/2024 17:02:17,6.502545,0.9672046,0,0.880003,29.3774242,0,0.169581175,53.6492348,19.4276276,2.380401,1.18842125,16.3710117,0.205117464,0,1.03752017,0,5.035126,1.278609,0,1.8776238,6.877744,53.6492348,51,70,57,83,52,61,52,52,52,52,53,53,53,53,83,49,30,43,17,48,39,48,48,48,48,47,47,47,47,83,56.7142868,4081.77759,4380.44434,4679.111,1393.77771,4380.44434,4081.77759,3484.44434,3484.44434,3285.33325,3484.44434,1095.11108,3484.44434,3285.33325,1791.99988,26.830122,21.32532,0,1.27624512,1.38122559,1.17126465,1.3503418,1.31542969,1.3503418,1.32543945,1.29455566,1.29455566,1.29455566,1.29455566,1.29455566,1.239502,1.30456543,1.29455566,99.55555,15.2670517,16.400032,48.21111,16.6663818,22.5007019,42.55201,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.6875,6141,5921,220,3.58247828,2.193,9216,0,0.004909418,1001.99609,0.538979232,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,1.9207927,4.42413425,2.485855,7116554.5,32896956,62.4129868,0,0.144231632,0.156548381,0,12013.2441
07/06/2024 17:02:18,17.34671,0.0882327557,11.1707926,0.0819504261,45.99245,0,1.83871984,58.1117859,10.633832,0,0.201159716,23.3259678,8.404631,4.97285128,0.3520012,2.50619054,0.6169796,1.87228322,1.69860721,3.49130034,9.520054,58.1117859,54,68,59,76,55,59,51,50,50,50,53,53,53,53,79,46,32,41,24,45,41,49,50,50,50,47,47,47,47,76,56,4081.77686,4081.77686,4081.77686,4081.77686,4380.44336,4380.44336,1791.99963,3484.4436,3285.33252,3285.33252,895.9998,3285.33252,3285.33252,3484.4436,29.8664036,23.984417,0,1.25415039,1.27416992,1.36914063,1.36413574,1.36413574,1.37915039,1.36413574,1.21923828,1.25915527,1.25085449,1.24584961,1.34082031,1.34082031,1.35083008,1.35083008,99.5555344,15.2630539,16.40403,48.1984825,16.6458015,22.5212822,42.4994659,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.53125,6141,5921,220,3.58247828,2.202,8192,0,0.2599269,1000.93359,6.305268,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,4.95845175,4.19680357,9.095918,5199867,26244532,62.4129868,0,0.1898104,0.1795,0,13286.5381
07/06/2024 17:02:19,2.60732174,0.00427961349,5.485839,1.51036978,32.273262,0,0.0363707542,60.8319778,2.1093905,1.51649714,1.67009234,12.19669,2.43854523,2.27193236,0,0.07212758,0,0.382220745,0.09598136,1.92065835,6.290436,60.8319778,53,65,57,76,54,58,51,51,51,51,53,53,53,53,73,47,35,43,24,46,42,49,49,49,49,47,47,47,47,76,55.6428566,4081.77881,4081.77881,4081.77881,4081.77881,4380.446,4380.446,3484.44531,1095.11145,3285.33423,3484.44531,3285.33423,3484.44531,3285.33423,3484.44531,26.8953285,21.1478519,0,1.24121094,1.26123047,1.3762207,1.34619141,1.34619141,1.361206,1.34619141,1.2322998,1.23730469,1.25732422,1.25732422,1.25231934,1.22729492,1.25732422,1.25732422,99.55558,15.2118759,16.4552078,48.0368729,16.6526489,22.5144348,42.5169525,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.65625,6141,5921,220,3.58247828,2.16,0,3072,0,1000.94922,0.0354940966,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,13.2495623,12.5559807,21.8398552,10170458,8.615498E+07,62.4129868,0,0.152892411,0.1535838,0,7977.2207
07/06/2024 17:02:20,5.602151,0.683409,2.83845067,0,34.1678963,1.78584456,41.92403,22.4772453,2.578646,0,0.5238533,4.211676,1.03406906,0,2.163607,0.24549365,2.18209028,0.816297531,0.401932,0,5.993569,41.92403,53,66,58,82,55,59,51,51,51,51,52,52,52,52,81,47,34,42,18,45,41,49,49,49,49,48,48,48,48,82,56.07143,4380.44434,4380.44434,1393.77783,4081.77783,4081.77783,4081.77783,3285.33325,3484.44434,3285.33325,3484.44434,1194.66663,3484.44434,3285.33325,3285.33325,26.09628,20.44498,0,1.32592773,1.230835,1.36499023,1.36499023,1.39501953,1.39501953,1.3449707,1.31005859,1.29138184,1.29138184,1.29638672,1.29638672,1.29638672,1.29638672,1.32128906,99.55556,15.1990585,16.4680252,47.9963951,16.6555023,22.5115814,42.52423,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.625,6141,5921,220,3.58247828,2.176,0,3072,0,1000.94922,0,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,10.9415455,13.6668472,20.38706,9694773,102421584,62.4129868,0,0.146651372,0.131128535,0,12196.4512
07/06/2024 17:02:21,8.247328,0,9.2659,0,33.8635979,0.7334292,63.57778,0,7.241583,0,4.78150845,0,2.74344087,1.13453865,0.890231133,0,1.34049058,1.60998106,0,0,6.36783838,63.57778,57,57,79,57,65,54,52,52,52,52,52,52,52,52,63,43,43,21,43,35,46,48,48,48,48,48,48,48,48,79,56.07143,1393.77747,4081.77661,4679.11,4081.77661,4081.77661,4380.44336,3484.4436,3285.33252,3285.33252,3484.4436,3484.4436,3484.4436,3285.33252,3285.33252,26.7720547,21.0319614,0,1.29211426,1.28710938,1.2121582,1.36779785,1.36779785,1.17785645,1.26708984,1.27709961,1.24707031,1.23706055,1.21716309,1.27209473,1.27209473,1.27709961,1.33215332,99.55553,15.1562843,16.5108,47.86132,16.6540184,22.5130653,42.520443,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.65625,6141,5921,220,3.58247828,2.217,0,3072,0,1000.94922,0,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,4.85663748,16.4013157,17.926199,4366619,8.968178E+07,62.4129868,0,0.142813414,0.1515734,0,11165.4492
07/06/2024 17:02:22,17.5695419,1.576823,14.7297678,2.896136,41.69318,1.05358958,58.3365669,2.99054384,10.1753712,2.94238925,10.3880882,2.88288,6.45945072,3.385812,0.503450632,1.58650875,2.22033262,2.13022232,1.81446671,4.01057,9.467286,58.3365669,54,55,68,64,59,55,53,53,53,53,52,52,52,52,64,46,45,32,36,41,45,47,47,47,47,48,48,48,48,68,55.3571434,1294.22253,4380.44531,1393.77808,4679.1123,4081.77856,4380.44531,3484.44531,3285.334,3484.44531,3285.334,2588.445,1095.11133,3285.334,3285.334,26.623539,20.88018,0,1.28491211,1.29992676,1.204956,1.27490234,1.27490234,1.31213379,1.34216309,1.30773926,1.21276855,1.21276855,1.30773926,1.30273438,1.2376709,1.26269531,1.23913574,99.55558,14.9814606,16.6856232,47.3092537,16.459301,22.7077827,42.0233,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.625,6141,5921,220,3.58247828,2.207,8192,0,0.000488295,1000.94922,0.03541433,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,11.5672321,9.641659,13.7030087,14379144,40901516,62.4129868,0,0.141239539,0.1567333,0,6372.72168
07/06/2024 17:02:23,15.1390915,2.766782,11.7266293,0,48.1422768,5.97600365,52.98054,0,17.869997,0,6.34266758,0,7.291478,3.20273042,0.9576082,2.28264928,6.396371,2.35900283,2.06109285,1.84364915,9.240455,52.98054,61,67,73,64,63,61,54,54,54,54,53,53,53,53,70,39,33,27,36,37,39,46,46,46,46,47,47,47,47,73,58.3571434,4081.77686,4081.77686,1393.77747,4081.77686,4081.77686,4081.77686,3285.33276,3285.33276,3285.33276,3484.44385,3285.33276,3285.33276,3484.44385,3285.33276,31.5753479,25.8861389,0,1.21508789,1.25012207,1.1751709,1.210083,1.18371582,1.20361328,1.20361328,1.18371582,1.16369629,1.16369629,1.15869141,1.20861816,1.20861816,1.213501,1.25854492,99.5555344,14.9983673,16.6687164,47.3626442,16.5193863,22.6476974,42.17671,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.65625,6141,5921,220,3.58247828,2.369,0,3072,0.40213123,1000.94922,11.3065472,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,0,0,0.027856037,0,0,62.4129868,0,0.25355342,0.281641722,0,19032.3125
07/06/2024 17:02:24,33.572834,0.7081747,28.9309387,0.4919529,55.8845863,4.10202742,48.1609955,1.64462328,25.30365,0.5013287,21.0707779,0.403869152,8.954966,3.13482881,0,0.778830051,6.15896,0.6620109,1.01339817,1.2004137,12.1188164,55.8845863,73,74,58,58,58,53,52,52,52,52,51,51,51,51,74,27,26,42,42,42,47,48,48,48,48,49,49,49,49,74,56.1428566,4380.44434,2986.6665,1393.77771,1393.77771,4081.77759,4380.44434,3285.333,3285.333,3285.333,3285.333,3484.444,3285.333,3285.333,3285.333,28.4623489,22.7533035,0,1.19726563,1.19226074,1.19226074,1.3536377,1.21826172,1.28320313,1.30322266,1.29321289,1.3182373,1.288208,1.21826172,1.29321289,1.244873,1.23986816,1.244873,99.55555,15.0024605,16.6646233,47.37557,16.56453,22.6025543,42.2919655,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.6875,6141,5921,220,3.58247828,2.301,0,0,0.127306417,977.71875,4.41311026,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,0.0331516042,45.11814,5.68960476,94455.98,29223266,62.4129868,0,0,0,0,0
07/06/2024 17:02:25,25.8037872,0,30.2544422,0,55.4535637,1.28130317,60.4855423,0,22.89977,2.11949348,15.327919,0,15.9769716,2.47147083,2.88395286,0.84657073,4.692149,1.46619081,1.63336992,0,11.7757025,60.4855423,52,69,57,79,55,61,52,52,52,52,52,52,52,52,81,48,31,43,21,45,39,48,48,48,48,48,48,48,48,79,56.3571434,4081.777,4380.444,4081.777,4380.444,1393.77759,4081.777,3484.44385,3285.33276,3484.44385,3285.33276,3484.44385,3285.33276,3285.33276,3285.33276,30.2513046,24.3452911,0,1.33557129,1.220581,1.21557617,1.38562012,1.1796875,1.15466309,1.1796875,1.24963379,1.22460938,1.25463867,1.22961426,1.22961426,1.25463867,1.22961426,1.22961426,99.55554,15.0725594,16.5945244,47.59693,16.654171,22.5129128,42.5208359,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.6875,6141,5921,220,3.58247828,2.347,0,3072,0.134171993,991.9922,9.059087,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,0.6946638,5.247985,1.65371418,1046405.69,26339134,62.4129868,0,0.151940614,0.125542775,0,12818.9551
07/06/2024 17:02:26,10.9555006,2.88914442,12.490201,2.33672857,52.6057358,5.160022,57.82723,0.9759903,9.695798,2.75394917,8.75630951,2.16202736,6.615692,3.53088975,1.03099942,0.8221388,2.480048,1.15054846,0.9564996,2.45146751,9.382355,57.82723,53,65,81,58,63,55,52,52,52,52,52,52,52,52,73,47,35,19,42,37,45,48,48,48,48,48,48,48,48,81,56.5,1891.556,4380.44531,1393.77808,4081.77881,4081.77881,4081.77881,1095.11133,1393.77808,3285.33423,3484.44531,3484.44531,3285.33423,3484.44531,3285.33423,29.86895,24.89745,0,1.21044922,1.19055176,1.18554688,1.18554688,1.23498535,1.18505859,1.262085,1.24206543,1.270874,1.270874,1.230835,1.26086426,1.22644043,1.2364502,1.21643066,99.55558,15.0928955,16.5741882,47.6611481,16.7060318,22.4610519,42.653244,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.6875,6141,5921,220,3.58247828,2.232,0,3072,0,991.9922,0,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,0,9.278374,8.627576,0,47332344,62.4129868,0,0.368826449,0.420867473,0,76353.54
07/06/2024 17:02:27,22.1428566,0,23.18173,1.19737387,47.64142,1.1956811,68.58169,1.08996034,12.8103914,0,11.2756071,0,8.24719,7.880199,0,0,3.43477726,1.68343782,0,0.118237734,10.1917858,68.58169,54,70,61,62,65,59,59,59,59,59,53,53,53,53,68,46,30,39,38,35,41,41,41,41,41,47,47,47,47,70,58.5,3783.11084,4081.77759,4380.44434,4081.77759,4081.77759,4081.77759,1095.11108,3285.333,3484.44434,3285.333,3285.333,3285.333,3484.44434,3285.333,29.8089676,23.4292336,0,1.29492188,1.2598877,1.18164063,1.371582,1.19226074,1.17224121,1.28222656,1.26721191,1.26721191,1.2722168,1.24719238,1.24719238,1.2421875,1.2421875,1.24719238,99.55555,15.0928764,16.5742073,47.661087,16.7722549,22.3948288,42.8223228,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.75,6141,5921,220,3.58247828,2.167,0,0,0.137672886,977.7031,6.638253,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,0.240660965,1.61871231,1.12930357,551583.8,2.811007E+07,62.4129868,0,0.123157248,0.126702428,0,5545.41455
07/06/2024 17:02:28,27.9964085,2.4017632,22.7007923,0.8591294,39.1727676,3.65288258,62.44455,2.968663,18.4969177,2.28636265,8.547438,2.28762627,4.421401,2.51960158,2.38111615,2.74407268,2.0442605,1.19488239,3.01173925,2.70579457,10.7419128,62.44455,62,69,79,67,63,57,52,52,52,52,54,54,54,54,70,38,31,21,33,37,43,48,48,48,48,46,46,46,46,79,58.6428566,4081.77661,1991.11047,4081.77661,4081.77661,4081.77661,4579.554,3086.22119,3484.44336,3285.33228,3285.33228,3484.44336,3285.33228,3484.44336,3285.33228,29.3359852,23.78953,0,1.20275879,1.18774414,1.18774414,1.27270508,1.41772461,1.22961426,1.199707,1.239624,1.26965332,1.25964355,1.22961426,1.26965332,1.25964355,1.33959961,1.31469727,99.55553,15.0752945,16.59179,47.6055641,16.7978058,22.369278,42.887558,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.78125,6141,5921,220,3.58247828,2.235,0,2048,0.00329980743,977.832031,0.380070239,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,0.05483232,3.941468,1.88734734,372683.969,5.987328E+07,62.4129868,0,0,0,0,0
07/06/2024 17:02:29,26.31287,0.9092152,27.65122,1.18772984,57.8156471,2.82595158,51.1366348,1.44357681,19.7018089,0.7976055,19.2225876,0.7440865,11.6168976,3.50064039,0.9828448,2.32947469,5.28960228,4.4234457,1.10622644,1.81189775,12.0405016,57.8156471,61,61,73,67,62,57,52,52,52,52,52,52,52,52,74,39,39,27,33,38,43,48,48,48,48,48,48,48,48,73,56.92857,4081.77954,1393.77832,4081.77954,4081.77954,4081.77954,4081.77954,1393.77832,3285.33472,3484.4458,3484.4458,3285.33472,3484.4458,3285.33472,3285.33472,34.7429771,28.6254959,0,1.23486328,1.25488281,1.33996582,1.20996094,1.2199707,1.2199707,1.33056641,1.29064941,1.2956543,1.2956543,1.2956543,1.31506348,1.31506348,1.31506348,1.31506348,99.5555954,15.149044,16.51804,47.8384552,16.8758812,22.2912025,43.086895,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.84375,6141,5921,220,3.58247828,2.255,0,3072,0.2301336,999.644531,12.4465075,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,0.209211677,2.07172656,1.334796,470310.75,30178428,62.4129868,0,0.170305043,0.225647688,0,32150.1035
07/06/2024 17:02:30,13.2779894,0,13.6705933,0,68.56194,0,44.52859,0,3.09053063,0,2.410078,0,0,0,0,0,0,0,0,0,6.169617,68.56194,53,58,59,83,56,59,52,52,52,52,53,53,53,53,83,47,42,41,17,44,41,48,48,48,48,47,47,47,47,83,56.2857132,1891.555,4380.44336,4081.77661,4679.11,1393.77734,4081.77661,3484.44336,3285.33228,3484.44336,3285.33228,1791.99951,3285.33228,3285.33228,1095.11084,26.97889,21.4797745,0,1.28076172,1.3560791,1.361084,1.26025391,1.34216309,1.32214355,1.3371582,1.31713867,1.302124,1.27209473,1.27709961,1.26708984,1.26708984,1.26708984,1.27709961,99.55553,15.1550407,16.512043,47.85739,16.9092178,22.2578659,43.1720123,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.875,6141,5921,220,3.58247828,2.173,0,3072,0,999.644531,0,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,0.0268165674,0.0190085713,0.0426148474,265478.719,91258.31,62.4129868,0,0.172565818,0.173720315,0,10888.7881
07/06/2024 17:02:31,9.055739,1.183331,6.30180264,2.65920758,62.0574226,5.46475029,43.6088333,3.94637585,8.612079,1.08423829,3.67863178,1.092869,2.05461979,2.1067977,1.32650733,1.16683841,1.87538266,1.43308043,2.151543,1.360631,8.11103,62.0574226,61,64,62,74,61,61,52,52,52,52,54,54,54,54,71,39,36,38,26,39,39,48,48,48,48,46,46,46,46,74,57.6428566,4081.778,4081.778,4380.445,4081.778,4081.778,1393.778,3185.778,995.555664,3285.3335,3285.3335,3285.3335,3484.44482,3285.3335,3285.3335,30.1300888,24.4138374,0,1.291626,1.2265625,1.18664551,1.36706543,1.3581543,1.39819336,1.38317871,1.24316406,1.25817871,1.3581543,1.3581543,1.3182373,1.3182373,1.31323242,1.3182373,99.5555649,15.13068,16.5364037,47.7804642,16.9108,22.2562828,43.1760559,50,210,405,0,0,0,0,4.68359375,0.2734375,0,0,0,0,0,0,0,0,0,57.9375,6141,5921,220,3.58247828,4.316,0,0,0.263929576,975.652344,7.268595,0,0,0,0,0,0,0,0,0,0,0,0,63.36704,0.0681173056,3.508485,2.23241329,306286.531,3.518646E+07,62.4129868,0,0.186907813,0.18670918,0,8973.241
