,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
04/06/2020 11:43:19,1.5625,1.5625,0.7692337,0,0.9735584,41,41,41,39,41,3510.0022,3810.85962,3610.288,3610.288,4.63745928,2.63290739,0.9385305,0.312661558,100.285774,61.9469681,4.8860817,3.001442,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:20,0,0,0.78125,1.5625,0.5859375,40,42,41,39,42,3810.86,3610.28857,3610.28857,3610.28857,4.102205,2.13072348,0.9272706,0.284556955,100.285789,61.9463348,4.886032,3.00149155,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:21,0,0.793647766,0.78125,0,0.393724442,40,42,41,39,42,3810.85986,3610.288,3810.85986,3810.85986,4.246474,2.250253,0.926990032,0.2912345,100.285782,61.9464836,4.88604355,3.00148,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:22,0.78125,4.615384,0.7692337,0,1.54146552,41,42,41,39,42,3810.85986,3610.28833,3810.85986,3610.28833,4.92777729,2.91931725,0.944827557,0.3273231,100.285782,61.9423752,4.8857193,3.00180435,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:23,0,1.5625,1.58730149,0.78125,0.9827614,40,41,41,39,41,3810.79565,3610.22754,3610.22754,3610.22754,4.28499,2.30107212,0.928156853,0.2920837,100.284096,61.9422264,4.885708,3.0018158,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:24,0,0.78125,0,0,0.1953125,40,42,41,39,42,3510.062,3510.062,3810.92456,3610.34961,4.71253967,2.71034646,0.9362937,0.312301785,100.287491,61.9405327,4.88557434,3.00194931,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:25,0,0.78125,0,0,0.1953125,40,42,41,39,42,3810.85962,3610.288,3810.85962,3810.85962,4.08991528,2.10856748,0.927641,0.2839519,100.285782,61.9402466,4.88555145,3.0019722,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:26,1.5625,0,0,0,0.390625,40,41,41,39,41,3509.944,3810.79663,3810.79663,3610.22827,4.024003,2.04635835,0.9250955,0.28372696,100.284119,61.9401474,4.885544,3.00197983,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:27,0.78125,0,0,0.7692337,0.387620926,40,42,41,39,42,3810.923,3810.923,3810.923,3810.923,4.169225,2.18443656,0.9283612,0.2884542,100.287453,61.9376831,4.88534927,3.00217438,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:28,0.78125,0.78125,1.5625,0,0.78125,40,41,41,39,41,3610.28784,3810.85938,3610.28784,3610.28784,4.075919,2.09896684,0.925082564,0.283925325,100.285774,61.93739,4.88532639,3.00219727,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:29,0.78125,0.78125,0,0,0.390625,40,42,40,39,42,3810.86,3610.28857,3610.28857,3810.86,4.84776545,2.83754015,0.94564265,0.313663453,100.285789,61.92501,4.88435,3.00317383,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:30,0,1.5625,0,0.78125,0.5859375,41,42,40,39,42,3610.28833,3610.28833,3510.00244,3610.28833,4.104856,2.12868357,0.9216565,0.285370529,100.285782,61.9228821,4.884182,3.00334167,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:31,2.34375,0,0,0.78125,0.78125,40,42,41,39,42,3409.7168,3610.28857,3610.28857,3610.28857,4.364106,2.492612,0.8604014,0.289534777,100.285789,61.9234619,4.88422775,3.003296,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:32,3.125,5.46875,0.78125,0,2.34375,40,42,41,39,42,3810.85962,3610.288,3610.288,3810.85962,5.16259956,3.15308547,0.939589441,0.314359635,100.285782,61.92356,4.88423538,3.00328827,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:33,0.78125,1.5625,0.78125,1.5625,1.171875,40,42,41,39,42,3810.85986,3610.28833,3810.85986,3810.85986,4.13848448,2.16021228,0.922091,0.290213317,100.285789,61.9212875,4.884056,3.00346756,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:34,4.6875,2.34375,2.34375,3.125,3.125,40,42,41,40,42,3810.86,3810.86,3610.28857,3610.28857,5.38692665,3.5629375,0.8165886,0.332102776,100.285789,61.928833,4.884651,3.00287247,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:35,0,0,0.78125,0,0.1953125,40,42,41,39,42,3810.85938,3610.28784,3810.85938,3810.85938,4.21067667,2.22990417,0.92179364,0.289476722,100.285774,61.9253,4.88437271,3.003151,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:36,0,0,0.78125,0,0.1953125,41,42,41,39,42,3810.86,3510.00269,3510.00269,3810.86,4.022375,2.05218244,0.910915256,0.2850118,100.285789,61.925106,4.88435745,3.0031662,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:37,0.78125,0,0,0,0.1953125,40,41,41,39,41,3810.85938,3810.85938,3610.28784,3610.28784,4.09712648,2.128824,0.9149671,0.28542617,100.285774,61.9253,4.88437271,3.003151,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:38,0,0,1.53846145,1.53846145,0.7692337,40,42,40,39,42,3810.86,3610.28857,3610.28857,3610.28857,4.21687365,2.236655,0.927779138,0.288422137,100.285789,61.9253,4.88437271,3.003151,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:39,3.125,2.34375,0.78125,0.793647766,1.760912,40,42,41,39,42,3610.23169,3810.8,3610.23169,3610.23169,5.08578,3.33480287,0.77628237,0.318093568,100.28421,61.9233665,4.88422,3.00330353,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120476,30,44.51997
04/06/2020 11:43:40,0,1.5625,0,0,0.390625,40,42,40,39,42,3810.92041,3810.92041,3610.3457,3810.92041,4.184116,2.20713878,0.920462668,0.2890031,100.287376,61.923317,4.88421631,3.00330734,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:41,0.78125,0,0,0,0.1953125,40,42,40,39,42,3610.28833,3610.28833,3810.85986,3810.85986,4.07141733,2.097537,0.9183231,0.28658402,100.285789,61.9227333,4.88417053,3.003353,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:42,0,2.34375,0,0,0.5859375,40,42,40,39,42,3610.22974,3610.22974,3610.22974,3610.22974,4.762613,2.77710938,0.927866,0.306248426,100.284157,61.9269,4.8844986,3.003025,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:43,0.78125,0.78125,1.538825,0,0.775331259,40,42,40,39,42,3510.05884,3810.92114,3810.92114,3610.34619,4.408437,2.41787481,0.925409,0.2950421,100.287392,61.9266052,4.88447571,3.003048,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:44,0.78125,0,2.35614777,0.78125,0.979661942,41,42,41,40,42,3610.22461,3810.79272,3509.94067,3610.22461,5.326166,3.30531049,0.94682765,0.3406936,100.284019,61.9279137,4.8845787,3.002945,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:45,0.793647766,0,0.78125,0,0.393724442,40,41,41,39,41,3810.92651,3810.92651,3610.35156,3810.92651,4.069295,2.10361743,0.9177341,0.286350578,100.287544,61.92806,4.88459,3.0029335,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:46,2.31971145,1.5625,2.34375,1.5625,1.94711685,41,42,41,39,42,3810.85986,3810.85986,3810.85986,3610.28833,4.499552,2.511998,0.9195204,0.296720117,100.285789,61.92922,4.8846817,3.002842,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:47,0,0.78125,0.78125,0,0.390625,40,42,40,40,42,3810.85986,3610.28833,3810.85986,3610.28833,4.02015066,2.04518151,0.919712543,0.285179824,100.285789,61.92922,4.8846817,3.002842,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:48,1.5625,0.78125,1.5625,0,0.9765625,41,41,40,39,41,3810.79541,3610.22729,3610.22729,3509.943,4.07530928,2.104634,0.9174451,0.2862984,100.284088,61.8114052,4.875389,3.01213455,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:49,0.78125,0,0,0.7692337,0.387620926,40,42,41,39,42,3810.92432,3610.34937,3610.34937,3610.34937,4.66373634,2.66788554,0.9314745,0.310715854,100.287483,61.8116455,4.875408,3.01211548,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:50,0.78125,0,0,0.78125,0.390625,40,41,41,39,41,3810.86,3610.28833,3810.86,3810.86,4.168213,2.19017577,0.9186806,0.288649976,100.285789,61.799942,4.874485,3.01303864,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:51,0,0,0.7692337,0,0.192308426,40,41,41,39,41,3810.86,3810.86,3810.86,3610.28833,4.0251894,2.05839372,0.919889748,0.282794058,100.285789,61.7998466,4.87447739,3.01304626,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:52,0.78125,0,0.78125,0,0.390625,40,42,41,40,42,3610.22852,3610.22852,3810.79688,3610.22852,4.31112242,2.31749344,0.924087048,0.29353857,100.284126,61.8012466,4.874588,3.01293564,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:53,2.34375,0,0.78125,0.78125,0.9765625,40,42,40,40,42,3810.92261,3810.92261,3610.34766,3810.92261,4.40610456,2.42548966,0.922250569,0.2966035,100.287437,61.800766,4.87455,3.01297379,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:54,0.78125,2.36855149,0.78125,1.53846145,1.36737823,40,42,41,40,42,3810.86,3810.86,3510.00269,3610.28857,4.76781654,2.76551223,0.9376275,0.315072954,100.285789,61.80096,4.874565,3.01295853,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:55,1.5625,0,0,0,0.390625,40,42,41,40,42,3610.22949,3610.22949,3610.22949,3810.79785,4.21945953,2.23793149,0.9217346,0.292108446,100.284157,61.75709,4.871105,3.01641846,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:56,0,0,1.57489777,0,0.393724442,41,42,40,39,42,3610.34717,3610.34717,3610.34717,3510.05957,4.39667559,2.415378,0.924459,0.2978541,100.287422,61.7652168,4.871746,3.01577759,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:57,0.78125,0,0,0,0.1953125,40,42,40,39,42,3610.288,3610.288,3610.288,3610.288,4.18638563,2.205274,0.9264871,0.285063475,100.285782,61.7649269,4.871723,3.01580048,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:58,0.78125,0.78125,1.5625,0,0.78125,40,42,40,39,42,3810.85962,3610.288,3610.288,3510.00244,4.076275,2.103817,0.9177493,0.2863363,100.285782,61.7652168,4.871746,3.01577759,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:43:59,2.34375,3.125,1.5625,1.5625,2.1484375,40,42,41,39,42,3810.85962,3610.288,3810.85962,3810.85962,4.5886755,2.58859,0.9336008,0.312012643,100.285782,61.76483,4.87171555,3.015808,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:44:00,1.5625,3.125,2.3317337,2.34375,2.340746,40,42,41,40,42,3810.79736,3509.945,3610.229,3810.79736,4.630623,2.64338923,0.9266137,0.3054273,100.284142,61.77648,4.872635,3.01488876,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:44:01,0.78125,0,0,0,0.1953125,40,42,41,39,42,3810.922,3810.922,3810.922,3610.34741,3.8709538,1.90615571,0.9108199,0.281740278,100.28743,61.77663,4.87264633,3.01487732,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:44:02,0.78125,3.90625,2.34375,0,1.7578125,41,43,42,40,43,3810.85986,3810.85986,3810.85986,3610.28833,4.991303,2.987385,0.9400644,0.305407822,100.285782,61.7750359,4.87252045,3.0150032,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:44:03,0,1.5625,0.78125,0.78125,0.78125,40,42,41,39,42,3810.7915,3810.7915,3610.22363,3810.7915,4.15435076,2.17085528,0.926229954,0.290844262,100.283989,61.77465,4.87249,3.01503372,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:44:04,1.5625,3.125,3.125,0.78125,2.1484375,41,42,41,39,42,3810.92773,3810.92773,3810.92773,3810.92773,5.40126133,3.37913752,0.954854548,0.3239076,100.287575,61.8921242,4.881756,3.00576782,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:44:05,3.125,0.78125,1.58730149,1.57489777,1.76711082,40,42,41,39,42,3610.22754,3509.94336,3610.22754,3810.79565,4.432253,2.43761039,0.930440843,0.297559619,100.284096,61.93236,4.88492966,3.002594,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:44:06,0.78125,0,0,0,0.1953125,40,42,41,39,42,3610.34839,3610.34839,3810.923,3810.923,4.272872,2.28448844,0.9324021,0.289121151,100.287453,61.93333,4.885006,3.0025177,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:44:07,1.5625,1.5625,0,0,0.78125,40,42,41,39,42,3810.86,3810.86,3610.28857,3409.717,4.20827627,2.22505713,0.9257089,0.290108532,100.2858,61.9325562,4.884945,3.00257874,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:44:08,0,0,1.5625,0,0.390625,41,42,41,39,42,3810.79736,3610.229,3610.229,3810.79736,4.127678,2.15438867,0.9201335,0.289930224,100.284142,61.9321671,4.8849144,3.00260925,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:44:09,0.78125,1.5625,1.5625,1.5625,1.3671875,41,42,41,39,42,3810.8623,3610.29053,3810.8623,3810.8623,4.626213,2.62034249,0.9359504,0.3127798,100.285851,61.9327965,4.884964,3.00255966,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.7120628,31,44.51997
04/06/2020 11:44:10,0,0,0,0,0,41,42,41,40,42,3810.91943,3610.34473,3810.91943,3810.91943,4.12651,2.14699578,0.924656034,0.286213219,100.287354,61.9312477,4.884842,3.00268173,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:11,1.5625,0.78125,0,0,0.5859375,41,42,41,39,42,3610.28882,3610.28882,3610.28882,3610.28882,4.028359,2.05692768,0.917196035,0.283177167,100.2858,61.93086,4.8848114,3.00271225,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:12,0,0,0.78125,0.78125,0.390625,41,42,41,39,42,3810.85962,3610.288,3810.85962,3810.85962,4.02134848,2.05027676,0.9157154,0.283837765,100.285782,61.9308128,4.88480759,3.002716,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:13,2.34375,0,1.5625,0,0.9765625,40,42,41,40,42,3810.85986,3810.85986,3610.28833,3810.85986,4.23782539,2.31304264,0.890483439,0.293014765,100.285789,61.9293633,4.884693,3.00283051,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:14,0,2.34375,1.57489777,1.58730149,1.37648582,41,42,41,39,42,3810.85962,3810.85962,3610.288,3810.85962,4.72608328,2.72969246,0.932775557,0.31292522,100.285782,61.9293633,4.884693,3.00283051,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:15,0,0,0,0,0,40,42,41,39,42,3810.85986,3810.85986,3810.85986,3610.288,4.06485128,2.09001756,0.9179956,0.284880459,100.285782,61.92806,4.88459,3.0029335,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:16,0.78125,0,0,0,0.1953125,41,42,41,39,42,3610.28833,3810.86,3810.86,3610.28833,4.10492373,2.12791824,0.9221364,0.286320746,100.285789,61.9256363,4.88439941,3.00312424,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:17,0.78125,0.78125,0,0,0.390625,41,43,41,39,42,3810.85962,3810.85962,3610.288,3610.288,4.10267,2.12645674,0.9213996,0.284023523,100.285774,61.9252052,4.884365,3.00315857,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:18,0.78125,1.5625,0,0.78125,0.78125,41,41,41,40,41,3610.28857,3610.28857,3510.00269,3610.28857,4.09751,2.13107157,0.9199671,0.28560245,100.2858,61.9242363,4.884289,3.00323486,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:19,3.8942337,1.5625,0.78125,2.34375,2.14543343,41,42,41,40,42,3810.79736,3610.22925,3509.945,3610.22925,5.19540071,3.40059376,0.816937745,0.321193874,100.284142,61.92356,4.88423538,3.00328827,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:20,0.78125,0,0,0,0.1953125,41,42,42,39,42,3610.34741,3610.34741,3510.06,3610.34741,4.03238153,2.066805,0.9124585,0.2844881,100.28743,61.92361,4.884239,3.00328445,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:21,0.78125,0,0,0.78125,0.390625,41,42,41,39,42,3810.85864,3810.85864,3610.287,3510.00146,4.11176825,2.13705826,0.918157637,0.2832829,100.285759,61.9223022,4.884136,3.00338745,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:22,1.5625,4.6875,0.78125,0.78125,1.953125,41,42,41,39,42,3610.28979,3810.86133,3610.28979,3810.86133,5.153686,3.142367,0.941021264,0.3411126,100.285828,61.9150963,4.883568,3.00395584,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:23,1.5625,1.5625,0.793647766,1.5625,1.370287,41,41,41,39,41,3810.85986,3610.28833,3610.28833,3510.00244,4.25857925,2.28005362,0.9250791,0.293489873,100.285782,61.9148026,4.883545,3.00397873,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:24,1.5625,0.78125,2.3317337,1.5504837,1.55649185,41,42,41,39,42,3810.86,3810.86,3810.86,3610.28833,4.580571,2.585745,0.9306706,0.31126067,100.285789,61.9134979,4.883442,3.00408173,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:25,0,0,0,0,0,40,42,41,39,42,3610.2876,3610.2876,3510.00171,3610.2876,4.13191938,2.15358639,0.9220207,0.285271764,100.285767,61.9127769,4.8833847,3.004139,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:26,1.5625,3.90625,0,0,1.3671875,41,42,42,40,42,3810.796,3610.22754,3810.796,3610.22754,4.902415,2.89508748,0.9395311,0.329353,100.2841,61.910984,4.88324356,3.00428,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:27,0.78125,0.78125,0,0,0.390625,41,42,41,39,42,3610.34888,3810.92383,3810.92383,3610.34888,4.18893051,2.20948243,0.924269259,0.2896546,100.287468,61.9083252,4.88303375,3.00449,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:28,0,0,1.5625,0,0.390625,41,42,41,39,42,3810.86,3510.00269,3510.00269,3610.28833,4.04207,2.0688,0.921400845,0.284818828,100.285789,61.9081345,4.88301849,3.00450516,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:29,1.5625,1.5625,0.78125,1.5625,1.3671875,41,41,40,39,41,3610.22046,3610.22046,3810.78833,3610.22046,4.73163557,2.729492,0.937435746,0.3120517,100.283905,61.9058571,4.882839,3.00468445,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:30,0,0,0,0,0,42,43,42,40,43,3610.35669,3610.35669,3610.35669,3610.35669,3.992355,2.01744151,0.919988155,0.2833561,100.287689,61.9040222,4.88269424,3.00482941,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:31,1.5625,0.78125,0,0,0.5859375,41,42,42,40,43,3610.288,3610.288,3610.288,3610.288,3.995969,2.02687168,0.9174815,0.2828193,100.285782,61.9041634,4.88270569,3.004818,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:32,1.5625,1.5625,1.5625,0.78125,1.3671875,42,43,42,41,43,3610.288,3610.288,3510.0022,3610.288,5.202715,3.198906,0.9416507,0.3144959,100.285782,61.9047928,4.88275528,3.00476837,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:33,1.5625,0.78125,0.78125,0.7692337,0.9735584,40,42,41,40,42,3810.85986,3409.7168,3610.28833,3810.85986,4.34441328,2.35619473,0.924667656,0.294844538,100.285789,61.9031029,4.882622,3.004902,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:34,0.78125,0.78125,1.5625,3.94345522,1.76711082,40,43,41,40,43,3810.85938,3610.28784,3810.85938,3610.28784,4.591719,2.595702,0.934789836,0.312061518,100.285774,61.9030533,4.882618,3.0049057,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:35,0.78125,0.78125,0.78125,0,0.5859375,41,43,42,39,43,3610.288,3610.288,3510.00244,3610.288,4.35260057,2.36124182,0.931762457,0.294802517,100.285782,61.9119034,4.883316,3.00420761,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:36,0,0,0.78125,0,0.1953125,41,43,42,40,43,3610.28857,3810.86,3810.86,3810.86,4.15283775,2.17904663,0.9180099,0.29029572,100.285789,61.91021,4.88318253,3.00434113,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
04/06/2020 11:44:37,0,0,0,0,0,41,43,44,41,44,3610.28882,3610.28882,3610.28882,3610.28882,4.026185,2.0537014,0.916102,0.284231544,100.2858,61.9102631,4.88318634,3.00433731,0,139,405.000031,278,0,0,0,1,4096,75,4021,1.83105469,32,73675,12793,51.711,31,44.51997
